,brief,header,pub_time,url
0,据外媒报道，一名特斯拉车主在YouTube上发布一段视频，该视频记录窃贼通过入侵“被动输入系统”盗取其特斯拉Model S的全过程。这段视频总长3分零6秒，记录了窃贼从试图入侵汽车系统到开走汽车。视频显示，窃贼首先使用平板电脑从密匙上捕捉被动信号，然后用该密码打开汽车。（Techweb）,特斯拉车主公布Model S被盗视频，窃贼3分钟成功开走,2018-10-22 19:55,http://www.techweb.com.cn/world/2018-10-22/2708502.shtml
1,10月22日，国务院总理李克强主持召开国务院常务会议，部署根据督查发现和企业关切的问题，进一步推动优化营商环境政策落实，决定设立民营企业债券融资支持工具，以市场化方式帮助缓解企业融资难。会议指出，进一步减轻企业税费负担。抓紧研究提出继续降低企业税负和降低社保费率的具体办法。（中国政府网）,国务院常务会议：决定设立民营企业债券融资支持工具,2018-10-22 19:44,http://www.gov.cn/xinwen/2018-10/22/content_5333549.htm
2,光大控股旗下新经济基金负责人艾渝表示，纯互联网生意面临天花板，成功越来越难。但将互联网与传统创业相结合的生意依然“还有空间，传统产业如此之大，但他们的效率又如此之低，互联网提升传统产业效率是门大生意”。这一趋势也意味着，针对企业的B端及针对政府的G端投资重要性正逐步提升。（腾讯一线）,投资人士：B端及针对政府的G端投资重要性正逐步提升,2018-10-22 19:31,https://finance.qq.com/a/20181022/055888.htm
3,36氪讯，今日，中国联通公布前三季度业绩报告。数据显示，中国联通前三季度实现营业收入2197亿元，同比增长6.77%；实现净利润34.7亿元，同比增长164.5%。,中国联通：前三季度实现净利润34.7亿元，同比增长164.5%,2018-10-22 19:26,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2018-10-23/600050_2018_3.pdf
4,36氪讯，中国移动今日公布前三季度财务报告，9个月营运收入5677亿元人民币，同期下降0.3%；9个月净利润950亿元人民币，同比增长3.1%。,中国移动：9个月净利润950亿元人民币，同比增长3.1%,2018-10-22 19:21,http://www.hkexnews.hk/listedco/listconews/sehk/2018/1022/LTN20181022856_C.pdf
5,近日，位于加利福尼亚州旧金山的生育保健公司Future Family在其A轮融资中筹得1000万美元。此次融资领投方为Aspect Ventures。本轮融资完成后，该公司打算利用这笔资金将其新的订阅服务扩展到全国各地顶级的生育诊所。（动脉网）,生育保健公司Future Family获1000万美元A轮融资,2018-10-22 19:16,https://vcbeat.net/OTZjMTY4ZTJhYTUwOWM0ZjAwYWRjNTAzMDYwMjNmYjg=
6,36氪讯，乐视网今日公告称，选举刘淑青为公司第四届董事会董事长，任期三年，自本次董事会审议通过之日起至第四届董事会届满时止；选举杨晴担任公司第四届监事会主席，任期三年。,乐视网：选举刘淑青为第四届董事会董事长,2018-10-22 19:16,http://www.szse.cn/disclosure/listed/bulletinDetail/index.html?389b26ef-56ea-4c0d-a691-b9467917a35b
7,36氪获悉，今日，康恩贝公告称，拟出资9.6亿元在浦东新区设立全资子公司上海康嘉，根据参股公司嘉和生物境外上市涉及的股权架构调整等需要，由上海康嘉以不超过9.6亿元的投资额在香港设立子公司。目前公司持有嘉和生物27.45%股权，嘉和生物有意通过股权架构调整在境外申请首次公开发行股票并上市。,康恩贝：拟9.6亿元设立子公司，帮助参股公司嘉和生物境外上市,2018-10-22 19:09,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2018-10-23/600572_20181023_2.pdf
8,欧盟委员会网站周一显示，索尼尚未向欧盟反垄断机构做出让步，后者正在审核索尼以23亿美元收购EMI音乐的要约。若收购成功，掌控了EMI音乐的索尼将成为全球最大的音乐出版商。目前，索尼在EMI持有30%的股份。索尼希望收购Mubadala Investment的60%股份。（新浪科技）,索尼拟收购EMI音乐，目前仍未向欧盟监管机构让步,2018-10-22 19:04,https://tech.sina.com.cn/t/2018-10-22/doc-ifxeuwws7003056.shtml
9,"36氪获悉，今日，针对厦门优美特科技有限公司法定代表人赵帮枝之前发文《抄袭我的海尔,去年賺了几千万...》称公司侵权一事 ，海尔智能家居发布声明回应称，文章严重失实, 侵犯了公司的名誉权, 已向法院提起诉讼, 并提出赔偿损失, 保留采取进一步法律行动的权利。",海尔回应赵帮枝侵权文章：文章严重失实，已提起诉讼,2018-10-22 19:00,https://mp.weixin.qq.com/s/0VfBtixFz2HSVuvttZc_-w
