,brief,classes_name,header,news_url,pubtime,savetime
0,中国工会第十七次全国代表大会22日上午在人民大会堂开幕。习近平、李克强、栗战书、汪洋、赵乐际、韩正等党和国家领导人到会祝贺，王沪宁代表党中央致词。,澎湃新闻,中国工会第十七次全国代表大会在京开幕，习近平等到会祝贺,https://www.thepaper.cn/newsDetail_forward_2552018,4小时前,2018-10-22 20:01:55
1,公司法修正案草案22日提请十三届全国人大常委会第六次会议审议，备受市场关注。草案拟进一步修改完善公司股份回购制度，充分发挥公司股份回购制度的积极作用。,澎湃新闻,公司法拟修改回购条款如何影响A股：为股价稳定提供有力支撑,https://www.thepaper.cn/newsDetail_forward_2553269,49分钟前,2018-10-22 20:01:55
2,据刚从币圈离职的媒体人透露，一篇快讯报价2000元；约篇专访高达10万；写黑稿，向ICO项目方收取“保护费”，叫卖20万天价。,澎湃新闻,新民周刊：自媒体黑幕背后“连锁反应”远不是你想得那么简单,https://www.thepaper.cn/newsDetail_forward_2552946,1小时前,2018-10-22 20:01:56
3,目前发生的多起越狱事件，绝不是美剧里的“高科技操作”，相反源于监狱和看守所的在安保措施上的低级错误，在安全治理的硬件、软件方面漏洞太多。,澎湃新闻,【社论】又见“越狱”，安全漏洞须及时打补丁,https://www.thepaper.cn/newsDetail_forward_2553018,52分钟前,2018-10-22 20:01:56
4,今日17时30分，警方在黑龙江省哈尔滨市道外区一机路一商铺门前将冒充律师协助犯罪嫌疑人刘文忠逃跑的李晓旭抓获。,澎湃新闻,大庆看守所脱逃者和冒充律师者均已被抓,https://www.thepaper.cn/newsDetail_forward_2553573,7分钟前,2018-10-22 20:01:56
5,近日，合肥城市轨道交通有限公司原副总经理张思源涉嫌受贿案在庐阳区法院公开开庭审理。,澎湃新闻,合肥轨道公司原副总经理张思源涉受贿受审，受贿细节揭秘,https://www.thepaper.cn/newsDetail_forward_2553304,8分钟前,2018-10-22 20:01:56
6,10月21日16时50分，台铁6432次普悠玛列车在台湾宜兰地区出轨翻覆，造成18人死187人伤。普悠玛制造商为日本车辆制造株式会社，其股价次日暴跌7.31%。,澎湃新闻,一分钟了解台湾“普悠玛号“列车,https://www.thepaper.cn/newsDetail_forward_2553519,10分钟前,2018-10-22 20:01:56
7,台铁普悠玛列车在宜兰出轨翻覆，死伤惨重，台湾行政部门“政务委员”陈美伶22日指出，每名死者可获540万元新台币赔偿。,澎湃新闻,台铁列车出轨事故致18人死，每名死者可获赔540万新台币,https://www.thepaper.cn/newsDetail_forward_2553545,11分钟前,2018-10-22 20:01:56
8,根据国家统计局数据，1-9月社会消费品零售总额达到32万亿元，同比增长9.3%；9月当月同比增长9.2%，增速较8月份加快0.2个百分点。,澎湃新闻,商务部：预计今年电影票房收入将首次突破600亿元,https://www.thepaper.cn/newsDetail_forward_2553466,14分钟前,2018-10-22 20:01:56
9,10月22日下午，哈尔滨市公安局召开党委（扩大）会议。,澎湃新闻,哈尔滨“冬季护游”：严打欺客宰客、强迫消费等违法违规行为,https://www.thepaper.cn/newsDetail_forward_2552972,16分钟前,2018-10-22 20:01:56
10,全国中小企业股份转让系统迎来第三任总经理。10月22日，投服中心原总经理徐明向澎湃新闻记者确认将接任全国股转公司总经理一职。,澎湃新闻,投服中心总经理徐明调任全国股转公司总经理：他是法律专家,https://www.thepaper.cn/newsDetail_forward_2553240,17分钟前,2018-10-22 20:01:56
11,在研修班期间，学员将更多地学习终身学习的概念，如何将其作为一种全面解决各国教育问题的方法，且将探讨需要哪些治理机制和机构能力从而实施终身学习政策。,澎湃新闻,如何将终身学习纳入国家教育体系？联合国在上海办首期研修班,https://www.thepaper.cn/newsDetail_forward_2553033,19分钟前,2018-10-22 20:01:56
12,据“撤稿观察”网站10月19日报道，清华大学有11篇材料科学领域的论文，由于图片篡改、内容重复、虚假署名等学术不端行为而遭撤稿。,澎湃新闻,清华博士11篇论文被撤回，涉事博导唐国翌已办理退休,https://www.thepaper.cn/newsDetail_forward_2552995,20分钟前,2018-10-22 20:01:56
13,世界上最长的跨海大桥——港珠澳大桥将于10月24日上午正式通车，大桥通车的同时，还实现白海豚“不搬家、零伤亡”。,澎湃新闻,港珠澳大桥：保护白海豚花了3.4亿，实现“零伤亡不搬家”,https://www.thepaper.cn/newsDetail_forward_2552560,21分钟前,2018-10-22 20:01:56
14,台铁10月21日发生出轨事故造成18死190伤。台当局相关部门22日表示，事故原因初判是因为转弯时超速。,澎湃新闻,台当局公布台铁出轨事故原因：初判因转弯时超速,https://www.thepaper.cn/newsDetail_forward_2553502,22分钟前,2018-10-22 20:01:56
15,10月20日，陕西西安马拉松比赛现场，一名环卫工阿姨全程给参赛的选手加油。她说自己早上3点就过来清理道路，看到参赛选手忍不住为他们加油鼓劲，嗓子都有点哑了。,澎湃新闻,比选手还激情的环卫阿姨：喊到嘶哑,https://www.thepaper.cn/newsDetail_forward_2553430,23分钟前,2018-10-22 20:01:56
16,国内首枚民营运载火箭将于月底发射。该枚火箭名为“朱雀·南太湖号”，将搭载央视综合频道《加油！向未来》节目定制的微小卫星并将其送至太阳同步轨道。,澎湃新闻,国内首枚民营运载火箭定名“朱雀·南太湖号”，将于月底发射,https://www.thepaper.cn/newsDetail_forward_2552670,25分钟前,2018-10-22 20:01:57
17,10月22日，国家外汇管理局再度在官网通报了20个外汇违规案例，其中涉及7家银行，6家企业因逃汇收到罚单，7人因非法买卖外汇或分拆逃汇被罚。,澎湃新闻,外汇违规通报20案：3人通过地下钱庄将资金汇至境外买房,https://www.thepaper.cn/newsDetail_forward_2553366,26分钟前,2018-10-22 20:01:57
