,brief,classes_name,header,news_url,pubtime
0,10月2日消息，据外媒报道，英国交通部长克里斯&middot;格雷林（Chris Grayling）周一表示，三到四年后，英国的道路上将会出现真正意义上的无人驾驶汽车，但柴油汽车在未来多年内仍将扮演重要角色。 格雷林在英国伯明翰召开的保守党大会上表示:我们正迅速接近无人驾驶汽车的时代。我预计，三到四,人工智能,英交通部长：三到四年内英国将真正实现无人车上路,http://www.aihot.net/selfdriving/11889.html,2018-10-03 20:41:20
1,10月2日消息，今年iPhone Xs系列发布后，立刻成为网友们讨论的最热电子产品，不仅因为它是目前世界上最出色的手机，而且它昂贵的价格，iOS 12息屏充电的BUG和前置摄像头的美颜效果，都是网友们的谈资。近日知名相机应用开发者针对这次的美颜事件进行了回应，并提出了他自己的看法。 这名开发者,人工智能,开发者回应iPhone XS美颜事件：没内置滤镜,http://www.aihot.net/application/11888.html,2018-10-03 20:41:20
2,苹果设备和支付平台串通一气，设置支付陷阱，从8月份开始数百人被盗刷了上千元，竟然还无法退款！近日，全国各地的苹果手机用户频频投诉自己的苹果ID被盗号，绑定的相应支付平台被用于扣款，最高损失已达上万元，而上海苹果中国公司对被盗刷用户提出的退款申诉却表示无法操作。 眼睁睁被盗刷2000,人工智能,苹果账户频被盗刷，苹果公司：同情 但无法操作,http://www.aihot.net/other/security/11887.html,2018-10-03 20:41:20
3,每年一度的诺贝尔奖宣布之前，谈谈可能的获奖人也算是一个煮酒论英雄式的娱乐。 2009年，我写过诺贝尔物理学奖在粒子、凝聚态、原子分子光（简称原分光）和天体几个主要领域的轮换，并预言当年会将给原分光。 大的领域基本没错，那年给了高锟（光纤）以及Boyle和Smith（CCD）。 2012年，Higgs粒子被,人工智能,谁可能获得2018年诺贝尔物理学奖,http://www.aihot.net/hardware/11886.html,2018-10-03 20:41:20
4,德媒称，几乎每隔一星期便会有一次国际人工智能会议在中国召开，8月，上海市主办AIAAT 2018-人工智能应用及技术国际会议。很快，IVPAI2018-图像、视频处理与人工智能国际会议举行，9月17日又是WAIC 2018&mdash;&mdash;世界人工智能大会。 9月17日，智能机器人微笑迎宾。当日，2018世界人工智能,人工智能,中国人工智能计划规模宏大，德媒：这只是开始,http://www.aihot.net/hardware/11885.html,2018-10-03 20:41:20
5,10月1日消息，据Facebook首席AI科学家Yann LeCun称，Facebook计划在未来两年内将公司的人工智能研究部门（FAIR）扩大两倍。FAIR部门目前拥有大约180到200名员工，但随着Facebook继续打造自己的AI平台核心，预计到2020年该部门的员工数量将达到400人左右。 LeCun在Facebook的纽约办公室中接受,人工智能,Facebook计划两年内将AI部门扩大两倍，只招最优秀人才,http://www.aihot.net/application/11884.html,2018-10-03 20:41:20
6,10月1日消息，据印度媒体报道，中国智能手机制造商OPPO周一表示，它计划在印度建立其首个研发中心，地点在南部城市海得拉巴（Hyderabad）。 OPPO在一份声明中表示，按照其目标，该公司已聘请塔斯利姆?阿里夫（Tasleem Arif）担任该研发中心负责人。 OPPO印度公司（OPPO India）总裁查尔斯?黄(Charles Wo,人工智能,OPPO在印度建立自己首个研发中心，规模仅次于国内,http://www.aihot.net/iot/11883.html,2018-10-03 20:41:20
7,10月1日消息，据台湾媒体报道，英特尔首席财务官兼临时首席执行官鲍勃&middot;斯旺(Bob Swan)宣布，这家芯片巨头将在2018年追加投资10亿美元，扩大其14纳米技术生产，以解决供应紧张的问题。 不过，来自上游供应链的消息人士仍然认为，英特尔的芯片短缺问题仍不太可能在2018年底前完全解决。,人工智能,英特尔增加10亿美元投资，扩大14纳米芯片生产,http://www.aihot.net/hardware/11882.html,2018-10-03 20:41:20
8,10月1日消息，因卷入另一起数据泄露事件，Facebook或将面临欧盟隐私监管部门16.3亿美元的罚款。根据《华尔街日报》周日的一篇报道，作为Facebook主要的欧洲隐私监管组织，爱尔兰数据保护委员会要求Facebook提交更详细的数据泄露报告。在这次事件中，有超过5千万用户的数据遭到泄露。 这份,人工智能,因超5千万用户账户被盗，Facebook或遭欧盟罚款16.3亿,http://www.aihot.net/other/security/11881.html,2018-10-03 20:41:20
9,不要说程序员都是万年死宅，咱们社起交来比谁都嗨。9月，全国乃至世界各地的开发者齐聚上海，只为一场一年一度的大联欢：谷歌开发者大会（Google Developer Days）。 全球顶尖开发者汇聚在一起，是什么情景呢？允许我用一个很老套的词：炫酷。他们真的很会玩！在现场，我们和猜画小哥的主创们同台比赛，体,人工智能,程序员们的社交狂欢长什么样？看看谷歌开发者大会,http://www.aihot.net/application/11880.html,2018-10-03 20:41:20
10,根据尼尔森的最新研究，智能扬声器的吸引力对美国消费者来说是完全有效的，24%的美国家庭拥有智能扬声器，40%的家庭拥有多个扬声器。亚马逊的Echo，谷歌的Home扬声器和Apple的HomePod等设备近年来已经起飞，似乎这种趋势仍在继续，尼尔森指出62%的智能扬声器用户在过去六个月内购买了设备。尼,人工智能,尼尔森研究报告显示近四分之一的美国家庭拥有智能扬声器,http://www.aihot.net/other/smarthome/11879.html,2018-10-03 20:41:20
11,10月1日消息，日前，针对媒体关于裁员方面的报道，华硕方面回应称，这是完全错误的讯息。不过，随后又有媒体报道称，华硕确实在9月份在其手机和游戏笔记本部门淘汰了大约100个工作岗位。 据悉，由于营运上的不力，从8月下旬开始，华硕启动新一波组织重整，原电信客户负责人暨全球副总裁林宗梁，转任商,人工智能,消息称华硕已裁员上百人，计划分拆智能手机业务,http://www.aihot.net/iot/11878.html,2018-10-03 20:41:21
