,brief,header,pub_time,type,url
0,据奥纬咨询报告显示，2017年微贷网市场占有率约为35%。,车贷P2P平台微贷网在美提交招股书，上半年盈利超3亿元,2小时前,AI+,https://www.leiphone.com/news/201808/eRds6Ci94vBrg0v0.html
1,在国内SaaS市场仍处于起步的当口，用友网络的变化可以用营收增长、利润率低迷、规模有限来概括。,用友网络上半年营收30亿    财报还隐含哪些关键信息点？,3小时前,业界,https://www.leiphone.com/news/201808/BCg7uq784kzWCLzy.html
2,英特尔几天前首次披露了其人工智能芯片的销售额在2017年达到10亿美元,AI芯片销售额已达10亿美元的英特尔如何看待AI芯片市场竞争？,10小时前,业界,https://www.leiphone.com/news/201808/Z1aMIMQpcCQIk6q3.html
