,brief,classes_name,header,news_url,pubtime
0,▲科学家研发高科技筷子，让人不必摄取太多盐分，也能依旧「重口味」。 少油、少盐、少糖已是现代人饮食趋势，但真的都少放了，缺乏调味的菜色有时又激不起食欲。两难之下，美国科学家们开发出了一双电子筷，欺骗用户味觉，产生咸、酸、苦等各种味道，以无负担的方式为食物增添风味。 咸味能让,人工智能,筷子能「诈欺味觉」减少盐分摄取，让你吃得更健康,http://www.aihot.net/hardware/11400.html,2018-08-11 21:25:11
1,根据加州大学的最新研究，在社交场合中无法克制地使用手机，不一定代表手机成瘾，反而能够成为精神支柱，如同一张社交安全毯，带来满满的安全感。 跟一群不熟的人聚在一起聊天，当无法顺利融入时，社交的尴尬感往往让许多人招架不住，这个时候拿起手中的手机，即便没有任何信息、电话，也彷佛就像吃,人工智能,玩手机摆脱社交尴尬，美研究：有助情绪稳定,http://www.aihot.net/iot/11399.html,2018-08-11 21:25:11
2,三星新机Galaxy Note 9正式发表，但似乎产品设计相当保守，更倾向靠抢先半个月开跑策略，来提高销量。而三星智能音箱Galaxy Home也终于亮相，并宣布和Spotify成为合作伙伴。 2018下半年智能手机旗舰机战正式开打，由三星（三星）率先开出第一枪。 三星于北京时间8月9日晚上11点，在美国纽约发表,人工智能,意外保守的三星Note 9来了，智能音箱Galaxy Home牵手Spotify挑战苹果,http://www.aihot.net/iot/11398.html,2018-08-11 21:25:11
3,科技厂IBM与船运公司快桅（Maersk）合作，开发一套区块链技术的运输数据系统，更邀请世界多家船运公司加入使用，期许成为未来船运产业的共通数据交换系统。 区块链在许多产业持续发烧，科技厂IBM与船运公司快桅（Maersk）共同开发了一套区块链船运数据交换系统TradeLens，将全球船运数据数字化，带进,人工智能,不用再打电话追货运进度！IBM连手船运公司将区块链导入运输业,http://www.aihot.net/application/11397.html,2018-08-11 21:25:11
4,▲迷你人工智能机器人Vector 如瓦力双胞胎。 美国 Anki 公司所发售的超萌迷你人工智能机器人Vector，外型酷似迷你推土机的机器人COZMO，造型相当吸睛，如同电影瓦力（WALL-E）的伙伴EVE。目前正在群众募资网站 Kickstarter 集资中。 根据《The Verge》报导，Vector 是以 高通 物联网应用平,人工智能,迷你人工智能机器人Vector如瓦力双胞胎,http://www.aihot.net/robot/11396.html,2018-08-11 21:25:11
5,▲多模态互动。 跨模态学习应用 张建伟认为，下一步的挑战是我们如何把人工智能用在这种物理系统里头，使得机器人和人工智能的结合变得更加透明，运用到多模态的互动，如何使机器和人融到一块，使得我们真正进入人类的 2.0 的时代。机器人未来和人工智能互动的未来，不是单模态的，而是一个多,人工智能,【 CCF-GAIR 2018 】人工智能互动新未来：多模态共享模式（下）,http://www.aihot.net/iot/11395.html,2018-08-11 21:25:11
6,▲德国汉堡大学教授张建伟。 人工智能发展的新动能 张建伟认为，随着云端、物联网、网络、光纤、宽带、5G的发展，使得现在的大数据燃料非常充足。我们现在面临的是一个人类社会生态的新平衡，加上新材料、新计算、新的能源的供应，使得全系统的创新里有了新的动能。未来的少人化工厂、,人工智能,【 CCF-GAIR 2018 】人工智能互动新未来：多模态共享模式（上）,http://www.aihot.net/iot/11394.html,2018-08-11 21:25:12
7,▲高速、准确的投影，让图片永远显示在手掌心。 继先前介绍过的「超贴身」动态投影技术 DynaFlash v2，日本东大再次于该领域迈出新的一步，发表携带式动态投影机，不仅能让投影图案精准地随着使用者动作移动，更搭载手势操控功能，具有革命性的突破。 该投影机名为「Portable Lumipen」，能以,人工智能,东大开发携带式动态投影机，兼具手势操控功能,http://www.aihot.net/hardware/11393.html,2018-08-11 21:25:12
8,▲「Blue Agency」创立于 2015 年 5 月，2017年由年仅 25 岁的前田裕人担任 CEO。 企业公司要招募人才的时候，其实也有很多困扰，例如希望很多人来面试，但是人太多就有安排场地、以及配合主管时间，如果面试的人多，就需要调整时序，万一面试的对象在国外或是外县市，就更加麻烦了！为了解决招募,人工智能,「网络面试机」让老板用计算机与智能型手机面试企业新鲜人,http://www.aihot.net/application/11392.html,2018-08-11 21:25:12
9,美国国防部高等计划署（Darpa）宣布投入15亿美元，协助半导体产业的长期发展。Darpa预计投入的研究计划，包括推出更弹性、更新的芯片架构，以符合人工智能(AI)、高速运算等新科技需求，并且针对材料、芯片设计等领域进行研发。 七月底，美国国防部高等计划署（Darpa）宣布投入15亿美元，协助半导体产,人工智能,中美半导体战是制度与霸权之战?,http://www.aihot.net/hardware/11391.html,2018-08-11 21:25:12
10,《威利在哪里？》（Where&rsquo;s Wally?）是一本由英国插画家Martin Handford 创作的儿逛书籍，书本目的在人山人海的场景当中找出威利。而有创意机构 Redpepper 研发了一部「威利在这里」( There&rsquo;s Waldo ) 机器人，可找寻《威利在哪里？》绘本上威利的位置。据消息指，「威利在这里」(,人工智能,《威利在哪里？》AI机器人登场，4.45秒找到,http://www.aihot.net/robot/11390.html,2018-08-11 21:25:12
11,无线网络品牌 TP-Link 推出旗舰级电竞路由器 AC5400 Tri-Band MU-MIMO Gaming Router 「Archer C5400X」。新产品拥有 802.11ac 2167Mbps@5GHz + 2167Mbps @5GHz + 1000Mbps @2.4GHz三条无线频道输出，传输速度达到 5.4Gbps 。 Archer C5400X 更拥有全新 MU-MIMO 多用户技术，能将网络,人工智能,TP-Link Archer C5400X旗舰级电竞路由器，三频输出+多用户技术,http://www.aihot.net/hardware/11389.html,2018-08-11 21:25:12
