,header,pub_time,url
0,互联网健康教育品牌百诺名医汇获深圳汇投资本3000万元Pre-A轮融资,18:01,http://pe.pedaily.cn/201808/434507.shtml
1,小程序服务商酷客获启浦投资5000万元A轮融资,17:37,http://pe.pedaily.cn/201808/434506.shtml
2,快讯|计算机视觉引擎服务商Yi+获亿元级B+轮融资,16:03,http://pe.pedaily.cn/201808/434505.shtml
3,快讯|欧工软装获银河系创投3000万元A+轮融资,13:04,http://pe.pedaily.cn/201808/434501.shtml
4,升学教育完成近亿元A轮融资，投资方为深创投和深圳市人才创新创业一号股权投资基金,11:47,http://pe.pedaily.cn/201808/434500.shtml
5,碧利医疗获数千万元Pre-A轮融资，盛鼎投资、旦恩资本投资,11:23,http://pe.pedaily.cn/201808/434497.shtml
6,工业大数据驱动的智能工厂解决方案供应商“玄羽科技”完成数千万A轮融资,11:04,http://pe.pedaily.cn/201808/434495.shtml
7,“考拉阅读”完成2000万美元B轮融资，K12语文“赛道”激战正酣,10:02,http://pe.pedaily.cn/201808/434493.shtml
8,“考拉阅读”完成2000万美元B轮融资，GGV纪源资本和XVC共同领投,10:00,http://news.pedaily.cn/201808/434492.shtml
9,“立体杂志出版社”magmode名堂完成3000万美元C轮融资,9:57,http://pe.pedaily.cn/201808/434491.shtml
10,从音乐分享平台到泛音乐视频社交平台，菠萝 BOLO完成过亿元 B 轮融资,9:39,http://pe.pedaily.cn/201808/434489.shtml
11,宠物的消费升级，双安科技获数千万元投资,9:27,http://pe.pedaily.cn/201808/434488.shtml
12,主打共享化妆空间，17 Beauty化妆盒子完成数百万元天使轮融资,9:14,http://pe.pedaily.cn/201808/434487.shtml
13,墨云科技获蓝驰创投数千万元投资，用人工智能升级网络安全服务,18:35,http://pe.pedaily.cn/201808/434477.shtml
14,快讯|柔宇科技完成E+轮融资，盈科资本独家投资,18:06,http://pe.pedaily.cn/201808/434476.shtml
15,企鹅医生与杏仁医生合并，又一腾讯系医疗“星之队”诞生,10:58,http://news.pedaily.cn/201808/434468.shtml
16,达达-京东到家完成新一轮5亿美金融资，沃尔玛、京东分别增持,10:06,http://pe.pedaily.cn/201808/434464.shtml
17,"兑吧与国美、屈臣氏多家实体企业达成合作, 创新运营、赋能线下",10:04,http://pe.pedaily.cn/201808/434465.shtml
18,在线制造服务商云工厂获数千万元A+轮融资,9:20,http://pe.pedaily.cn/201808/434462.shtml
19,从教育品牌加盟市场切入，乂渠完成 1300 万人民币的 Pre-A 轮融资,9:12,http://pe.pedaily.cn/201808/434461.shtml
