,brief,classes_name,header,news_url,pubtime
0,我昨晚都睡不好，加密对冲基Ikigai的创始人、前Point72的投资经理Travis Kling在接受彭博社采访时表示，市场已经无法预测，担心比特币市场的持续下跌，同时强调最近的比特币现金（BCH）硬分叉事件，给整个加密货币市场带来了负面影响。 从比特币交易平台Bitstamp成交价走势看，自11月20日下午4时,人工智能,币市崩盘，已有分析师将比特币价格看低至1500美元,http://www.aihot.net/other/finance/12500.html,2018-11-22 20:13:19
1,新京报快讯(记者 薛星星)近日，有媒体报道称，酷派旗下子公司东莞宇龙通信科技有限公司向深圳法院提起诉讼，状告北京锤子数码科技有限公司欠钱不还。锤子科技创始人罗永浩在微博上证实，确与宇龙存在合同关系，并表示正在和宇龙协商解决，会妥善处理。 相关报道称，酷派相关负责人表示，锤子方面,人工智能,罗永浩回应酷派旗下子公司起诉：会妥善处理,http://www.aihot.net/iot/12499.html,2018-11-22 20:13:19
2,11月21日消息，据TechCrunch报道，无人机递送似乎只适用于两件事&mdash;&mdash;外卖和移植器官。这两种货物都相对较轻，而且对时间的限制非常严格。不过，无人机搭载冷藏箱递送肾脏的实验显示，结果十分喜人。 此次测试飞行是由马里兰大学研究人员进行的，由外科医生约瑟夫&middot;斯卡利（Jos,人工智能,美国研究人员测试用无人机递送肾，结果很喜人,http://www.aihot.net/selfdriving/12498.html,2018-11-22 20:13:19
3,光学字符识别（Optical Character Recognition，以下简称OCR）是指分析图像从而获取文字信息的过程，不少智能手机中的名片扫描软件就有这一功能。2018年11月20日，OCR领域的重要指标&mdash;&mdash;国际文档分析与识别大会（ICDAR）测试集被再次刷新，中国高校及企业包揽ICDAR2015排行榜前五，依次为,人工智能,最新国际文本检测权威榜单发布：中国包揽前五,http://www.aihot.net/application/12497.html,2018-11-22 20:13:19
4,伴随着互金行业风险的不断释放，海外上市的互金企业三季报也呈现出新特征。 21世纪经济报道记者统计发现，截至北京时间11月20日，美股市场中已有包括宜人贷（YRD.N）、小赢科技（XYF.N）、乐信（LX.O）、简普科技（JT.N）在内的四家互金公司先后披露了2018年三季报。 一方面，P2P的行业压力正在以宜人贷,人工智能,互金中概股三季报缩影：宜人贷刹车，小赢乐信爆发,http://www.aihot.net/other/finance/12496.html,2018-11-22 20:13:19
5,今年全国两会期间，腾讯公司董事会主席兼首席执行官马化腾称，微信全球月使用活跃用户数已突破10亿大关。 短短20年，从一个小小的创业公司成长为用户数超10亿的互联网巨头，谈及腾讯的成功，马化腾说，腾讯被命运眷顾走到今天，首先应该归功于这个时代。 深圳的拓荒牛精神给了我憧憬与力量,人工智能,马化腾：腾讯走到今天，首先应该归功于这个时代,http://www.aihot.net/application/12494.html,2018-11-22 20:13:19
6,▲消费者在体验三星的Galaxy Note 9智能手机 11月21日消息，据《华尔街日报》报道，据知情人士透露，韩国三星电子计划为其明年的10周年旗舰机型Galaxy S进行重大技术升级，包括支持新一代5G网络，更大屏幕和更多摄像头。 消息人士指出，与苹果去年发布的10周年iPhone产品相比，三星有意将10周,人工智能,Galaxy S十周年版曝光：支持5G，配备6个摄像头,http://www.aihot.net/iot/12495.html,2018-11-22 20:13:20
7,美国国家标准与技术研究院（NIST）近日公布了有工业界黄金标准之称的全球人脸识别算法测试（FRVT）结果，排名前五的算法被中国包揽。依图科技（yitu）继续保持全球人脸识别竞赛冠军，在千万分之一误报下的识别准确率超过99%，排名第二的算法也来自依图科技。商汤科技（sensetime）摘得第三名和第四名，中,人工智能,全球人脸识别算法测试最新结果：中国算法包揽前五,http://www.aihot.net/application/12493.html,2018-11-22 20:13:20
8,11月20日消息，京东数字科技CEO陈生强在JDD-2018京东数字科技全球探索者大会上表示，京东金融作为京东数字科技集团旗下子品牌，未来仍将是京东数字科技的最核心板块之一。并在大会上发布了京东数字科技旗下一个全新业务板块&mdash;&mdash;京东钼媒，一个基于物联网的全新数字营销服务体系,人工智能,京东数字科技CEO陈生强:从来没想着去抢谁生意,http://www.aihot.net/application/12492.html,2018-11-22 20:13:20
9,【11月20日消息】刚刚，根据斯坦福人工智能实验室官方Twitter消息，深度学习自然语言处理领军人、斯坦福教授Chris Manning将接替李飞飞，成为该实验室最新一任负责人。 李飞飞教授将继续担任斯坦福视觉与学习实验室（SVL）负责人，以及新成立的斯坦福以人为本人工智能研究院共同院长。 资料,人工智能,李飞飞卸任斯坦福AI实验室负责人 NLP大牛Manning,http://www.aihot.net/application/12491.html,2018-11-22 20:13:20
10,美图要卖给小米了，你知道吗？早在一个星期前产业链人士提到。但此时还有个消息：小米与美图谈崩了。一个星期后（11月19日），小米2018年Q3财报公布的同时还宣布了与美图的战略合作：小米将获得美图手机品牌和相关影像技术，以及大部分智能硬件的30年全球独家授权。 其中曲折可见一斑。小米称与,人工智能,小米与美图合作背后：美图的解脱，小米的多元化,http://www.aihot.net/application/12490.html,2018-11-22 20:13:20
11,9天没有更新的ofo小黄车公众号，11月19日12时37分发布推送，头条标题为《一个长期喝蜂蜜的人，竟然变成了这样？？？》，疑似是一篇蜂蜜广告。推送发布不到2小时，阅读量已突破10万。AI财经社向ofo方面询问这条推送的具体性质，对方表示，这就是一篇正常的微信文章。对于是否是ofo方面接洽的商务合作，对,人工智能,Ofo公号卖蜂蜜，网友鼓励:接广告也是为还大家的押,http://www.aihot.net/selfdriving/12489.html,2018-11-22 20:13:20
12,11月20日消息，今日京东金融CEO陈生强在2018京东数字科技者全球探索者大会上宣布，京东金融正式升级为京东数字科技，并启动新的logo和slogan。 陈生强表示，产业数字化的市场足够大，共建与共生必然会成为主流的市场生态。当日，陈生强正式发布了京东数字科技在产业数字化领域的两大业务进展,人工智能,"京东金融升级为“京东数字科技”,京东农牧进军养",http://www.aihot.net/other/finance/12488.html,2018-11-22 20:13:20
13,11月20日消息，据美国媒体报道，周一比特币价格下跌至一年多以来最低水平，根据CoinDesk的数据，比特币当日跌12%至4883.09美元，7天里跌幅超22%，今年以来跌幅超65%。 去年11月比特币首次达到1万美元，在圣诞前夕接近2万美元，主要受小投资者推动。这种快速上涨与去年12月引入比特币期货市场有关,人工智能,比特币昨夜大跌12%跌破5000美元，今年下跌超65%,http://www.aihot.net/other/finance/12487.html,2018-11-22 20:13:20
14,11月20日消息，新电商平台拼多多今日晚间发布2018年Q3财报。报告显示：截至2018年9月30日的12个月期间，平台GMV达3448亿人民币，同比增长386%。Q3总收入为人民币33.724亿元，同比增长697%。公司非通用会计准则下经营亏损为人民币7.9亿元，上一个季度这一数字为8.157亿元。 财报显示，拼多多活,人工智能,Q3拼多多GMV增386%至3448亿，活跃买家3. 855亿,http://www.aihot.net/other/finance/12486.html,2018-11-22 20:13:20
15,共享单车对我们的冲击很大，我们（中国大陆）65%的销售额都不见了。上周在溢达集团主办的一年一度的十如对话中，自行车巨头捷安特生产商台湾巨大集团董事长杜绣珍接受第一财经记者专访时透露。 巨大集团是全球最具规模的自行车生产商之一，捷安特在中国大陆设有六个工厂，分布在昆山、天津与,人工智能,捷安特：共享单车冲击大，摧毁我们中国市场65%销量,http://www.aihot.net/selfdriving/12485.html,2018-11-22 20:13:20
16,我错了，ofo创始人戴威低下了头。这位27岁的少年，背后站的是曾经风光一时的共享单车独角兽企业。而这个独角兽ofo，此时正处于危急关头。 曾经以小黄鸭的形象在全球范围内成为中国新符号的ofo正节节败退。2018年10月，ofo正式退出日本市场。6月开始，ofo已先后从澳大利亚、德国、韩国、西,人工智能,Ofo国内36亿押金或将难退，一个月退出8个国家,http://www.aihot.net/selfdriving/12484.html,2018-11-22 20:13:20
