,header,pub_time,url
0,快讯|爱奇艺关闭全站前台播放量，投资人恐发行数据更不透明,18:37,http://news.pedaily.cn/201809/435341.shtml
1,叶檀财经完成4000万元A轮融资，“让天下没有难理的财”,17:41,http://pe.pedaily.cn/201809/435339.shtml
2,为签证服务提供智能化解决方案，熊猫签证获6000万B轮融资,17:38,http://pe.pedaily.cn/201809/435338.shtml
3,西默科技宣布完成1.56亿元B轮融资，兰博尔集团投资,16:12,http://pe.pedaily.cn/201809/435331.shtml
4,中天安驰完成近亿元A+轮融资，全面发力商用车安全服务市场,15:04,http://pe.pedaily.cn/201809/435326.shtml
5,VR教育公司“格如灵”获数千万元A+轮融资，道格资本领投,14:27,http://news.pedaily.cn/201809/435321.shtml
6,“闪修侠”完成8000万元B+轮融资，三峡鑫泰基金领投,14:15,http://news.pedaily.cn/201809/435320.shtml
7,ICY全球设计师平台获近亿元A轮融资，复星锐正资本领投,13:59,http://news.pedaily.cn/201809/435319.shtml
8,快讯| 社区团购平台“考拉精选”获两千万天使轮融资，银河系创投领投,13:21,http://pe.pedaily.cn/201809/435314.shtml
9,连连支付母公司连连数字再获10亿元融资，累计融资近50亿元,11:28,http://pe.pedaily.cn/201809/435311.shtml
10,玩具租赁平台“玩具超人”获3000万A轮融资，亦联资本领投,11:15,http://pe.pedaily.cn/201809/435309.shtml
11,印度OTA产业获资本青睐，HappyEasyGo完成数千万美金A+轮融资,10:40,http://pe.pedaily.cn/201809/435306.shtml
12,快讯|大搜车获5.78亿美元新一轮融资，宣布2018年弹个车落地8000家店,10:30,http://pe.pedaily.cn/201809/435302.shtml
13,千乘探索完成Pre-A1轮融资，第一颗卫星或于2018年年内发射,10:01,http://pe.pedaily.cn/201809/435298.shtml
14,数据智能公司袋鼠云完成 6000 万元 A 轮融资,9:52,http://pe.pedaily.cn/201809/435297.shtml
15,“职考培训领航者”课观教育完成数千万人民币A轮融资，红点中国投资,9:32,http://pe.pedaily.cn/201809/435296.shtml
16,Chanel收购200多年历史的西班牙皮革制造商 Colomer,14:00,http://pe.pedaily.cn/201809/435283.shtml
17,爱学堂获2.3亿元B＋轮融资，慕华金誉、金信、华宏资产投资,13:47,http://pe.pedaily.cn/201809/435282.shtml
18,阿里14.66亿入股三江购物，持股比例增至32%仍为第二大股东,13:20,http://pe.pedaily.cn/201809/435269.shtml
19,AI＋教育，英语流利说在美提交招股书，拟最多融资1亿美元,12:55,http://pe.pedaily.cn/201809/435268.shtml
