,brief,classes_name,header,news_url,pubtime,savetime
0,中央扫黑除恶专项斗争9个督导组完成对山西、辽宁、福建、山东、河南、湖北、广东、重庆、四川等九省（市）的进驻工作，标志中央扫黑除恶专项斗争第一轮督导工作全面启动。,澎湃新闻,9督导组完成进驻，中央扫黑除恶专项斗争首轮督导全面启动,https://www.thepaper.cn/newsDetail_forward_2401902,3小时前,2018-09-01 20:25:43
1,对于本届亚运，中国女排十分重视：派出“准奥运阵容”，总教练郎平亲自率队，再加上世界第一主攻朱婷回归，为的就是将上一届失去的冠军重新夺回。,澎湃新闻,亚运会女排、女篮双双夺金，对郎平、姚明的考验还在后面,https://www.thepaper.cn/newsDetail_forward_2400377,1小时前,2018-09-01 20:25:43
2,2018年8月27日昆山市震川路于海明致刘海龙死亡案，备受社会舆论关注。公安机关经过缜密侦查，并商请检察机关提前介入，现就该案件调查处理情况予以通报。,澎湃新闻,昆山警方：“反杀案”骑车男子属于正当防卫，不负刑责，撤案,https://www.thepaper.cn/newsDetail_forward_2401947,3小时前,2018-09-01 20:25:43
3,8月31日夜里，河北科技大学发布了韩春雨团队撤稿论文的调查和处理结果。然而，在对这份语焉不详的处理结果做分析时，却发现有四个大问题。,澎湃新闻,科学网：追问韩春雨事件调查报告的四大痛点,https://www.thepaper.cn/newsDetail_forward_2401258,4小时前,2018-09-01 20:25:43
4,央视《今日说法》记者分别采访了与刘海龙同车的刘强强和与于海明同伴的小柯（化名），双方讲述了“昆山反杀案”案发全过程。,澎湃新闻,“反杀案”证人讲述案发全程，警方称正在办理释放于海明手续,https://www.thepaper.cn/newsDetail_forward_2402280,4分钟前,2018-09-01 20:25:43
5,8月31日，3D全景声京剧电影《曹操与杨修》在结束了6天6个城市的点映之后，回到了上海，在上海影城举行了主创见面会。,澎湃新闻,京剧电影《曹操与杨修》6天6城点映，排片创戏曲电影之最,https://www.thepaper.cn/newsDetail_forward_2401913,6分钟前,2018-09-01 20:25:43
6,国家主席习近平1日在人民大会堂同加纳总统阿库福-阿多举行会谈，两国元首一致同意，不断赋予中加关系新的活力和内涵。,澎湃新闻,习近平同加纳总统举行会谈：不断赋予中加关系新的活力和内涵,https://www.thepaper.cn/newsDetail_forward_2402277,6分钟前,2018-09-01 20:25:43
7,“理国要道，在于公平正直”。要把公平正义作为立法的鲜明导向。要把公平正义作为每一起司法案件的评判标准。要把公平正义作为弘扬社会正气的精神支柱。,澎湃新闻,江苏警方：让公平正义成为法治社会的价值标杆,https://www.thepaper.cn/newsDetail_forward_2402121,7分钟前,2018-09-01 20:25:43
8,民之所盼，法之所向。在维护和保障公平正义面前，司法不会缺席，而且必将会越来越与人民群众对公平正义的期待共振和声！,澎湃新闻,长安剑评“昆山砍人案”：民之所盼，法之所向，正义无罪！,https://www.thepaper.cn/newsDetail_forward_2402302,11分钟前,2018-09-01 20:25:44
9,9月1日下午一点多，湖北阳新县龙港镇富水邮政储蓄所发生一起持刀抢劫案。劫匪卢某为银行内部职工，当时持刀胁迫当班人员并抢走现金后逃窜。案件未造成人员伤亡。,澎湃新闻,湖北发生持刀抢劫银行案：劫匪为内部职工，得手后逃窜,https://www.thepaper.cn/newsDetail_forward_2402297,16分钟前,2018-09-01 20:25:44
10,9月1日，2018年雅加达亚运会迎来了乒乓球项目的收官之战。最终，21岁的樊振东和19岁的王曼昱分别夺得男单和女单冠军，而他们的队友林高远和陈梦则获得亚军。,澎湃新闻,国乒包揽亚运所有项目金牌，小将们把比赛打成了全运会,https://www.thepaper.cn/newsDetail_forward_2400379,40分钟前,2018-09-01 20:25:44
11,军训如火如荼，交大学子们挥洒着汗水，也收获着欢笑。让我们一起聆听交大《悟空》军训版MV，感受凌云壮志，见证热血青春！,澎湃新闻,上海交大《悟空》军训版MV：这一敬，你我命运相交,https://www.thepaper.cn/newsDetail_forward_2402240,41分钟前,2018-09-01 20:25:44
12,“于海明的行为属于正当防卫”，众望所归！法律不是镌刻在大理石上，而是铭刻在公民心中，让公民沐浴正义之光，让法治温润公民信仰。,澎湃新闻,人民日报评“昆山反杀案”：每一次司法公正都会温润人心,https://www.thepaper.cn/newsDetail_forward_2402222,47分钟前,2018-09-01 20:25:44
13,昆山案件，是民意与法治的双重胜利，值得每一个信仰法治的人庆祝。我们也期待，司法机关在处理别的不那么受关注的案件时，也能严格用法律衡量自己的一言一行。,澎湃新闻,媒体：有人认为“反杀案”结果单纯是民意导致的，那就错了,https://www.thepaper.cn/newsDetail_forward_2402221,48分钟前,2018-09-01 20:25:44
14,9月1日，警方就昆山电动车主“反杀”宝马男事件发布通报，于海明属于正当防卫，不负刑责，予以撤案。南京市公安局江宁分局就通报中的一些细节进行了解读。,澎湃新闻,江宁公安解读“反杀案”警方通报：争议点都解释清楚了,https://www.thepaper.cn/newsDetail_forward_2402146,51分钟前,2018-09-01 20:25:44
15,日本政府消息人士8月31日透露，如果安倍在自民党总裁选举中当选，他计划最早于当月下旬赴美国纽约出席联合国大会，并借机与美国总统特朗普最早25日举行首脑会谈。,澎湃新闻,安倍最早9月下旬赴美再晤特朗普，或将一起打高尔夫,https://www.thepaper.cn/newsDetail_forward_2402154,51分钟前,2018-09-01 20:25:44
16,9月1日下午，杭州亚组委副主席兼秘书长、杭州市市长徐立毅在雅加达会见了亚奥理事会主席艾哈迈德亲王，双方签署了杭州2022年亚运会商业开发权让渡备忘录。,澎湃新闻,亚运会进入杭州时间，杭州市长与亚奥理事会主席签让渡备忘录,https://www.thepaper.cn/newsDetail_forward_2402100,56分钟前,2018-09-01 20:25:44
17,9月1日13:20，地铁三号线开往体育西路方向一趟列车进入嘉禾望岗时，多名乘客反映在车厢闻到刺激性气味，地铁公司已将该情况通报公安部门。,澎湃新闻,视频丨广州地铁3号线一乘客因口角使用刺激喷雾，警方介入,https://www.thepaper.cn/newsDetail_forward_2402041,58分钟前,2018-09-01 20:25:44
18,近日，北京一位25岁的女模特晓榕（化名）称，自己乘坐滴滴快车遇车祸毁容，事后自己联系过滴滴客服，但是滴滴客服的回复就跟机器人一样，只是让顾客等。,澎湃新闻,女模特坐滴滴快车遇车祸致毁容，客服承认司机“人车不符”,https://www.thepaper.cn/newsDetail_forward_2402145,1小时前,2018-09-01 20:25:44
19,9月1日，山东寿光抗灾烈士孙超、魏泽坤同志遗体告别仪式在寿光殡仪馆举行，数千群众和公安民警自发到现场送行。,澎湃新闻,山东寿光抗灾烈士孙超、魏泽坤遗体告别，千人送行,https://www.thepaper.cn/newsDetail_forward_2402190,1小时前,2018-09-01 20:25:45
20,这一次正义没有迟到！这一次“无限防卫权”终于回归了司法实践！本案的正确处理，重申了《刑法》关于“正当防卫”和“无限防卫权的”规定。,澎湃新闻,马上评丨尊重案件真相，把正当防卫权还给公民,https://www.thepaper.cn/newsDetail_forward_2402156,1小时前,2018-09-01 20:25:45
21,8月30日，青海西宁。一辆保时捷跑车与对向行驶的商务车相撞，两车起火。造成1人死亡当场死亡，7人受伤。伤员现已全部送医救治，事故原因正在进一步调查中。,澎湃新闻,保时捷撞商务车1死7伤，两车烧成铁架,https://www.thepaper.cn/newsDetail_forward_2401971,1小时前,2018-09-01 20:25:45
22,2018年中非合作论坛北京峰会将于9月3日至4日举行。8月29日，中非论坛北京峰会新闻中心正式启动，新闻中心特别设置了人脸识别存储柜，记者第一时间探营体验。,澎湃新闻,360°全景｜2018中非合作论坛北京峰会新闻中心启用,https://www.thepaper.cn/newsDetail_forward_2401990,1小时前,2018-09-01 20:25:45
