,brief,header,pub_time,type,url
0,AI正在辅助研究员和基金经理，增强投资人的能力。当AI等一系列的技术组合同时进化到某个程度时，资产管理行业将被颠覆。,肖风：AI颠覆资产管理行业，还有多远？,5小时前,AI+,https://www.leiphone.com/news/201809/QOdkk8r0Xk3ZFfaP.html
1,阿里巴巴和京东们将在新的法律框架下展开竞争,电商法正式发布：巨头博弈新领地,1小时前,业界,https://www.leiphone.com/news/201809/0sAwTHkSwXvZCaSy.html
2,IoT设备真的需要OS吗？,解码超轻量的华为Lite OS：为什么IoT需要专门的OS？,2小时前,业界,https://www.leiphone.com/news/201809/UxVxV2V6XXC0f9ax.html
3,轮式机器人最终将会走向足式机器人，而四足机器人现在有更好的运动能力。,足式机器人：“机器人”不如“机器狗”，为何两条腿不如四条腿？| WRC 2018,2小时前,业界,https://www.leiphone.com/news/201808/hfgRK10uSelIl3uu.html
4,美国亚马逊上 TCL 占据了电视机销量前 20 榜单的头两名，同时还是新品销量前 20 的头名,TCL 在国外这么火你知道吗？,3小时前,业界,https://www.leiphone.com/news/201808/F8L4qYMIHfpaPPVG.html
5,浪潮正式提出了下一个五年目标——聚力智慧计算，实现服务器全球第一，做智慧计算领导者。,智慧计算厘革生态质变 王恩东详解浪潮五年服务器全球第一目标如何达成,8小时前,业界,https://www.leiphone.com/news/201808/FcrmtFfaUH2pqvMO.html
6,跨越全球十大赛区 ，巨资招募3000个高端创业项目，2018 中国光谷 3551 国际创业大赛火热启动。,十大赛区、招募3000个创业项目，2018中国光谷3551国际创业大赛启动,9小时前,业界,https://www.leiphone.com/news/201809/NmB6QxTj7BVZt2aC.html
