,brief,header,pubtime,savetime
10,物联网区块链项目 CPChain 物信链于 2018 年 8 月 31 日正式发布 RNode 荣誉节点生态框架，采用了由上海交通大学分布式智能系统实验室自主研发的 DPoR 共识协议，首次推出了动态委员会的概念，强调了节点选举动态化、去中心化、民主化及防御性。DPoR 独创的节点信誉度评估模型，从通证余量、交易记录、数据上传记录、代理记录、链维护历史 5 个维度对荣誉节点进行综合评估，节点最终的信誉度值越高，越有机会被选入委员会。在荣誉节点激励方面，CPChain 提出基本奖励+额外奖励的概念，确保节点的稳定收益。RNode 荣誉节点是一种动态的，相对去中心化的节点生态，CPChain 希望社区参与者作为节点，为 CPChain 生态做出贡献的同时，能够获得相应的利益。,CPChain 正式发布 RNode 荣誉节点生态框架,08月31日 21:30,2018-09-01 20:26:39
11,据 TokenInsight 数据监测显示，EOS 首个侧链 FIBOS 于 8 月 28 日正式上线，支持使用 JS 开发智能合约，致力于提供智能合约的快速开发、部署和稳定且流动的通证体系。其通证 FO 的兑换采用 Bancor 协议，供应量越少，价格越高。因此，在 FO 总量固定的情况下，可兑换 FO 数量越少，FO 相对于 EOS 的价值越高。目前该项目已经筹集到 85 万个 EOS，热度还在持续上升中。但是该项目处于早期阶段，协议内容尚未完全公布，通证价值存在一定风险。TokenInsight 将对此项目保持持续关注。,TokenInsight：EOS 首个侧链 FIBOS 发布，48 小时筹集超 85 万 EOS,08月31日 21:27,2018-09-01 20:26:39
12,万维链周四通过官方推特宣布加盟企业以太坊联盟 EEA。万维链副总裁 Oliver Birch 称：「非常高兴成为 EEA 一员。联盟让我们能与各行各业领导企业一同解决区块链具体用例。我们期待帮助联盟将全球数字资产连接起来。」 EEA 包括了摩根大通、埃森哲、安永、微软等财富 500 强企业，以及众多科技初创企业、技术研究机构及以太坊专家等等。万维链则是一个集隐私保护+跨链+智能合约三大特征的基础底层平台。,万维链加入企业以太坊联盟,08月31日 17:36,2018-09-01 20:26:40
13,据 CNBC 报道，比特币已被德国财政部认可为「账户单位」，这意味着它可用于该国的税务和交易。财政部在一份声明中表示，比特币不属于电子货币或外币，而是德国银行业规则下的金融工具。该部表示，它更像是可以用于「多边清算圈（multilateral clearing circles）」的「私人资金（private money）」。,德国财政部：比特币是私人资金，可用于税务及交易目的,08月31日 15:16,2018-09-01 20:26:40
14,据链得得消息，近日，一位区块自媒体负责人已被公安部门帯走协助调查。这家自媒体以币圈爆料而活跃。近日中国以「区块链」名义行非法金融行为的整顿正在进行，继一大批区块链自媒体微信公众号被永久关停之后，经权威渠道获悉，部分涉嫌非法集资和诈骗的项目、相关媒体已经开始被重点审查。,据报一位区块链自媒体负责人被公安带走调查,08月31日 14:48,2018-09-01 20:26:40
15,以太坊网页端钱包 Mycrypto 获得 400 万美元 A 轮融资，Polychain领投。Mycrypto 是 MyEtherWallet 分叉版本。MyEtherWallet 之前以便捷的以太坊、ERC-20 代币的网页版钱包解决方案而广受加密货币用户欢迎。,Mycrypto 获得 400 万美元 A 轮融资,08月31日 13:43,2018-09-01 20:26:40
16,据 cointelegraph 消息，昨天雅虎财经在其平台上买卖交易了 BTC、ETH 和 LTC。今日雅虎财经公关代表 Caitlin O'Neill 解释说：昨日推出的买卖交易仅针对 IOS 应用程序。桌面、移动网络和 Android 等相关应用将在未来几周内推出。,雅虎加密交易目前仅在 IOS 应用程序上可用,08月31日 13:39,2018-09-01 20:26:40
17,据 bitcoin.com 消息，韩国庆尚北道计划以一种数字货币来取代当地九个城市过去常用的代金券，该数字货币暂命名为 Gyeongbuk 币。据悉，当地或将打造一个专门的交易平台，在这个交易平台上，Gyeongbuk 币可用于直接买卖。另外，Gyeongbuk 币在当地可用作付款方式，商家可通过智能手机扫描二维码接收。,韩国庆尚北道计划发行一种数字货币，欲取代当地一种代金券,08月31日 13:21,2018-09-01 20:26:41
18,据财联社消息，近日百度旗下北京鼎鹿中原科技公司，注资 5000 万元成立了度链网络科技（海南）有限公司，百度高级副总裁向海龙担任董事长。公司经营范围为区域链技术研发、技术转让及技术应用等。对此，百度方面回复财联社称，百度目前在积极布局区块链，推动产业化进程，但对于新成立公司不予置评。,百度成立区块链技术研发公司「度链」,08月31日 13:15,2018-09-01 20:26:41
19,近日，贵州省版权登记中心正式成立。著作权人在「贵州省版权登记平台」上实名注册后提交作品，即可获得基于无钥签名区块链技术的「区块链版权存证证书」，「一站式」建立一个不可篡改、可信赖、可查验的版权登记体系。一旦产生版权侵权纠纷，平台出具的「存证证明」可作为著作权人向司法机构提供的初步证据。,贵州省版权登记中心成立，打造「区块链版权存证证书」,08月31日 13:10,2018-09-01 20:26:41
20,今日，广州市工商局出台《关于深入学习贯彻习近平总书记重要讲话精神落实「四个走在全国前列」的意见》。《意见》指出，要打造商事登记改革升级版，增创市场准入新优势。在黄埔区试点「区块链+商事服务」模式，探索打造共享式「登记网」。,广州市工商局出台意见，将在黄埔区试点「区块链+商事服务」模式,08月31日 13:07,2018-09-01 20:26:41
21,硅谷区块链投资基金 Continue Capital 宣布以 200 万美元，战略投资公链项目 Algorand，同时成为该项目 25 个全球节点之一。Algorand 是第一个提出随机共识机制的区块链项目，由麻省理工学院教授、图灵奖得主Silvio Micali 发起，2 月份曾获得 Pillar 和 Union Square Ventures 的 400 万美元种子投资。该项目目前已经发布了第一版测试链，主链预计将于今年底或明年初上线。,Continue Capital 战略投资公链项目 Algorand，成为 25 个全球节点之一,08月31日 12:14,2018-09-01 20:26:42
22,TokenInsight 数据显示，北京时间 08 月 30 日 10:00 至 08 月 31 日 10:00，BTC 大额转账（100 枚及以上）总交易额数约为 184536.4 枚，较昨日下降 7.62%；转账笔数为 585 笔，较昨日下降 6.7%。BTC 单个地址转账总额最高约为 10737.56 枚，由 Bitfinex 交易所热钱包地址发起，大部分流出 Bitfinex 进入别家交易所。排名第二约为 5784.27 枚 BTC，由用户找零地址发起，其中 98% 被转入新生找零地址，余下约 100 枚被转入热钱包地址。排名第三约为 4072.82 枚 BTC，由用户找零地址发起，其中 97% 被转入新生找零地址，余下约 100 枚被转入热钱包地址。,TokenInsight：近 24 小时 BTC 大额转账数据统计,08月31日 11:39,2018-09-01 20:26:42
23,NChain 首席科学家 Craig Wright 接受 Crypto Strategies 采访时表示，比特大陆吴忌寒和比特大陆支持的 Bitcoin ABC 计划在 2018 年 11 月 15 日对比特币现金 BCH 进行硬分叉是「分裂行为」，宣称「你要分裂，我们要你破产……我们有更多的算力，我们会集中算力跟你干，你死定了」。Coingeek 创始人 Calvin Ayre 和 Craig Wright 宣布的计划--BCH SV 不支持 Bitcoin ABC 的计划修改，其设计的区块大小是 128 MB。,Craig Wright：吴忌寒要「分裂」BCH，我们要你破产,08月31日 10:48,2018-09-01 20:26:42
24,管理 15 亿美元的资产管理机构 Morgan Creek 的首席投资官 Mark Yusko 对雅虎财经表示，散户投资者应该持有一些加密货币资产，否则可能错过下一个大市场的迅速到来。他表示，加密货币现在就像是 1993/1994 年的互联网，当时谷歌还仅仅停留在创始人的理念中，没有人认为互联网有多重要。Morgan Creek 近日与加密货币指数提供商 Bitwise 合作推出一项新的指数基金，为合格投资者和机构提供按市值加权的市值前 10 大数字资产交易。,Morgan Creek 首席投资官：散户应该买些加密货币，以免错失时代机遇,08月31日 10:36,2018-09-01 20:26:43
25,图形与多媒体市调机构 Jon Peddie Research 发布研究报告称，图形处理器 GPU 在 2018 年第二季度出货量下滑，环比下跌 1.5%，同比则下滑 4.9%。在 2017 年全年及 2018 年初，人们忙着采购英伟达和 AMD 的 GPU 来进行加密货币挖矿。但随着加密货币步入熊市，挖矿的利润已经一再下跌。英伟达和 AMD 是 GPU 市场受冲击最大的企业，AMD 当季出货量锐减 12.3%，英伟达下降 7%。,研究报告：挖矿需求锐减，GPU 出货量缩水,08月31日 10:27,2018-09-01 20:26:43
26,据新加坡《商业时报》，新加坡企业发展局、新加坡新闻通信媒体发展局与重庆经济和信息技术委员会签署了一份新谅解备忘录，提出创建中新 ICM 联合创新发展基金，该基金涵盖了区块链、物联网、人工智能、增强现实和机器人等技术，并且支持在两国共同开发和部署项目。从事上述领域、致力于智慧城市发展的公司在进入重庆时将可获得扶持。,新加坡和中国推出中新 ICM 联合创新发展基金，涉及区块链技术,08月31日 06:11,2018-09-01 20:26:43
27,据 Business Insider 报道，消息人士称，芝加哥期权交易所 CBOE 或将在 2018 年年底推出以太坊 ETH 期货，CBOE 正在等待美国商品期货交易委员会 CFTC 的进一步澄清说明。ETH 推出期货将可能为 ETH 获得更广泛的交易和后续推出 ETF 打开大门。CBOE 于 2017 年 12 月上线全球首个比特币期货交易。,芝加哥期权交易所年底或推出 ETH 期货,08月31日 06:11,2018-09-01 20:26:43
28,据 dashforcenews 消息，加拿大主流礼品卡提供商 Coincards.ca 最近开始接受本国居民使用DASH换取礼品卡券。Coincards.ca 目前与包括亚马逊、沃尔玛、家得宝、Netflix 在内的 300 多个知名品牌合作，发行针对这些商家的礼品卡，该平台目前已接受 BTC、LTC和 DASH 三种加密货币支付。,加拿大礼品卡提供商接受 DASH 支付,08月31日 06:10,2018-09-01 20:26:44
29,BitMEX 发布了一份关于比特大陆的研究报告，称比特大陆可能目前正赔钱，而且由于使用了大量现金流购买比特币现金损失了 3.28 亿美元，但仍有强劲的发展潜力。报告称：比特大陆可以成为一家传奇的数字货币公司，在未来几十年内将创造丰厚的股东回报，但为了实现这一目标，比特大陆管理团队或许需要改善对公司资源的管理。一旦公司上市，在这个不稳定和不可预测的市场中进行资本配置决策将是非常困难的。,BitMEX 研报：比特大陆正在赔钱，但很有发展潜力,08月31日 06:09,2018-09-01 20:26:44
