,brief,classes_name,header,news_url,pubtime
0,"中国互联网络信息中心（CNNIC）日前发表了第 42 次《中国互联网络发展状况统计报告》，截至今年 6 月 30 日，中国网民达到 8.02 亿，互联网普及率为 57.7%，而使用手机手机上网的数量达 7.88 亿，网民透过手机连接互联网的比例高达 98.3%。 CNNIC 的报告又提及今年上半年新增网民 2,968 万人，较",人工智能,中国互联网用户超8亿98.3%手机用户有流动上网,http://www.aihot.net/iot/11518.html,2018-08-23 21:12:38
1,一般人的认知中，平板是一部介乎计算机和手机之间的装置，拥有类似手机的便携性，同时有贴近笔电尺寸的屏幕，提供更佳的网站浏览和观看视频体验。在数年前 三星 曾经尝试突破界限，推出了巨型 Android 平板 Galaxy View，现在有传 三星 正准备推出第二代。 第一代 Galaxy View 配备 18.4 寸,人工智能,传三星将推17.5寸屏幕Galaxy View 2平板,http://www.aihot.net/iot/11517.html,2018-08-23 21:12:38
2,无限数据用得太多被「限速」，在美国也会出现这种情况，而且更出在紧急救援的消防员身上。有外媒报道在七月尾加州大火的救援工作当中，因数据传送速度受限而令到消防员工作受阻。而当地消防局所使用的，正是电信商 Verizon 的「无上限」数据计划。 据外媒《Arstechnica》报道，加州圣塔克,人工智能,美电信商Verizon坚持限制网速，拖慢加州大火救援工作,http://www.aihot.net/iot/11516.html,2018-08-23 21:12:38
3,▲黑客示范攻击心律调节器 医疗科技发达，在现在部分的人身上，都装着一种称之为「心律调节器」的装置，这个小装置藉由稳定的发出微量电流给心脏，来确保心跳的正常运作，若这项装置出现异常，依赖这项装置的病患将会面临到严峻的生命威胁。 那如果有一天，这个装置失效了，而且还是因为黑客入,人工智能,黑客示范攻击心律调节器，能玩死人的系统漏洞厂商竟不修还表示：安全风险低,http://www.aihot.net/other/security/11515.html,2018-08-23 21:12:38
4,宏基集团旗下宏星技术StarVR发表第二代StarVR One头盔，不仅创业界最轻，生态系统上也拉拢了与Vive合作密切的SteamVR，应用场景从空中公交车到保时捷汽车。硬件规格升级，合作伙伴应用多元化之下，StarVR企业的布局似乎只欠东风。 ▲宏星StarVR发表第二代头盔StarVR One，支持更大垂直视角13,人工智能,保时捷、空巴都在用，宏星发表全球最轻商用头盔StarVR One,http://www.aihot.net/other/vrar/2018-08-23/11514.html,2018-08-23 21:12:38
5,鸿海集团昨日公告，透过子公司富联网增资转投资1000万美元取得北京AI新创蓦然认知12%股权。蓦然认知本就是夏普合作伙伴，因此将其语音技术整并到夏普电视声控系统机率相当高。 Alexa打造了一个人工智能新沟通方式，也带动Amazon的智能硬件事业成长，背后更代表难以计算的生态系价值，全球,人工智能,打造中文电视界的Alexa，鸿海砸3亿投资AI新创蓦然认知,http://www.aihot.net/robot/11513.html,2018-08-23 21:12:38
6,近期在Facebook、Messenger的App中，发现了一款被标记为「语音测试（Aloha Voice Testing）」，代号为「Aloha」的语音识别功能，即有可能发展成跨平台的语音助手，与Siri、Google、亚马逊竞争。 ▲各大厂也都推出自己的智能音响产品，这块市场已经相对拥挤。 有鉴于Facebook已经是市场中的落,人工智能,语音识别的野心，Facebook正在测试「Aloha」挑战Siri、Google,http://www.aihot.net/application/11512.html,2018-08-23 21:12:38
7,香港医思医疗集团宣布，与腾讯旗下北京企鹅医院管理有限公司 (企鹅医生) 签订战略合作框架协议，连手在香港开设全科诊所。 据医思医疗集团公布的数据，是次合作将以医疗 AI 为基础。而企鹅医生将会为医思医疗集团，引入综合的医疗管理系统，如「商业保险对接」和「健康管理 IT 系统」等。,人工智能,腾讯与香港医思医疗合作，计划香港开设20家全科诊所,http://www.aihot.net/other/medicine/11511.html,2018-08-23 21:12:38
8,8月21日晚间，中国大量跟区块链、密码货币相关的公众号，一夕之间遭到封锁，距离中国禁止境内首次代币发行（ICO）活动将近一年的时间，推测这次官方大规模封锁公众号，是对币圈这类乱象的一种警告。 ▲有不少公众号都有另外经营网站、小程序，根据《数字时代》记,人工智能,整顿币圈乱象，中国区块链公众号无预警遭封锁,http://www.aihot.net/other/finance/11510.html,2018-08-23 21:12:38
9,自动驾驶技术的发展越来越快，各大车厂和科技公司都有不同想法，例如使用镜头和雷达侦测环境的变化，不过在恶劣天气下，这些传感器的效能或会被削弱。最近一家名叫 WaveSense 的公司就建议将 GPR 探地雷达技术，引入至自动驾驶，以加强恶劣天气下的行车安全。 WaveSense 的系统工作原理是以,人工智能,军用探地雷达民用化，用于自动驾驶提升恶劣天气行车安全,http://www.aihot.net/selfdriving/11509.html,2018-08-23 21:12:38
10,NVIDIACEO黄仁勋在德国科隆Gamescom游戏展发表三款新Turing架构游戏显卡，支持即时光线追踪与人工智能技术，让影像更逼真、效能提升，看好新显卡将带来12至18个月内的游戏业务收入成长。 NVIDIA如期发布 Turing 架构游戏显卡。 不过就在新显卡公布前三天，NVIDIA才刚公布第二季财报，总体,人工智能,NVIDIA如期发布新游戏显卡，能否就此摆脱挖矿营收减少阴霾？,http://www.aihot.net/hardware/11508.html,2018-08-23 21:12:38
11,目前正面临严重的通货膨胀危机的委内瑞拉，为了要稳定经济，总统马杜洛宣布将该国现有的货币，与先前发行的密码货币石油币（Petro）挂勾，分析师认为此举并没有办法帮助玻利维亚扭转困境，称这根本是一场骗局。 ▲委内瑞拉去年底宣布发行以石油作为储备的政府密码货币「石油币」（Petro），目的除了,人工智能,想靠密码货币挽救通膨危机，委内瑞拉总统正敲响经济丧钟,http://www.aihot.net/other/finance/11507.html,2018-08-23 21:12:38
