,brief,classes_name,header,news_url,pubtime
0,台积电在7纳米制程打败先进制程不断延宕的Intel，领先全球，创意也跟着受惠。创意也看见边缘运算带动的ASIC芯片商机，但也怕卷入AI泡沫，面对再一次的产业革命，严谨的态度成为必需。 创意上周五举行法说会，创意第二季营收32.34亿元，季增17.24%，年增19.83%。 目前创意的NRE客户中，有50%采用16,人工智能,忧心卷入AI泡沫，IC设计服务厂创意：慎选客户并抢攻挖矿财,http://www.aihot.net/hardware/11328.html,2018-08-06 19:37:34
1,特斯拉正在开发人工智能（AI）运算芯片，预计最快在2019年就能问世。另外，要达到实现转亏为盈目标，传出特斯拉要求台湾供货商降价10％的消息。 「我们暗地里进行已经有2到3年的时间了，」特斯拉CEO马斯克（马斯克 ），上周在财报会议中，透露正在开发人工智能（AI）运算芯片，除了更能符合自家用途需求，也能,人工智能,不靠NVIDIA自己来，特斯拉研发AI芯片最快2019年问世,http://www.aihot.net/hardware/11327.html,2018-08-06 19:37:34
2,"2013年华为消费者业务CEO余承东，曾喊出5年超越苹果的口号。而今年第二季全球智能型手机市占，华为首度超越苹果，算是部分兑现了先前的承诺。 苹果市值历史性突破一万亿美元的第二天，华为在深圳坂田基地对外发表2018年上半年业绩，上半年， 华为智能手机发货量超过9,500万台。 在今年第二",人工智能,「5年超越苹果」大限将至，华为：目标是销量、收入都第一,http://www.aihot.net/iot/11326.html,2018-08-06 19:37:34
3,中国手机对于一般消费者而言可能是性价比高的选择，但对于外国政府组织而言就有着泄漏机密的风险。最近随着美国中期选举临近，民主党方面就呼吁候选人不要使用任何华为或中兴的产品，以确保信息安全。 据报导指，民主党全国委员会最近向其候选人发出警告，表示党员和选举宣传人员就算可以,人工智能,中期选举临近，美国民主党呼吁候选人不应使用华为中兴手机,http://www.aihot.net/other/security/11325.html,2018-08-06 19:37:34
4,早前有海外媒体猜测苹果今年的 iPhone 将会在 9 月 12 日正式发布。而近日有网站更透露，新款 iPhone 的名字将会由原本的 iPhone X 进化为 iPhone XS 与 iPhone XS Plus。 根据海外传媒 CNET 基于苹果过往的发布会日期预计，今年苹果 iPhone 的发布会将会于 9 月 12 日举行。而一直,人工智能,非iPhone 9叫「iPhone XS」？2018年苹果3款新机正式名称疑外泄,http://www.aihot.net/iot/11324.html,2018-08-06 19:37:34
5,一只病毒悄悄攻击台积电芯片厂产线机台，竟然导致台积电本季营收将短少77~78亿元，高于法人预期，而关键竟然是工程师将新机台联机前未做好应有的标准操作流程（SOP）。 一只病毒悄悄攻击周末前夕台积电芯片厂产线机台，竟然导致台积电本季营收将短少77~78亿元，数字远高于预期。 台积电官方于,人工智能,一只病毒干扰台积电78亿营收，官方证实起因是新机台SOP不到位,http://www.aihot.net/other/security/11323.html,2018-08-06 19:37:34
6,"Uber 等共乘汽车在 App 内利用信用卡付款，在抵达目的地后乘客毋须做任何动作即可下车。但在美国就有一个现象，太多人习惯乘搭 Uber、Lyft，令到乘搭普通的士时忘了付款。据报有人更因此被警察逮捕，收到 1,000 美元的罚单！ 美国人愈来愈多人习惯用 App 来叫车，根据《华尔街日报》报道，每个",人工智能,太习惯乘Uber，美国的士乘客下车忘记付费吃罚单,http://www.aihot.net/selfdriving/11322.html,2018-08-06 19:37:34
7,我们不时听到科技公司推出赏金计划，希望用户或白帽黑客寻找出系统的漏洞。外国传媒报导指通用汽车集团准备照办煮碗，其总裁 Dan Ammann 日前在底特律举行的一个网络安全高峰会上，宣布推出安全漏洞悬赏计划，向发现通用汽车产品或服务的网络安全威胁和漏洞的人奖赏。 提出悬赏计划是因,人工智能,通用汽车集团推出悬赏计划，寻找汽车系统漏洞,http://www.aihot.net/other/security/11321.html,2018-08-06 19:37:34
8,投资银行巴克莱日前发表最新的研究报告，指出今年发表的新 iPhone 将不再随机附送 Lightning to 3.5mm 耳机转插线，生产这转插线配件的 Cirrus Logic 亦确认了这个转变。巴克莱指 Cirrus Logic 虽然没有更改明年的收益预测，但就表明失去该 Apple 配件带来的盈利。 Apple 在 2016 年发,人工智能,过渡期完结Apple传停止为iPhone提供3.5mm转插线,http://www.aihot.net/iot/11320.html,2018-08-06 19:37:34
9,现时各车厂都积极开发自动驾驶技术，不过会连芯片也自家开发的车厂却比较罕有。最近 特斯拉 在公布业绩的同时，就透露了他们开发自家人工智能芯片的计划，原来已经秘密开发了几年。 目前 特斯拉 旗下电动车的系统都以 Nvidia 的处理芯片驱动，不过 特斯拉 选择从头开始开发处理芯片，以脱,人工智能,特斯拉正开发自家人工智能芯片，不再依赖 Nvidia,http://www.aihot.net/hardware/11319.html,2018-08-06 19:37:34
10,Apple 的 HomePod 智能音箱虽然仍然只在有限的市场中发售，不过在美国已经逐渐提升占有率，最近有报告指出 HomePod 的销量已经突破 300 万，占有率也提升至 6%。 据研究机构 CIRP 的报告指，目前美国的智能音箱开始逐渐普及，Amazon Echo、Google Home 和 Apple HomePod 三款智能音箱加起,人工智能,美国HomePod销量突破300万，占有率提升至6%,http://www.aihot.net/other/smarthome/11318.html,2018-08-06 19:37:34
11,世界地图向来都是平面显示，不过这样的方式会令两极的中国不符合实际比例。最近 Google 终于更新了地图的显示方式，当用家缩小地图时，会变成立体球形方式显示地球，更贴近现实。 Google 最近公布，桌面版本的 Google 地图会改用类似 Google Earth 的立体方式显示世界地图，解决传统麦卡托投,人工智能,Google地图改以立体球形显示世界地图,http://www.aihot.net/application/11317.html,2018-08-06 19:37:34
