,brief,header,pubtime,savetime
11,金融市场网站 ADVFN 总裁 Clem Chambers 表示，至少从谷歌搜索指数来看，比特币投资者最艰难的时刻已经结束。他通过数据比对发现，谷歌上对比特币的搜索量明显高于特朗普和 Taylor Swift。他指出，如果比特币价格上涨，搜索量也会上涨。最近四个月的观察显示，比特币的搜索量峰值与比特币价值上涨同步。,谷歌搜索指数表明，比特币即将走出最艰难的时刻,08月06日 06:31,2018-08-06 21:59:46
12,唯链 VeChain 周日发表声明称，已被日本最大的电信公司 NTT Docomo 选为第一批 5G 开放合作计划的合作伙伴之一。通过参与 NTT 的 5G 计划，唯链将与 NTT 合作开发区块链项目 VeChainThor ，加强并扩展现有用户服务、供应链管理和智能手机应用服务的可追溯性。NTT 此次的合作伙伴包括银行、汽车、媒体、制药等领域的公司。,唯链成为日本最大电信公司合作伙伴,08月06日 06:31,2018-08-06 21:59:46
13,8 月 4 日 China Joy 期间，Ares Tech 团队正式宣布与微软中国加速器达成战略合作，即将启动软着陆计划。双方将共同帮助欧洲区块链项目拓展中国市场，尤其是为区块链游戏项目提供战略咨询，投融资支持，技术解决方案等全方位服务。该计划是微软中国加速器针对海外项目的扶持计划。,Ares Tech 与微软中国加速器达成战略合作,08月06日 06:30,2018-08-06 21:59:46
14,澳大利亚昆士兰州通过其 Ignite Ideas 基金会向 70 家当地公司发放了 830 万澳元拨款，其中包括加密货币创业公司 Travelbybit，该公司的想法是使用加密技术促进旅游业。该州创新部长 Kate Jones 表示，旅游业是本地最重要的产业之一，Travelbybit 则可让访客更容易向越来越多接受加密货币支付的本地企业支付费用。目前澳大利亚有超过 150 家商户使用 Travelbybit 的平台处理数字货币支付。,澳大利亚昆士兰期待通过加密技术促进旅游业,08月06日 06:30,2018-08-06 21:59:46
15,摩根大通 CEO Jamie Dimon 在接受《哈佛商业评论》的采访中表示，不愿评论加密货币，它与黄金或法定货币不同，后者得到了司法的支持，它们不可复制，并且要面临限制。但在另一方面，他相信区块链是真实的，摩根大通正在测试它并将它用于很多事情。,摩根大通 CEO：区块链是真实的，我们对其进行了诸多尝试,08月06日 06:29,2018-08-06 21:59:46
16,"据 Bitcoin.com 消息，韩国警方目前要求国际刑警组织协助调查涉嫌欺诈的 Shinil 集团，据当地媒体报道，Shinil 集团已通过发行 Token 募集了 5,350 万美元，该集团声称代币由俄罗斯沉船上发掘的宝藏作为支持。韩国媒体称，韩国 Shinil 集团创始人与同名的新加坡企业创始人系亲生兄弟，而新加坡的 Shinil 集团此前也一直从事代币发售业务。",韩国警方要求国际刑警组织协查 Shinil 集团,08月06日 06:29,2018-08-06 21:59:46
17,维基百科的创始人 Jimmy Wales 已经排除了该在线百科加入加密货币的可能性。在接受 Business Insider 的采访时，Wales 表示维基百科对参与加密货币交易或发行 Token 毫无兴趣。 同时，他表示对区块链有所保留，认为这是一项非常有趣的技术，但显然充满狂热和炒作。,维基百科创始人 Jimmy Wales：绝对不会参与加密货币,08月06日 06:28,2018-08-06 21:59:46
18,星巴克发言人周五澄清，将不会接受比特币和其他数字资产作为支付手段。当天早些时候，纽约证券交易所母公司 ICE 宣布正与微软和星巴克等知名企业合作，建立数字资产全球平台和生态系统。许多新闻媒体误认为不久后顾客就可以使用比特币在星巴克买咖啡。对此，星巴克澄清并表示，星巴克将不会接受比特币或任何数字货币作为支付手段，顾客需先将数字资产在交易所转换成美元，才能在星巴克内使用。,星巴克：不能用比特币等数字资产买咖啡,08月06日 06:28,2018-08-06 21:59:47
19,互联网风投公司 Fatfish 集团 CEO Kin-Wai Lau 对 CNBC 表示，他认为美国证券交易委员会 SEC 批准加密货币 ETF 只是时间问题。Lau 认为受机构投资进场和应用增加推动，市场正在经历比特币和加密货币存量的第二波反弹。对于早期采用者和对该行业感兴趣的人来说，这通常是一个积极的信号。他认为，现在 SEC 需要的是有一家公司能证明自己在监控和流动性方面提供全面的工具。,Fatfish 首席执行官 Kin-Wai Lau：SEC 批准 ETF 只是时间问题,08月06日 06:27,2018-08-06 21:59:47
20,Coinbase 在其官方博客上宣布，它正处于测试支持 ethereum classic ETC 的最后阶段，准备为不同的服务提供加密货币支持。该平台透露，它正在根据其新的数字资产上市流程公开信息。预计最终测试将在 8 月 7 日星期二之前完成，在启用交易之前将通过 Coinbase Pro 和 Coinbase Prime 进行 24-48 小时的入站转账。,Coinbase 宣布在以太坊经典上市前进行最终测试,08月05日 06:32,2018-08-06 21:59:47
21,在接受彭博电视的采访时，Square 首席财务官 Sarah Friar 表示该公司第二季度收入增长达 60％，而这主要是受其旗舰 Cash App 的推动。CCN 早些时候报道称，尽管加密货币总体处在熊市，但 Square 的加密货币利润在今年第二季度取得 100％ 的增长，这表明用户已经从 Cash App 中获取了超越市场变幻和投机活动的真正实用价值。,Square 称，比特币用户群出现切实增长,08月05日 06:31,2018-08-06 21:59:47
22,人民创投发文称，以「搬砖」为代表的「量化交易」正在数字货币的圈子里炒得火热。量化作为工具无可厚非，但许多数字货币基金以「量化」为名，公开募集资金，行走在法律的边缘，文章引用央行副行长潘功胜的话称，互联网的风险变异很快，要做到「露头就打」。,人民创投：许多数字货币基金行走在法律的边缘,08月05日 06:30,2018-08-06 21:59:47
23,土耳其已经在伊斯坦布尔的 Baheehir 大学 BAU 建立了该国第一个大学级区块链中心，旨在缩小区块链专业知识的差距并确保该技术的广泛部署。中心主任 Bora Erdamar 表示，该中心将成为土耳其最重要的研发和创新中心，其中科学研究和出版物都将采用区块链技术。,土耳其建该国首个大学级区块链中心,08月05日 06:30,2018-08-06 21:59:47
24,"韩国加密货币交易所 Bithumb 发布公告称，将在 8 月 4 日当地时间下午 7 点恢复存取款服务。6 月黑客攻击了 Bithumb 的一个热钱包，导致价值超过 1,700 万美元的 token 损失后，该交易所暂停了其平台上的所有存款和取款服务。以交易量计，Bithumb 是第 12 大加密货币交易所。",Bithumb 恢复存取款服务,08月05日 06:29,2018-08-06 21:59:47
25,"据 Cryptovest 消息，日本 SBI 控股公司的子公司 SBI Investments 已向新加坡的人工智能创业公司 AntWorks 投资了 1,500 万美元，这标志着 SBI 在亚洲金融技术市场的扩张。AntwWorks 为企业提供综合人工智能和智能自动化解决方案 RPA，其联合创始人 Govind Sandhu 称，希望借此次投资为菲律宾、印度和中国等新兴市场的企业赋权。SBI 集团则表示，会积极参与向日本金融机构引 入RPA 解决方案。","SBI 向 AntWorks 投资 1,500 万美元，期待扩大亚洲业务",08月05日 06:28,2018-08-06 21:59:47
26,据 Bitcoin.com 报道，币安 CEO 赵长鹏近期在韩国的一次会议上谈及该公司与稳定币 Tether 之间的关系，他承认自己始终对 Tether 感到关切。 赵长鹏表示，「我没有亲自见过他们的银行账户，但从常理来看，他们从常规交易业务中获得的利润已经够多了，不需要做任何疯狂的事情。我认为他们不公布银行账户详情的原因是一旦公开，账户就会被关闭。」,赵长鹏：始终关注Tether,08月05日 06:28,2018-08-06 21:59:47
27,"全球最大的自由职业人才平台 Upwork 的最新季度技能指数显示，第二季度美国增长最快的技能是区块链。根据 2018 年第二季度 Upwork 技能指数，区块链击败了该平台上列出的 5,000 多种其他技能，占据冠军位次。Upwork 上发布的与块链相关的工作包括分布式系统工程师和开发人员，主要使用 Solidity 和 Node.js 语言，此外精通 C++ 的程序员也备受追捧。",区块链是美国自由职业人才市场上增长最快的技能,08月05日 06:26,2018-08-06 21:59:47
28,据 cointelegraph 消息，泰国银行 BoT 于 8 月 1 日发布监管公告称，泰国银行现在可以发行数字代币，提供加密经纪服务，运营加密相关业务，并通过子公司投资加密货币。 然而，这份公告又重申，所有银行和其他金融机构仍然被禁止直接处理加密货币。虽然现在允许银行建立加密分支机构，但这些分支机构不得向其客户和公众提供与加密相关的服务，并且只能与泰国证券交易委员会批准的其他企业进行互动。,泰国银行允许银行为加密交易开设子公司,08月05日 06:25,2018-08-06 21:59:47
29,运用区块链技术重构人工智能发展格局的项目 Deuro 于近日完成天使轮融资。本轮融资数千万元 RMB，由 15 家机构联合投资，其中科银资本、水木清华区块链基金、泰有基金领投，AlphaCoin Fund、 Skylight Invetment、TradeTerminal、MainNexus Capital、EOS Raychain、BlockCentury Capital 等机构跟投。创始人陈格雷表示，Deuro 致力于实现链上 AI 民主化，目前已经完成基于以太坊的 AI DApp 开发，核心的智能合约代码也已经开发完成，公链部分即将开源。,Deuro 完成数千万元 RMB 天使轮融资,08月05日 02:11,2018-08-06 21:59:48
