,header,pub_time,url
0,日本再造新型儿童型机器人：学习人类思维,4小时前,https://ai.ofweek.com/news/2018-08/ART-201717-8140-30254874.html
1,沃尔玛试点自动化系统Alphabot 挑战8分钟内完成95%订单,4小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8100-30254861.html
2,人工智能时代，百度地图的思考与布局,5小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8600-30254827.html
3,攥住无人驾驶的命门是什么感觉？,8小时前,https://ai.ofweek.com/news/2018-08/ART-201716-8470-30254760.html
4,继业余选手之后，谷歌OpenAI又战胜DOTA2职业选手,8小时前,https://ai.ofweek.com/news/2018-08/ART-201717-8130-30254754.html
5,人工智能视觉应用大盘点！新闻马赛克？假照骗？全都能靠AI解决！,8小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8140-30254749.html
6,巨人网络停牌重组 305亿收购Playtika进军人工智能,8小时前,https://ai.ofweek.com/news/2018-08/ART-201721-12008-30254745.html
7,通过弯曲光线来进行AI分析，这款机器学习系统与3D打印技术完美融合,9小时前,https://ai.ofweek.com/news/2018-08/ART-201717-8200-30254709.html
8,机器人产业布局地图和产业规模预测,10小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30254682.html
9,天壤智能宣布完成1.8亿元A轮融资,10小时前,https://ai.ofweek.com/news/2018-08/ART-201713-12005-30254671.html
10,英特尔推出全新AI工具包：CPU/GPU/FPGA/VPU能力全面提升,10小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30254663.html
11,AI学会了制作表情包，但真的好笑吗？,10小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30254634.html
12,特斯拉宣布全新自动驾驶芯片已就绪，远超同类产品一个量级,10小时前,https://ai.ofweek.com/news/2018-08/ART-201714-8140-30254622.html
13,越来越多动物正在灭绝，“AI+动物”能否改变这一局面？,12小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8140-30254609.html
14,被媒体魔化的人工智能,13小时前,https://ai.ofweek.com/news/2018-08/ART-201713-8500-30254606.html
15,人工智能会发展成科幻电影那样恐怖么？新加坡表示我们乐在其中,18小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8420-30254593.html
