,header,pub_time,url
0,快讯|第三方船舶服务商E-PORTS获数千万元Pre-A轮融资，招商局创投投资,9:20,http://pe.pedaily.cn/201808/435032.shtml
1,快讯|北大三兄弟创办胤牌科技获数百万元天使轮投资，主打“轻情趣”用品开发,9:10,http://pe.pedaily.cn/201808/435031.shtml
2,借助AI切入多样场景下的背景调查，i背调完成A+轮融资,8:00,http://news.pedaily.cn/201808/435024.shtml
3,快讯|美摄科技获数千万元Pre-A 轮融资，深创投投资,16:59,http://pe.pedaily.cn/201808/435017.shtml
4,快讯|基点生物完成数千万元新一轮融资，中卫基金独家投资,15:55,http://pe.pedaily.cn/201808/435014.shtml
5,快讯|钉钉发布“春雨计划”，红杉、元璟等七家资本投出逾10亿元,14:19,http://pe.pedaily.cn/201808/435007.shtml
6,大搜车与永达二手车合作，大型汽车经销商加快数字化进程,9:59,http://pe.pedaily.cn/201808/434994.shtml
7,快讯|锦奇医疗完成数亿元融资，东方世旗领投,9:39,http://pe.pedaily.cn/201808/434993.shtml
8,科拓股份宣布获得腾讯入股 打造智慧停车市场新格局,8:30,http://pe.pedaily.cn/201808/434988.shtml
9,深投控18.2亿元入股怡亚通，正式完成交割,8:19,http://pe.pedaily.cn/201808/434985.shtml
10,推格宣布完成数百万种子轮融资，为蓝领批量招聘提供入职管理技术服务,8:08,http://news.pedaily.cn/201808/434982.shtml
11,快讯|米车宝获数千万元Pre-A轮融资 Star VC领投，鼎翔资本跟投,8:07,http://pe.pedaily.cn/201808/434981.shtml
12,大耳猴少儿编程宣布完成上百万天使轮融资，在线途游投资,8:06,http://news.pedaily.cn/201808/434980.shtml
13,快讯|中国人寿拟出资40亿成立合伙企业 投向山东优质股权项目,22:35,http://news.pedaily.cn/201808/434977.shtml
14,汽配交易平台开思汽配完成超2.5亿元B3轮融资，沣源资本领投,12:48,http://news.pedaily.cn/201808/434958.shtml
15,快讯|理财魔方获4千万A+轮融资 完全依靠AI管理10亿元资金,11:55,http://pe.pedaily.cn/201808/434957.shtml
16,快讯|北京众绘科技完成数千万元人民币Pre-A轮融资，专注医疗虚拟现实技术,9:24,http://pe.pedaily.cn/201808/434947.shtml
17,快讯|北京众绘科技完成数千万元人民币Pre-A轮融资，专注医疗虚拟现实技术,9:24,http://pe.pedaily.cn/201808/434948.shtml
18,快讯|“吃个汤”完成A+轮近亿元融资，五岳资本和凯信资本联合领投,9:02,http://pe.pedaily.cn/201808/434946.shtml
19,在线语文培优品牌“方体语文”完成Pre-A 轮融资，真格基金投资,8:59,http://news.pedaily.cn/201808/434944.shtml
