,brief,header,pub_time,url
0,36氪获悉，8月31日，民生科技有限公司与同盾科技有限公司在北京举行战略合作签约仪式，双方将充分发挥各自领域的资源、技术、客户群等优势，共同推动人工智能、大数据分析等技术与解决方案在金融行业的应用。,民生科技与同盾科技达成战略合作,2018-08-31 19:31,https://mp.weixin.qq.com/s/wyf62vuF9rA8T1kk05hM2Q
1,36氪讯，近日，知识产权产业媒体IPRdaily发布“2018年全球区块链专利企业排行榜（TOP100）”，中国公司占半数以上，BAT、华为等入榜。榜单显示，阿里巴巴以90项专利数排名第一，IBM和MasterCard分别以89、80专利数排榜单第二、三名。,BAT、华为等进入2018年全球区块链专利企业百强榜,2018-08-31 19:06,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/135017&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E8%BF%91%E6%97%A5%EF%BC%8C%E7%9F%A5%E8%AF%86%E4%BA%A7%E6%9D%83%E4%BA%A7%E4%B8%9A%E5%AA%92%E4%BD%93IPRdaily%E5%8F%91%E5%B8%83%E2%80%9C2018%E5%B9%B4%E5%85%A8%E7%90%83%E5%8C%BA%E5%9D%97%E9%93%BE%E4%B8%93%E5%88%A9%E4%BC%81%E4%B8%9A%E6%8E%92%E8%A1%8C%E6%A6%9C%EF%BC%88TOP100%EF%BC%89%E2%80%9D%EF%BC%8C%E4%B8%AD%E5%9B%BD%E5%85%AC%E5%8F%B8%E5%8D%A0%E5%8D%8A%E6%95%B0%E4%BB%A5%E4%B8%8A%EF%BC%8CBAT%E3%80%81%E5%8D%8E%E4%B8%BA%E7%AD%89%E5%85%A5%E6%A6%9C%E3%80%82%E6%A6%9C%E5%8D%95%E6%98%BE%E7%A4%BA%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E4%BB%A590%E9%A1%B9%E4%B8%93%E5%88%A9%E6%95%B0%E6%8E%92%E5%90%8D%E7%AC%AC%E4%B8%80%EF%BC%8CIBM%E5%92%8CMasterCard%E5%88%86%E5%88%AB%E4%BB%A589%E3%80%8180%E4%B8%93%E5%88%A9%E6%95%B0%E6%8E%92%E6%A6%9C%E5%8D%95%E7%AC%AC%E4%BA%8C%E3%80%81%E4%B8%89%E5%90%8D%E3%80%82
2,36氪讯，8月31日，国美 “家·生活”战略孵化出的第一个线下新物种——“国美黑天鹅中央大街生活馆”在哈尔滨中央大街正式开业。这家店有水吧、书店和家居超市，更提供全流程的家装服务和体验。,“国美黑天鹅中央大街生活馆”落地哈尔滨,2018-08-31 17:18,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/135016&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C8%E6%9C%8831%E6%97%A5%EF%BC%8C%E5%9B%BD%E7%BE%8E%20%E2%80%9C%E5%AE%B6%C2%B7%E7%94%9F%E6%B4%BB%E2%80%9D%E6%88%98%E7%95%A5%E5%AD%B5%E5%8C%96%E5%87%BA%E7%9A%84%E7%AC%AC%E4%B8%80%E4%B8%AA%E7%BA%BF%E4%B8%8B%E6%96%B0%E7%89%A9%E7%A7%8D%E2%80%94%E2%80%94%E2%80%9C%E5%9B%BD%E7%BE%8E%E9%BB%91%E5%A4%A9%E9%B9%85%E4%B8%AD%E5%A4%AE%E5%A4%A7%E8%A1%97%E7%94%9F%E6%B4%BB%E9%A6%86%E2%80%9D%E5%9C%A8%E5%93%88%E5%B0%94%E6%BB%A8%E4%B8%AD%E5%A4%AE%E5%A4%A7%E8%A1%97%E6%AD%A3%E5%BC%8F%E5%BC%80%E4%B8%9A%E3%80%82%E8%BF%99%E5%AE%B6%E5%BA%97%E6%9C%89%E6%B0%B4%E5%90%A7%E3%80%81%E4%B9%A6%E5%BA%97%E5%92%8C%E5%AE%B6%E5%B1%85%E8%B6%85%E5%B8%82%EF%BC%8C%E6%9B%B4%E6%8F%90%E4%BE%9B%E5%85%A8%E6%B5%81%E7%A8%8B%E7%9A%84%E5%AE%B6%E8%A3%85%E6%9C%8D%E5%8A%A1%E5%92%8C%E4%BD%93%E9%AA%8C%E3%80%82
3,36氪讯，今日，百度回应“成立区块链研发公司—度链”消息称:对于百度成立区块链公司“度链” 一事，目前没有更详细的信息可分享透露。,百度回应“成立区块链研发公司”:没有更详细的信息可分享透露,2018-08-31 17:09,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/135015&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E4%BB%8A%E6%97%A5%EF%BC%8C%E7%99%BE%E5%BA%A6%E5%9B%9E%E5%BA%94%E2%80%9C%E6%88%90%E7%AB%8B%E5%8C%BA%E5%9D%97%E9%93%BE%E7%A0%94%E5%8F%91%E5%85%AC%E5%8F%B8%E2%80%94%E5%BA%A6%E9%93%BE%E2%80%9D%E6%B6%88%E6%81%AF%E7%A7%B0:%E5%AF%B9%E4%BA%8E%E7%99%BE%E5%BA%A6%E6%88%90%E7%AB%8B%E5%8C%BA%E5%9D%97%E9%93%BE%E5%85%AC%E5%8F%B8%E2%80%9C%E5%BA%A6%E9%93%BE%E2%80%9D%20%E4%B8%80%E4%BA%8B%EF%BC%8C%E7%9B%AE%E5%89%8D%E6%B2%A1%E6%9C%89%E6%9B%B4%E8%AF%A6%E7%BB%86%E7%9A%84%E4%BF%A1%E6%81%AF%E5%8F%AF%E5%88%86%E4%BA%AB%E9%80%8F%E9%9C%B2%E3%80%82
4,36氪讯，比亚迪总裁王传福在接受媒体采访时表示，比亚迪集团从单独设立汽车生态研究院来看，汽车智慧生态在比亚迪的战略地位进一步提升，将成为比亚迪汽车未来发展的重要方向。,王传福:汽车智慧生态将成为比亚迪汽车未来发展的重要方向,2018-08-31 16:59,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/135014&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E6%AF%94%E4%BA%9A%E8%BF%AA%E6%80%BB%E8%A3%81%E7%8E%8B%E4%BC%A0%E7%A6%8F%E5%9C%A8%E6%8E%A5%E5%8F%97%E5%AA%92%E4%BD%93%E9%87%87%E8%AE%BF%E6%97%B6%E8%A1%A8%E7%A4%BA%EF%BC%8C%E6%AF%94%E4%BA%9A%E8%BF%AA%E9%9B%86%E5%9B%A2%E4%BB%8E%E5%8D%95%E7%8B%AC%E8%AE%BE%E7%AB%8B%E6%B1%BD%E8%BD%A6%E7%94%9F%E6%80%81%E7%A0%94%E7%A9%B6%E9%99%A2%E6%9D%A5%E7%9C%8B%EF%BC%8C%E6%B1%BD%E8%BD%A6%E6%99%BA%E6%85%A7%E7%94%9F%E6%80%81%E5%9C%A8%E6%AF%94%E4%BA%9A%E8%BF%AA%E7%9A%84%E6%88%98%E7%95%A5%E5%9C%B0%E4%BD%8D%E8%BF%9B%E4%B8%80%E6%AD%A5%E6%8F%90%E5%8D%87%EF%BC%8C%E5%B0%86%E6%88%90%E4%B8%BA%E6%AF%94%E4%BA%9A%E8%BF%AA%E6%B1%BD%E8%BD%A6%E6%9C%AA%E6%9D%A5%E5%8F%91%E5%B1%95%E7%9A%84%E9%87%8D%E8%A6%81%E6%96%B9%E5%90%91%E3%80%82
5,据悉，轻芒于近日完成数千万元 A+ 轮融资，本轮融资由 IDG 资本领投。完成本轮融资后，轻芒计划进一步提升产品功能与体验，同时继续扩大团队。 轻芒是国内知名小程序开发平台，其主要产品是轻芒小程序+。（新商业情报NBT）,轻芒完成数千万元 A+ 轮融资， IDG 资本领投,2018-08-31 16:28,https://mp.weixin.qq.com/s/_p2DxzvR_GAfOPEFuzT5_Q
6,"31日下午，关于修改个人所得税法的决定经十三届全国人大常委会第五次会议表决通过。起征点确定为每月5000元,10月1日起施行最新起征点和税率。新个税法规定：居民个人的综合所得，以每一纳税年度的收入额减除费用六万元以及专项扣除、专项附加扣除和依法确定的其他扣除后的余额，为应纳税所得额。（人民日报）",新个税法通过，起征点每月5000元,2018-08-31 15:11,http://m.people.cn/n4/2018/0831/c203-11538132.html
7,36氪讯，据CNBC报道，8月31日，可口可乐公司宣布与英国连锁咖啡品牌Costa公司达成最终协议，可口可乐将以51亿美元的价格从Costa母公司Whitbread PLC手中收购Costa。,可口可乐将以51亿美元收购Costa,2018-08-31 14:21,https://www.cnbc.com/2018/08/31/whitbread-to-sell-coffee-chain-costa-to-coca-cola.html?from=groupmessage
8,36氪获悉，近日，摩根大通给予了一点资讯150-180亿元人民币估值。摩根大通称，一点资讯作为中国领先的基于算法的新闻APP，日活跃用户数（目前已达到6500万人次）继续以20-30%的年增长率扩张，与此同时其变现能力也得以持续强化。基于2018年的营收基础，摩根大通认为一点资讯的市值或达到150至180亿元人民币。,摩根大通：给予一点资讯180亿估值,2018-08-31 14:08,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/135010&title=36%E6%B0%AA%E8%8E%B7%E6%82%89%EF%BC%8C%E8%BF%91%E6%97%A5%EF%BC%8C%E6%91%A9%E6%A0%B9%E5%A4%A7%E9%80%9A%E7%BB%99%E4%BA%88%E4%BA%86%E4%B8%80%E7%82%B9%E8%B5%84%E8%AE%AF150-180%E4%BA%BF%E5%85%83%E4%BA%BA%E6%B0%91%E5%B8%81%E4%BC%B0%E5%80%BC%E3%80%82%E6%91%A9%E6%A0%B9%E5%A4%A7%E9%80%9A%E7%A7%B0%EF%BC%8C%E4%B8%80%E7%82%B9%E8%B5%84%E8%AE%AF%E4%BD%9C%E4%B8%BA%E4%B8%AD%E5%9B%BD%E9%A2%86%E5%85%88%E7%9A%84%E5%9F%BA%E4%BA%8E%E7%AE%97%E6%B3%95%E7%9A%84%E6%96%B0%E9%97%BBAPP%EF%BC%8C%E6%97%A5%E6%B4%BB%E8%B7%83%E7%94%A8%E6%88%B7%E6%95%B0%EF%BC%88%E7%9B%AE%E5%89%8D%E5%B7%B2%E8%BE%BE%E5%88%B06500%E4%B8%87%E4%BA%BA%E6%AC%A1%EF%BC%89%E7%BB%A7%E7%BB%AD%E4%BB%A520-30%25%E7%9A%84%E5%B9%B4%E5%A2%9E%E9%95%BF%E7%8E%87%E6%89%A9%E5%BC%A0%EF%BC%8C%E4%B8%8E%E6%AD%A4%E5%90%8C%E6%97%B6%E5%85%B6%E5%8F%98%E7%8E%B0%E8%83%BD%E5%8A%9B%E4%B9%9F%E5%BE%97%E4%BB%A5%E6%8C%81%E7%BB%AD%E5%BC%BA%E5%8C%96%E3%80%82%E5%9F%BA%E4%BA%8E2018%E5%B9%B4%E7%9A%84%E8%90%A5%E6%94%B6%E5%9F%BA%E7%A1%80%EF%BC%8C%E6%91%A9%E6%A0%B9%E5%A4%A7%E9%80%9A%E8%AE%A4%E4%B8%BA%E4%B8%80%E7%82%B9%E8%B5%84%E8%AE%AF%E7%9A%84%E5%B8%82%E5%80%BC%E6%88%96%E8%BE%BE%E5%88%B0150%E8%87%B3180%E4%BA%BF%E5%85%83%E4%BA%BA%E6%B0%91%E5%B8%81%E3%80%82
9,周四巴菲特在他的88岁生日当天接受CNBC采访时称，苹果的实际估值存在于消费者与苹果公司的深度关联里。对用户来说，相比iPhone的用途，“iPhone价格明显偏低”。他还建议投资者：与长期债券相比，投资者拥有一篮子股票更好，因为强劲的美国经济提振了企业利润，尽管关税导致成本上升。（新浪）,巴菲特：iPhone“价格明显偏低”,2018-08-31 12:44,http://finance.sina.com.cn/stock/usstock/c/2018-08-31/doc-ihinpmnq4118027.shtml
