,brief,classes_name,header,news_url,pubtime
0,"三星继 T3 与 T5 系列之后公布新可携式 X 系列 NVMe SSD，新产品将使用 Thunderbolt 3 连接。X5 是三星首个搭载 Thunderbolt 3 连接的可携式外置 NVMe SSD，读取速度高达 2,800 MB/s，比采用 SATA III 的 SSD 快 5.2 倍，写入速度是 2,300 MB/s。传输 20GB 的文件只需约 12 秒。 据外媒",人工智能,三星可携式NVMe SSD X5，使用Thunderbolt 3连接,http://www.aihot.net/iot/11584.html,2018-08-31 20:24:15
1,日前有保安研究人员在一部完全安装 Windows 10 保安升级文件的计算机上，成功利用「Zero-day」零时差攻击漏洞取得系统管理员级权限。这位人士在微软未发表修补更新的情况下，就在 Twitter 公布了这个漏洞，更在 GitHub 公布了攻击程序，恐怕有机会被黑客利用。 一位名为「SandboxEscaper,人工智能,研究员揭Windows 10权限漏洞，恐被黑客利用,http://www.aihot.net/other/security/11583.html,2018-08-31 20:24:15
2,据外媒《Bloomberg》报道，Google 已预定了在 10 月 9 日于纽约市举行活动，相信活动是为了发表 Pixel 3 和 Pixel 3 XL 智能手机。而 Pixel 和 Pixel 2 手机分别是在 2016 和 2017 年的 10 月 4 日在加州发布。 在正式发布前，在坊间已流出不少有关新手机的相片和视频。还有各种关于新,人工智能,传Google Pixel 3将于10月正式发布,http://www.aihot.net/iot/11582.html,2018-08-31 20:24:15
3,非牟利组织 Reef Design Labs ( 简称 RDL ) 的澳洲研究人员，在今个月早些时候，把 3D 打印的人工珊瑚礁放进马尔代夫海底。他们希望新技术可以协助珊瑚再生，及恢复海洋生态。 研究人员发明的 3D 打印产品名叫 Modular Artificial Reef Structure，简称 MARS，已获得专利。MARS 的优点是潜,人工智能,3D打印人造珊瑚礁，冀恢复海洋生态,http://www.aihot.net/hardware/11581.html,2018-08-31 20:24:15
4,Uber 研发自动驾驶技术一段时间，可惜因为年初出现涉及人命的严重事故，测试和推出的计划被逼暂停。不过这并不代表 Uber 已经放弃自动驾驶项目，最近他们就宣布获得日本车厂丰田的 5 亿美元投资，双方将会合作开发自动驾驶技术。 Uber 和丰田的计划是要建立一队 Sienna 七人车自动驾驶车,人工智能,丰田投资5亿美元，与Uber组建自动驾驶车队,http://www.aihot.net/selfdriving/11580.html,2018-08-31 20:24:15
5,穿戴式智能装置近年非常流行，不过对于听力受损的人士来说，助听器就是他们每天都要佩戴的穿戴式装置。最近助听器生产商 Starkey Hearing 将人工智能引入，发表 Livio AI 助听器，除了整合 Amazon 的智能助理 Alexa，还拥有运动追踪功能，跟运动手环一样支持 Google Fit 和 Apple Health 平台,人工智能,内置AI和运动追踪，智能助听器Livio AI上市,http://www.aihot.net/hardware/11579.html,2018-08-31 20:24:15
6,5G行动通讯将登场，韩国电信将跑第一，然而因芯片模块与专利授权金成本拉高售价，专家预估5G渗透率2022年才到17.3%，仅3.11亿支，反观AI手机在大厂华为跟苹果大力采用下，很快会在2019年突破5成，拍照或人脸识别、深度感测应用将更普及。 ▲5G在2019年仍是基地,人工智能,AI手机市场跑得快，5G手机直至2021年才成熟,http://www.aihot.net/iot/11578.html,2018-08-31 20:24:15
7,随着脱欧的死线越来越近，英国在各方面都要作好准备。英国传媒日前报导指，由于忧虑在脱欧后取得敏感安全信息的渠道可能受限，为了弥补无法参予欧盟的伽利略（Galileo）项目，英国打算研发自己的卫星导航系统。伽利略项目是欧盟研发的卫星计划，开发费用高达 100 亿欧元，能够跟美国的全球卫星定,人工智能,为脱欧作准备，英国开发自家卫星导航,http://www.aihot.net/hardware/11577.html,2018-08-31 20:24:15
8,自从金正恩上台掌政后，似乎朝鲜有不少改变，日前新加坡传媒报导指，朝鲜为了展示他们的科技实力，打算在今年稍后时间举行区块链和加密货币高峰会。这个名叫「朝鲜国际区块链会议」的活动为期两天，预计会在今年 10 月举行，并且会邀请全球各国的区块链专家出席。 出席会议的专家和嘉宾，将有,人工智能,区块链及加密货币高峰会，朝鲜筹办10月举行,http://www.aihot.net/other/finance/11576.html,2018-08-31 20:24:15
9,由于有为数不少的 Pixel 3 XL 在乌克兰黑市流出，这部预计要到 10 月才发表的 Google 手机在过去一星期不断有数据外泄，对于 Google 来说，除了要找出手机流入黑市的原因，最差的莫过于有俄罗斯网站拍摄了开箱片段，并且上载至 YouTube，令新机的神秘感荡然无存。 今次俄罗斯网站 Indigi.ru,人工智能,多部新机流入黑市Pixel 3 XL高清开箱片发布,http://www.aihot.net/iot/11575.html,2018-08-31 20:24:15
10,在 Microsoft 拥有 Nokia 流动装置部门时，曾经推出过一系列具有 PureView 功能的 Nokia 手机，这批手机比竞争对手的相机像素更高，拍摄效果更加优胜。随着 Microsoft 不再生产手机，又将 Nokia 品牌转让，很多人以为 PureView 将会成为绝唱。 PureView 商标原本属于 Nokia，但在公司出售流,人工智能,HMD向微软取得PureView商标Nokia经典有望重现,http://www.aihot.net/iot/11574.html,2018-08-31 20:24:15
11,3D Touch 是苹果在 2015 于 iPhone 6s 上推出的新功能，用户可用力按压画面，以打开其他选单。据外媒 《MacRumors》报道， 巴克莱银行分析师 Blayne Curtis 预计在 2019 年推出的新 iPhone，将不会有 3D Touch 功能。 据外媒《MacRumors》报道，巴克莱银行分析师 Blayne Curtis 同几个苹果,人工智能,分析师指新iPhone移除3D Touch功能,http://www.aihot.net/application/11573.html,2018-08-31 20:24:15
