,brief,header,pubtime,savetime
0,CarBlock 与韩国领先的汽车数据安全公司 Penta Security 达成战略合作协议，双方将在智能硬件整合、数据安全存储、汽车行业拓展等方面展开深度合作。 Penta Security 是一家专注于数据安全解决方案的公司，在韩国服务包括现代汽车、起亚汽车、首尔市政府等超过 20 年，此次合作将为 CarBlock 在软件及数据安全层面带来重大提升，同时也将进一步帮助 CarBlock 打开韩国企业市场，与包括韩国政府和车企在内的组织建立身后的合作关系。,CarBlock 与韩国汽车数据安全公司 Penta Security 达成战略合作协议,19:26,2018-08-19 21:28:53
1,CarBlock 受邀参加本体在韩国首尔举办的主网发布会，并向在场超过 500 名韩国用户介绍 CarBlock 项目及发展进度，并接受了韩国媒体 ICO Today 的独家专访。会后，CarBlock 与包括 Hashed、Chainers、Huobi Korea、ICO Today、Morpheuslabs、Mapia 等在内的韩国资方、媒体及项目方进行了深入交流以及业务合作探讨，为进一步开拓韩国市场积累了深度的资源。,CarBlock 受邀参加本体在韩国首尔举办的主网发布会,12:00,2018-08-19 21:28:53
2,总部位于英国的加密货币期货交易所 Crypto Facilities 于当地时间本周五下午 4 点开始提供比特币现金期货合约。Crypto Facilities 首席执行官 Timo Schlaefer 在一份声明中表示：「我们很高兴通过推出比特币现金期货扩大我们的加密货币衍生产品，BCH 是市值约 100 亿美元的主流代币，我们预计新合约将通过为数字资产类别带来更大的流动性和透明度来刺激加密市场的发展。」,英国加密货币交易平台 Crypto Facilities 推出比特币现金期货业务,06:33,2018-08-19 21:28:53
3,据 Cryptovest 消息，德国风投集团 Iconiq Holding 的子公司 Iconiq Funds 宣布，将从第四季度开始推出多款数字资产指数基金，他们计划建立被动管理基金，以便投资者有机会投资多元化工具，并通过数字货币交易所交易基金 ETF 和交易所交易票据 ETNs 等传统投资渠道从数字货币市场中获益。预计其首支数字资产指数基金将是马耳他专业投资者基金 PIF。,德国风投集团 Iconiq 将推出数字资产基金,06:33,2018-08-19 21:28:53
4,数字货币交易所 Cobinhood 的创始人正在委托 Dexon 公司开发一种能够每秒处理 100 万笔交易的新区块链。Dexon 专注于在银行业和实际应用需求中大量采用区块链，刚获得由 IDG 领投的 2000 万美元融资。Dexon 称，新的区块链技术使用块格结构将多个链连接在一起，形成所谓的无限可扩展、低延迟分散式事务处理引擎。,Cobinhood 创始人及其团队开发新型区块链技术,06:32,2018-08-19 21:28:53
5,据 ccn 消息，在列支敦士登 LCX 活动上，币安 CEO 赵长鹏对 TechCrunch 创始人 Michael Arrington 表示，90% 的币安员工选择以 BNB 代币形式支取薪水，这使得币安成为为数不多的用数字货币支付员工薪水的数字货币行业企业之一。币安在 2017 年发布了原生代币 BNB，作为回报，该公司一直在回购 BNB。,90% 的币安员工以 BNB 代币支取薪水,06:31,2018-08-19 21:28:53
6,据 cointelegraph 消息，此前美国数字货币投资者 Michael Terpin 指控电信巨头 AT＆T 在其个人账户数字货币被盗事件中存在重大过失，他在投诉中介绍了案件细节，推测黑客通过贿赂电信内部工作人员，拿到了自己 SIM 的替代卡，进而获取其账户信息、重置密码并两次实施盗窃。另据 Motherboard 报道，AT & T 和 Verizon 员工都透露，曾有黑客行贿以换取 SIM 替代卡。,安全警示：SIM 替代卡或导致用户数字资产被盗,06:31,2018-08-19 21:28:53
7,据 Cointelegraph 报道，软银集团公司通讯办公室的 Kenichi Yuasa 正式回应称，「软银集团和软银愿景基金 SoftBank Vision Fund 都没有以任何方式参与比特大陆Pre-IPO轮融资」。腾讯目前没有向 Cointelegraph 否认或确认参与了对比特大陆的投资。,软银否认参与比特大陆 Pre-IPO 轮融资,06:30,2018-08-19 21:28:53
8,18 日，全球 EOS 区块链社区成员和节点组织宣布正式成立 EOS 基金会。EOS 基金会是非营利性组织，旨在通过合理地促进沟通和教育，以带动 EOS 的代币持有者、节点、dApp 开发者和其他利益相关者为EOS社区服务。初始董事会成员包括 Brock Pierce、Bancor 和 Liquid EOS 联合创始人 Galia Benartzi、EOS Gravity 社区领袖 Peter Li、EOS 区块生产者 Hai Feng、菲律宾创业家 Nix Nolledo、艺人 AKON。,EOS 基金会宣告成立,06:29,2018-08-19 21:28:53
9,据 bitcoin 报道，韩国互联网安全局和科技部在 6-7 月对 21 家数字货币交易所进行安全检查，近日公布检查结果，结果表明虽然一些交易所已完成短期和钱包管理措施的实施，但众多交易所仍存在安全漏洞。21 家交易所中有 11 家采取了完备的安全措施，其中 8 家还改进了钱包管理系统，分别是 Upbit、Bithumb、Korbit、Coinnest、Coinlink、Coinone、Coinplug 和火币韩国。,韩国政府公布交易所安全检查结果：逾半数采取措施完备,06:28,2018-08-19 21:28:53
10,"新华社消息，委内瑞拉总统马杜罗 17 日晚宣布，石油币今后将作为该国的国际记账单位，以及国内工资和商品、服务定价的基准，待货币改革完成后，一个石油币将等于 3,600 主权玻利瓦尔。为了应对美国实施的经济和金融封锁，委内瑞拉 2017 年 12 月宣布将发行加密数字货币石油币，发行量为 1 亿个。目前石油币已完成预售阶段，政府公布的参考售价为 1 石油币 60 美元。",委内瑞拉政府宣布石油币为国际记账单位,06:28,2018-08-19 21:28:53
11,在香港举行的 BlockInvest 链享未来·第二届区块链峰会上，浮点资本 Float Capital 宣布正式成立，标准资本和浮点资本宣布进行战略合作，呼吁以联合的形式共同促进行业发展，孵化更多优质项目。会上，浮点资本华南百倍精英社群宣布成立，浮点资本同时与币虎生态基金进行了战略签约。,浮点资本宣布正式成立，并与标准资本展开战略合作,08月18日 11:54,2018-08-19 21:28:54
12,标准资本 ICONIZ CEO 赵晨在 BlockInvest 峰会上倡导区块链从业者做「行业的先行者、规则的制定者、未来标准的提倡者」。他表示，目前讨论区块链行业发展的重点是视角问题，「是以 VC 视角看未来的投资价值，以对冲基金看可投资产类别，还是作为真实的信仰者，参与到洪流之中」。他认为，真正的熊市是共识的流失，阴跌是资金和共识流失，「熊市里我们应该有更多的思考，考虑在行业的位置，以找到共识。」BlockInvest 峰会由标准资本和浮点资本在香港举办。,标准资本 ICONIZ CEO 赵晨：真正的熊市是共识的流失,08月18日 11:13,2018-08-19 21:28:54
13,据 ccn 消息，Coinbase 于 14 日申请了一项与比特币支付有关的专利，该专利允许用户直接从钱包使用比特币进行支付，且提高了支付安全性。此外该支付系统还允许在用户报告其被黑客入侵的情况下使用所谓的「冻结逻辑」来冻结所有进程。,Coinbase 递交比特币安全支付专利,08月18日 06:22,2018-08-19 21:28:54
14,据彭博社报道，名为 Bitcoin Tracker One 的比特币交易所交易凭证 ETN 已在美国上市交易。这款 ETN 被视为数字货币交易所交易基金 ETF 的软性替代品种。该 ETN 早在 2015 年已在纳斯达克斯德哥尔摩交易所交易，其发行方母公司 CoinShares 的 CEO Ryan Radloff 表示，「现在所有美元投资者都可以接触 ETN，而以前只有欧元或者瑞典克朗投资者可以购买，考虑到当前美国的监管氛围，这是比特币的一大胜利。」,比特币 ETF 替代品在美上市交易,08月18日 06:21,2018-08-19 21:28:54
15,据 coindesk 报道，成人视频服务公司 Pornhub 的子公司 Tube8 已与 Vice Industry Token（VIT）合作，利用 VIT 代币奖励与其服务互动的观众。此前，成人电视台 Playboy TV 已将加密货币整合到其平台中，以代币奖励观众。,Pornhub 子公司利用代币奖励观众,08月18日 06:21,2018-08-19 21:28:54
16,据 cointelegraph 报道，8 月初，孟山都 Monsanto 因在除草剂中使用了草甘膦被法院处以 2.89 亿美元的罚款。食品安全公司 ZEGO 随后发布新闻稿称，正在使用区块链技术对这种致癌物质的残留物进行追踪。该公司的区块链系统正在申请专利，但本意是便于消费者了解各种商品中是否存在过敏原和麸质。,ZEGO 应用区块链技术追踪致癌物质残留,08月18日 06:20,2018-08-19 21:28:54
17,8 月 17 日，京东发布了自主研发的区块链服务平台——智臻链，这标志着京东全面开放区块链技术和应用。智臻链旨在降低企业应用门槛、提供完整解决方案，令企业接入更便捷。京东还与中国太平洋保险运用智臻链落地「区块链增值税专用发票电子化项目」，推出了首个企业级区块链电子化增值税专用发票，与此前腾讯发布的电子发票不同之处在于，京东的发票是企业专票。,京东发布区块链服务平台「智臻链」，降低企业应用门槛,08月18日 06:19,2018-08-19 21:28:54
18,据 coindesk 报道，美国海关和边境保护局 CBP 计划将区块链技术用于核实进口商品信息。CBP 业务转型和创新部门主管 Vincent Annunziato 称，该机构正通过应用区块链平台核实进口产品的实际原产地，对该技术进行测试。该平台还可以用来认证商标和检查商品的物理属性。他希望最终可用该技术取代纸质流程和各类手工输入的数据库。,美国海关和边境保护局用区块链技术核实进口商品信息,08月18日 06:19,2018-08-19 21:28:54
19,根据区块链投资银行 NKB 集团从 CB Insights 获得的投资观察报告，谷歌已成为区块链技术的第二大投资者，规模仅次于日本金融巨头 SBI。报告显示，谷歌已投资了例如 Gyft、Ripple、Blockchain、Buttercoin 和 Veem 等公司。NKB 集团在邮件中表示，许多人认为谷歌计划在其云托管业务中使用区块链，最近宣布与部署平 台BlockApp 合作，也可能表明情况确实如此。,谷歌已成为区块链技术第二大投资者,08月18日 06:18,2018-08-19 21:28:54
