,brief,header,pub_time,url
0,36氪讯，8月19日，来自全国的1000多名村民和专家，在山东菏泽参加腾讯的“为村大会”，探讨乡村如何借助互联网进行基层社会治理创新和农村电商发展。菏泽村民曾通过“为村”直播和微信群推广本村的民俗陶艺和农家特产。腾讯公司高级副总裁郭凯天说，“为村”项目是通过连接让农村重新发现自己的文化和商业价值。,腾讯“为村大会”：用互联网让农村发现其文化和商业价值,2018-08-19 18:53,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/133335&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C8%E6%9C%8819%E6%97%A5%EF%BC%8C%E6%9D%A5%E8%87%AA%E5%85%A8%E5%9B%BD%E7%9A%841000%E5%A4%9A%E5%90%8D%E6%9D%91%E6%B0%91%E5%92%8C%E4%B8%93%E5%AE%B6%EF%BC%8C%E5%9C%A8%E5%B1%B1%E4%B8%9C%E8%8F%8F%E6%B3%BD%E5%8F%82%E5%8A%A0%E8%85%BE%E8%AE%AF%E7%9A%84%E2%80%9C%E4%B8%BA%E6%9D%91%E5%A4%A7%E4%BC%9A%E2%80%9D%EF%BC%8C%E6%8E%A2%E8%AE%A8%E4%B9%A1%E6%9D%91%E5%A6%82%E4%BD%95%E5%80%9F%E5%8A%A9%E4%BA%92%E8%81%94%E7%BD%91%E8%BF%9B%E8%A1%8C%E5%9F%BA%E5%B1%82%E7%A4%BE%E4%BC%9A%E6%B2%BB%E7%90%86%E5%88%9B%E6%96%B0%E5%92%8C%E5%86%9C%E6%9D%91%E7%94%B5%E5%95%86%E5%8F%91%E5%B1%95%E3%80%82%E8%8F%8F%E6%B3%BD%E6%9D%91%E6%B0%91%E6%9B%BE%E9%80%9A%E8%BF%87%E2%80%9C%E4%B8%BA%E6%9D%91%E2%80%9D%E7%9B%B4%E6%92%AD%E5%92%8C%E5%BE%AE%E4%BF%A1%E7%BE%A4%E6%8E%A8%E5%B9%BF%E6%9C%AC%E6%9D%91%E7%9A%84%E6%B0%91%E4%BF%97%E9%99%B6%E8%89%BA%E5%92%8C%E5%86%9C%E5%AE%B6%E7%89%B9%E4%BA%A7%E3%80%82%E8%85%BE%E8%AE%AF%E5%85%AC%E5%8F%B8%E9%AB%98%E7%BA%A7%E5%89%AF%E6%80%BB%E8%A3%81%E9%83%AD%E5%87%AF%E5%A4%A9%E8%AF%B4%EF%BC%8C%E2%80%9C%E4%B8%BA%E6%9D%91%E2%80%9D%E9%A1%B9%E7%9B%AE%E6%98%AF%E9%80%9A%E8%BF%87%E8%BF%9E%E6%8E%A5%E8%AE%A9%E5%86%9C%E6%9D%91%E9%87%8D%E6%96%B0%E5%8F%91%E7%8E%B0%E8%87%AA%E5%B7%B1%E7%9A%84%E6%96%87%E5%8C%96%E5%92%8C%E5%95%86%E4%B8%9A%E4%BB%B7%E5%80%BC%E3%80%82
1,8月16日深夜才宣布注册成为LPL（英雄联盟职业联赛）选手的王思聪，今日以IG新AD选手的身份登场，最终，IG以2比0横扫VG。30岁的王思聪打破了LPL年龄最大的登场选手纪录，也实现了自己电竞生涯的首胜。但他暗示自己可能不再尝试职业比赛，这也意味着他或以百分百胜率退役。（澎湃新闻）,王思聪电竞首秀：百分百胜率退役，未来不尝试了,2018-08-19 18:27,https://www.thepaper.cn/newsDetail_forward_2361373
2,36氪讯，美国外卖送餐平台 DoorDash 近日宣布获2.5亿美元融资，由Coatue Management 和 DST Global领投。条款听上去也很具吸引力，公司估值从14亿美元增加至40亿美元。而距离上一轮5.35亿美元D轮融资，仅过去5个月的时间。,美国外卖送餐平台DoorDash再获2.5亿美元融资，估值达40亿美元,2018-08-19 18:16,https://36kr.com/p/5148968.html
3,36氪讯，近日，途牛发布的《2018上半年中国在线出境旅游消费报告》显示，“新一线”城市出境旅游活跃度上升，出境旅游消费能力不容小觑；从目的地维度看，日本最受中国游客喜爱，同时，在中欧旅游年、俄罗斯世界杯、中加旅游年等有利因素推动下，东欧方向、俄罗斯、加拿大等目的地受到更多游客青睐。,在线出境游报告出炉，东欧成新晋人气目的地,2018-08-19 18:12,https://36kr.com/p/5148979.html
4,SOHO中国董事长潘石屹今日表示，不建议投资长租公寓，因为做这个业务一定会有银行贷款，银行贷款的基准利率是4.9%，实际成本会更高，把款贷过来把房子建好租出去回报率只有1%。即使租金再翻一番，做这个行业依然亏本，这是不赚钱的生意，靠烧投资者的钱是不归路。（网易财经）,潘石屹：做长租公寓是亏本生意,2018-08-19 18:07,http://money.163.com/18/0819/17/DPJDJKDU00258105.html
5,比亚迪创始人王传福出席今日潘谈会，主持人询问如何评价贾跃亭等外来造车新势力，王传福表示，车的复杂度比他们想象的要难得多，产品周期漫长，汽车有1万个零部件，全新的平台开发要4年，市场竞争很惨烈，只要有一个产品没抓住可能会死掉，投资者也不会给你太多时间去等待，互联网周期短很多。（证券时报·e公司）,王传福：造车新势力的窗口期越来越短,2018-08-19 17:37,http://kuaixun.stcn.com/2018/0819/14452573.shtml
6,央视新闻报道称，一位消费者此前通过去哪儿网全款预订房间，入住时遇到被延迟和被取消，且投诉无果。中国消费者协会近年统计，网络订房纠纷已成为投诉新热点，主要集中在：消费者成功预订后，入住时被告知取消，或是网站价格标注有误，消费者入住时需要加价。（央视新闻）,去哪儿网全款订房入住时查无此单，用户投诉近百次仍未解决,2018-08-19 17:12,http://industry.caijing.com.cn/20180819/4502628.shtml
7,8月19日，马云在中国企业家俱乐部演讲现场表示，伪劣产品让中国深受其害。若中国没有对知识产权采取坚决的保护态度，创新就不可能提升，因此，企业将力图与政府一道来解决假冒伪劣产品问题。作为未来发展的关键性技术，区块链不仅仅将改变未来20-30年的金融体系，也可以用于其他很多行业，“这是一项有关信任的技术”。（腾讯）,马云：区块链技术将被用于打击伪劣产品,2018-08-19 16:31,https://finance.qq.com/a/20180819/028871.htm
8,据AndroidPure称，联想集团旗下一个位于芝加哥的子公司打算在中国推出由人工智能驱动的家用音箱Moto AI Assistant。它不会使用Alexa、Google Assistant或Cortana提供语音服务，而是运行DuerOS等百度软件，并为原始设备制造商(OEM)提供全部解决方案。（PingWest品玩）,联想旗下美国子公司将联手百度推出智能音箱新品,2018-08-19 16:01,https://www.pingwest.com/w/176167
9,近日，三星向世界知识产权办公室提交了一份专利，该专利中包含一种基于深度学习的算法，以识别用户在注视设备时的表情，包括惊喜、高兴、快乐、愤怒和悲伤等。这一专利可能会被用于将来的线下零售店中，以分析每个顾客对他们面前产品的态度，从而更好地进行产品推荐。（ZAEKE知客）,三星开发AI识别顾客面部表情，或用于线下零售,2018-08-19 15:54,http://www.zaeke.com/article-10231.html
