,brief,header,pub_time,type,url
0,雷锋网获悉，据外媒8月18日报道，在收到印度竞争委员会(Competition Commission of India，CCI)绿灯数天后，沃尔玛表示，已经完成,沃尔玛完成160亿美元收购印度电商巨头Flipkart 交易,2小时前,业界,https://www.leiphone.com/news/201808/DW8m7Ar7k0Nt0Wg1.html
1,8月19日，由科沃斯机器人主办的第五届机器人创想秀决赛在世界机器人大会主论坛上落下帷幕。,科沃斯第五届机器人创想秀落幕 打造机器人梦工厂,4小时前,业界,https://www.leiphone.com/news/201808/SDyWvu9v23J0FMlS.html
2,亚马逊、Facebook、微软或将受印度政府在数据存储方面管制,联合打击印度“数据本地化”，这次亚马逊、Facebook、微软站在了一起,7小时前,业界,https://www.leiphone.com/news/201808/dE0pThNxBZsSO3l0.html
3,360：《中国为什么没有自主研发的浏览器内核？》,关于浏览器内核自主研发这件事，360浏览器推文表态 | 全文,12小时前,业界,https://www.leiphone.com/news/201808/t8N1CJ4fRdvmWrtx.html
