,brief,header,news_url,pubtime,savetime
0,为践行《国务院关于加快发展体育产业促进体育消费的若干意见》（国发〔2014〕46号）文件精神，推动大数据与区块链等信息技术与体育产业的深度结合，利用大数据与区块链技术促进体育 ...,“中国大数据与区块链实验室”8月19日正式成立：科技改变体育，技术驱动未来,http://finance.sina.com.cn/blockchain/coin/2018-08-19/doc-ihhxaafy7590122.shtml,大数据,2018-08-19 21:28:34
1,原标题：自贸区观察：大数据审计 监管精准高效便捷 来源：央视网？？？？？？央视网消息：对外开放，以开放促改革、促发展，自贸区的重点目标任务就是先行先试，力争取得更多的可 ...,自贸区观察：大数据审计 监管精准高效便捷,http://news.sina.com.cn/c/2018-08-19/doc-ihhxaafy5866861.shtml,大数据,2018-08-19 21:28:34
2,x3000;　开启“历史大数据”时代　　陈志武　　“大数据”是近年的热门话题，但有一类“大数据”被忽视，那就是数据库化与互联网化带来的“历史大数据”。特别是19 ...,开启“历史大数据”时代,http://finance.sina.com.cn/roll/2018-08-19/doc-ihhxaafy3501721.shtml,大数据,2018-08-19 21:28:34
3,另有网友反映，他在某购物平台购物，发现用常用账号所看到的商品价格会更高……一时之间，“大数据杀熟”这个词就传遍了整个网络。见面开口笑，背后捅一刀，这样的行为怎么得 ...,"""大数据杀熟""？平台价格歧视的是与非",http://finance.sina.com.cn/roll/2018-08-19/doc-ihhxaafy3458199.shtml,大数据,2018-08-19 21:28:34
4,原标题：副省长霍金花：提升大数据产业成果就地转化率 8月16日，副省长霍金花赴郑州市就大数据技术和产业发展情况进行调研。霍金花先后来到河南浪潮云计算研究院、华为郑州软件开 ...,副省长霍金花：提升大数据产业成果就地转化率,http://news.sina.com.cn/o/2018-08-19/doc-ihhxaafy3972196.shtml,大数据,2018-08-19 21:28:34
5,原标题：七夕鲜花大数据来了：今年七夕11朵玫瑰最流行 昨天，美团闪购对外发布七夕情人节当周（8月11日~16日）鲜花数据，七夕节鲜花销量较去年同期大涨615%，“我爱你”和“嫁给我 ...,七夕鲜花大数据来了：今年七夕11朵玫瑰最流行,http://news.sina.com.cn/o/2018-08-19/doc-ihhxaafy3643524.shtml,大数据,2018-08-19 21:28:34
6,并购重组热度与行业性机会息息相关，2012年以来，是互联网新兴行业的天下，移动互联网、大数据、物联网、人工智能、5G等产业引发了一轮又一轮的投资热潮，所以我们看到计算机、传媒 ...,A股“失诺者”大数据：“对赌风潮”AB面,http://finance.sina.com.cn/stock/marketresearch/2018-08-18/doc-ihhvciix1217473.shtml,大数据,2018-08-19 21:28:34
7,8月17日消息，日前雄安发布消息，为抢抓大数据产业发展重要机遇，河北省“大智移云”发展领导小组办公室印发《河北省大数据产业创新发展三年行动计划（2018－2020年）》，计划表示，加 ...,河北雄安新区利用区块链等技术布局大数据创新资源,http://tech.sina.com.cn/i/2018-08-17/doc-ihhvciiw6758648.shtml,大数据,2018-08-19 21:28:35
8,国家也开始把癌症看作慢性疾病管理起来，随之而来的是，市场需要新的药物和治疗方式。？那么，如今大火的大数据、AI会是一剂“解药”吗？？创业邦了解到，医疗大数据AI平台——零 ...,用AI、大数据延长你的寿命，这家企业要如何做到？,http://tech.sina.com.cn/roll/2018-08-18/doc-ihhvciix0407798.shtml,大数据,2018-08-19 21:28:35
