,header,pub_time,url
0,马尔代夫总统选举最终结果确认萨利赫获胜,9-29 19:51,http://www.chinanews.com/gj/2018/09-29/8640006.shtml
1,巴西选举与美联储货币政策促美元兑雷亚尔比率下降,9-29 19:25,http://www.chinanews.com/gj/2018/09-29/8639987.shtml
2,外交部领事司提醒中国公民在印尼注意防范地震灾害,9-29 18:14,http://www.chinanews.com/gj/2018/09-29/8639937.shtml
3,巴西大选投票缺席率高 或对劳工党不利,9-29 18:08,http://www.chinanews.com/gj/2018/09-29/8639933.shtml
4,中国游客泰国机场遭保安殴打因没给小费？双方各执一词,9-29 17:43,http://www.chinanews.com/gj/2018/09-29/8639912.shtml
5,中国游客泰国机场被打 我使馆要求泰方严惩肇事者,9-29 17:42,http://www.chinanews.com/gj/2018/09-29/8639914.shtml
6,巴西国防部：超2.8万军人保证大选安全,9-29 17:35,http://www.chinanews.com/gj/2018/09-29/8639908.shtml
7,俄罗斯愿为伊朗和以色列对话提供平台,9-29 16:49,http://www.chinanews.com/gj/2018/09-29/8639869.shtml
8,阿联酉首位宇航员明年将首飞太空 恰逢世界航天日,9-29 16:40,http://www.chinanews.com/gj/2018/09-29/8639861.shtml
9,调查：中低收入国家年轻一代心态最为乐观,9-29 16:37,http://www.chinanews.com/gj/2018/09-29/8639859.shtml
10,金正恩要求朝鲜高校培育创新型人才,9-29 15:53,http://www.chinanews.com/gj/2018/09-29/8639805.shtml
11,印尼中苏拉威西省强地震及引发的海啸已致384人丧生,9-29 15:51,http://www.chinanews.com/gj/2018/09-29/8639803.shtml
12,日本用新电池技术研制可穿戴超薄心电监测设备,9-29 15:32,http://www.chinanews.com/gj/2018/09-29/8639785.shtml
13,德国外长强调多边主义与国家主权并不冲突,9-29 15:26,http://www.chinanews.com/gj/2018/09-29/8639775.shtml
14,印尼苏拉威西岛强震引发海啸 已造成384人丧生,9-29 15:21,http://www.chinanews.com/gj/2018/09-29/8639767.shtml
15,丹麦“最大洗钱案”持续发酵 多国启动调查,9-29 14:53,http://www.chinanews.com/gj/2018/09-29/8639738.shtml
16,旧金山市政府升挂五星红旗庆祝中国国庆,9-29 14:44,http://www.chinanews.com/gj/2018/09-29/8639663.shtml
17,首届加中道文化节举行 武当道文化交流团首访加拿大,9-29 14:44,http://www.chinanews.com/gj/2018/09-29/8639563.shtml
18,美联邦调查局将“有限度”调查大法官人选性侵指控,9-29 14:36,http://www.chinanews.com/gj/2018/09-29/8639715.shtml
19,中国专家首次入选国际反腐败学院理事会,9-29 14:35,http://www.chinanews.com/gj/2018/09-29/8639713.shtml
20,中企帮老挝打造“东南亚蓄电池” 中国方案获一致认可,9-29 14:21,http://www.chinanews.com/gj/2018/09-29/8639698.shtml
21,爬山健身遛娃 普京“倾情出演”真人秀,9-29 14:21,http://www.chinanews.com/gj/2018/09-29/8639697.shtml
22,意大利内阁将预算赤字目标设为2.4% 碰撞欧盟红线,9-29 13:38,http://www.chinanews.com/gj/2018/09-29/8639624.shtml
23,美国宣布关闭驻伊拉克巴士拉领事馆 此前曾遭袭击,9-29 13:30,http://www.chinanews.com/gj/2018/09-29/8639616.shtml
24,中国红十字会首批援助伊拉克人道救援设备深圳启运,9-29 13:27,http://www.chinanews.com/gj/2018/09-29/8639614.shtml
25,俄罗斯一架私人直升机实施硬着陆 致飞行员受伤,9-29 13:20,http://www.chinanews.com/gj/2018/09-29/8639604.shtml
26,国际社会评价说中国白皮书客观公正,9-29 13:18,http://www.chinanews.com/gj/2018/09-29/8639600.shtml
27,报告：意大利烟民超过人口20% 半数烟民烟龄超10年,9-29 13:14,http://www.chinanews.com/gj/2018/09-29/8639595.shtml
28,快讯：印尼7.7级地震及引发的海啸已造成48人死亡,9-29 13:11,http://www.chinanews.com/gj/2018/09-29/8639590.shtml
29,巴布亚新几内亚航空：客机坠海事件中一名男乘客失踪,9-29 13:00,http://www.chinanews.com/gj/2018/09-29/8639581.shtml
30,印尼灾难局称强震致48人死数百伤 遇难人数或再上升,9-29 12:34,http://www.chinanews.com/gj/2018/09-29/8639553.shtml
31,王毅在美国对外关系委员会发表演讲,9-29 11:29,http://www.chinanews.com/gj/2018/09-29/8639522.shtml
32,意大利南部海域发生4.2级地震 当局否定海啸传言,9-29 11:27,http://www.chinanews.com/gj/2018/09-29/8639518.shtml
33,英多名校长吁政府关注办学经费问题,9-29 11:24,http://www.chinanews.com/gj/2018/09-29/8639456.shtml
34,报告：英国脱欧后，法国正重新提升其在欧盟影响力,9-29 11:21,http://www.chinanews.com/gj/2018/09-29/8639509.shtml
35,德国允许出售艾滋病病毒自测工具,9-29 11:03,http://www.chinanews.com/gj/2018/09-29/8639483.shtml
36,王毅会见美国对外关系委员会会长哈斯,9-29 11:02,http://www.chinanews.com/gj/2018/09-29/8639481.shtml
37,台风“潭美”直扑日本南部 造成近10万住户断电,9-29 10:56,http://www.chinanews.com/gj/2018/09-29/8639466.shtml
38,环球影城从明年1月10日起调整票价 淡季打折旺季加价,9-29 10:46,http://www.chinanews.com/gj/2018/09-29/8639455.shtml
39,中国驻珀斯总领馆举行招待会庆祝中华人民共和国成立69周年,9-29 10:25,http://www.chinanews.com/gj/2018/09-29/8639413.shtml
40,美众院情报委员会表决通过要求公布通俄门调查文件,9-29 10:19,http://www.chinanews.com/gj/2018/09-29/8639406.shtml
41,结束访美之旅 韩国总统文在寅休假一天回乡扫墓,9-29 10:16,http://www.chinanews.com/gj/2018/09-29/8639400.shtml
