,brief,classes_name,header,news_url,pubtime,savetime
0,李克强总理在全国深化“放管服”改革转变政府职能电视电话会议上作了重要讲话。为确保会议确定的重点任务落到实处，制定如下分工方案。,澎湃新闻,国办印发深化“放管服”改革电视电话会议重点任务分工方案,https://www.thepaper.cn/newsDetail_forward_2346798,3小时前,2018-08-14 20:21:50
1,资深仲裁员刘志伟说，判决时不仅考虑犯罪性质，也会考虑其继续危害社会的可能性，“对于高龄罪犯，一般法院会判缓刑，这就是为什么现在80岁以上的高龄在押犯非常少见。”,澎湃新闻,法制课丨八旬老太申请保外就医被拒，高龄罪犯有哪些从宽制度,https://www.thepaper.cn/newsDetail_forward_2346968,1小时前,2018-08-14 20:21:50
2,据彭博社报道，意大利城市热那亚A10高速公路上的一座高架桥倒塌，至少20人遇难。意大利警方则透露，意大利南部发生的暴风雨是导致高架桥局部坍塌的原因。,澎湃新闻,意大利热那亚高架桥或因暴风雨倒塌，至少20人遇难,https://www.thepaper.cn/newsDetail_forward_2347342,1小时前,2018-08-14 20:21:51
3,8月15日，2018上海书展将在上海展览中心开幕。本届书展有哪些亮点与特色活动？你又会在澎湃新闻的新闻直播厅邂逅哪些大咖？我们书展见！,澎湃新闻,2018上海书展，明天见,https://www.thepaper.cn/newsDetail_forward_2346530,1小时前,2018-08-14 20:21:51
4,工地施工方陕西建工十七建设有限公司人员对环境执法人员拳打脚踢，致该局环境监察大队一名副大队长腹部和背部受伤，目前伤者无大碍，打人者已被拘留。,澎湃新闻,陕西商洛环保执法被阻：施工人员拳打脚踢执法者，致一人受伤,https://www.thepaper.cn/newsDetail_forward_2347593,24分钟前,2018-08-14 20:21:51
5,“我带着女儿看完电影后在商场里上女卫生间，竟然发现有人在隔间里拿摄像机偷拍……我打开门发现，偷拍的竟是一名中年男子。”,澎湃新闻,昆明女子在商场上厕所时发现有人持摄像机偷拍，偷拍者被刑拘,https://www.thepaper.cn/newsDetail_forward_2347244,27分钟前,2018-08-14 20:21:51
6,新手法一改以往骗子取得事主信任后仅仅以电话遥控指挥转账，而是会派出“公安协勤人员”前往事主住所，或协助事主利用网银、或随同事主前往银行进行转账。,澎湃新闻,新电诈手法疑对女大学生洗脑使其成帮凶，有老人被骗290万,https://www.thepaper.cn/newsDetail_forward_2347505,28分钟前,2018-08-14 20:21:52
7,为帮66岁的姐姐领取医疗补助，杭州建德市一村民今年已跑了约十趟，在向当地扶贫领域专项督查组反映情况后，下月起其姐姐的医疗补助报销终于可以一次性结报。,澎湃新闻,困难群众医疗补助政策长期不落地，杭州15人被处分,https://www.thepaper.cn/newsDetail_forward_2347410,31分钟前,2018-08-14 20:21:52
8,到案后，熊某（女，28岁）对其违法行为供认不讳并深感懊悔，现已在其微信公众号上删除和澄清了不实信息。,澎湃新闻,28岁女子虚构“女子因代购被处罚而跳楼”，被行拘5日,https://www.thepaper.cn/newsDetail_forward_2347801,31分钟前,2018-08-14 20:21:52
9,8年后，曾经的苏州网红“杀鱼弟”重回公众视野，因为“喝下剧毒百草枯企图自杀”。8月13日，山东大学齐鲁医院传来好消息，“杀鱼弟”已脱离危险期，进入恢复期。,澎湃新闻,对话喝下百草枯后的“杀鱼弟”：不想做网红，宁愿做个普通人,https://www.thepaper.cn/newsDetail_forward_2347525,32分钟前,2018-08-14 20:21:52
10,根据这批资料，原北海道帝国大学（现北海道大学）理学部教授小熊捍上世纪30年代曾在中国东北地区，摘取被侵华日军逮捕的中国男性的生殖器官进行观察染色体实验。,澎湃新闻,北海道大学发现侵华证据：日本遗传学第一人曾在华人体实验,https://www.thepaper.cn/newsDetail_forward_2347222,33分钟前,2018-08-14 20:21:53
11,加快长江保护法立法进程中有哪些关切点？8月14日，全国人大常委会副委员长沈跃跃率调研组一行在沪召开调研长江保护立法等工作情况座谈会。,澎湃新闻,加快推进长江保护法立法，长三角四省市提了哪些建议？,https://www.thepaper.cn/newsDetail_forward_2347411,41分钟前,2018-08-14 20:21:53
12,今年的上海艾萨克·斯特恩国际小提琴比赛已于8月11日开赛。8月14日傍晚，半决赛名单出炉，12位选手过关斩将，拿下了半决赛席位。,澎湃新闻,上海艾萨克·斯特恩小提琴赛:12位选手过关斩将挺进半决赛,https://www.thepaper.cn/newsDetail_forward_2347702,44分钟前,2018-08-14 20:21:53
13,盘面显示优质股股价重心在上移，不仅是创新药龙头的恒瑞医药、体外诊断龙头的安图生物，还是传统产业股中的石化股龙头中国石化、中国石油，均有重心上移、买力渐增的态势。,澎湃新闻,秦洪看盘｜近期两个特征：指数欲振乏力，热点延续时间缩短,https://www.thepaper.cn/newsDetail_forward_2346687,45分钟前,2018-08-14 20:21:53
14,8月13日，刚泰控股发布公告称，鉴于目前交易对方刚泰集团仍在处理短期流动性危机等情况，公司决定终止筹划并购海外珠宝商布契拉提。,澎湃新闻,大股东在处理短期流动性危机，刚泰控股终止并购意大利珠宝商,https://www.thepaper.cn/newsDetail_forward_2345677,46分钟前,2018-08-14 20:21:54
15,14日上午，澎湃新闻从济南市公安局高新技术产业开发区分局了解到，该死婴并非弃婴，现已火化，并联系家人将其带回。,澎湃新闻,济南一小区垃圾桶旁现死婴，警方：非弃婴，排除刑案可能,https://www.thepaper.cn/newsDetail_forward_2347134,46分钟前,2018-08-14 20:21:54
16,为了减少随地小便的行为，整个巴黎城市都放置了鲜红色的露天小便池。但这些小便池往往位于游客聚集的区域，且几乎没有遮挡措施，使厕所使用者难免陷入被人“围观”的境地。,澎湃新闻,巴黎塞纳河畔设露天小便池被指不雅，没有遮挡易遭围观,https://www.thepaper.cn/newsDetail_forward_2347003,51分钟前,2018-08-14 20:21:54
17,陈先生是广西宾阳县人，目前在南宁市工作。今年4月的一天，他在一家知名婚恋网交了300元注册成为会员。,澎湃新闻,男子婚恋网上寻真爱被骗投39万到博彩网血本无归，警方调查,https://www.thepaper.cn/newsDetail_forward_2346845,58分钟前,2018-08-14 20:21:55
