,header,pub_time,url
0,人工智能在医学影像领域的应用难题有哪些？,2小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8500-30257332.html
1,人工智能发展未来可期 多方面需协同合作,5小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8500-30257264.html
2,为什么说，百度Apollo的野心是成为全球自动驾驶的“枢纽”？,6小时前,https://ai.ofweek.com/news/2018-08/ART-201716-8500-30257243.html
3,国外人脸识别系统频频患上“脸盲症”，如何“看好你的脸”？,9小时前,https://ai.ofweek.com/news/2018-08/ART-201716-8140-30257207.html
4,让你的耳朵怀孕 斯坦福开发AI声音系统,9小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8140-30257199.html
5,人工智能的虚火烧出一地尸骨,9小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30257174.html
6,苹果下重拳整治垃圾短信，将设置人工智能程序拦截,10小时前,https://ai.ofweek.com/news/2018-08/ART-201720-8110-30257139.html
7,谷歌DeepMind又有大动作 最新研究人工智能可以确诊眼科疾病,10小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8140-30257130.html
8,中国科技风险投资的崛起,10小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30257112.html
9,匿名代码根本无法破解？不存在的！机器学习玩转去匿名化,11小时前,https://ai.ofweek.com/news/2018-08/ART-201717-8140-30257058.html
10,用AI拯救吸猫患者的正确姿势？,11小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30257026.html
11,AI+金融，造势宣传背后剩什么？,18小时前,https://ai.ofweek.com/news/2018-08/ART-201717-8500-30256989.html
12,智能语音助手会被方言打败？AI创企研究正在研究新的解决方案,20小时前,https://ai.ofweek.com/news/2018-08/ART-201719-8470-30256969.html
