,brief,header,pub_time,type,url
0,我们现在正处于量子计算很可能大规模、商业化的时代如果有些系统需要运行三十年、五十年，在这个状况下，我们怎么做到平滑过渡呢？,斯雪明：自然界拟态现象，如何启发理想区块链构建？,4小时前,AI+,https://www.leiphone.com/news/201811/WGMsEsisPg1SIbQn.html
1,“通证对于资产端的影响，将像微信支付宝对资金端的影响一样巨大。”,众安科技CTO李雪峰：通证犹如下一个微信、支付宝,6小时前,AI+,https://www.leiphone.com/news/201811/OaMZPSsGqVKGLYly.html
2,“从2D转向3D，一定不会错！”,专访积木易搭孙剑峰：下一个堪比“人脸识别”的机会在哪里？,11小时前,AI+,https://www.leiphone.com/news/201811/dnD0H4gl7v6bnTKW.html
3,欢迎加入！,雷锋网大招募！,09月13日 16:23,业界,https://www.leiphone.com/news/201809/amneGfjKmtz17EJD.html
4,智慧城市里的BAT——继阿里和腾讯之后，上海迎来百度雷锋网消息，继百度“海淀城市大脑”在上个月落地西北旺镇以及百度与上海宝山区签署合作备忘录不久，11月27日，,BAT加快出击智慧城市建设，建立信息共享促进数字化转型 | 智慧城市周报,45分钟前,业界,https://www.leiphone.com/news/201811/dWSwyTpAPKakmCqJ.html
5,随着STM32WB的问世，意法半导体全新的物联网战略开始拉开帷幕。,意法半导体推出STM32WB，欲扩张物联网市场,1小时前,业界,https://www.leiphone.com/news/201811/bQSIhE5SCHudcdOG.html
6,代言人的商业价值该如何量化？,李易峰代言创维，商业价值有多大？,2小时前,业界,https://www.leiphone.com/news/201811/p3PwaUrCmG3JK2oJ.html
7,华为将坚定华为终端生态构建，通过系列活动、竞赛平台赋能开发者，希望全球开发者都来参与华为智慧生态开发,华为DigiX AI应用创新大赛收官，“芯-端-云”全栈加速推动终端生态发展,3小时前,业界,https://www.leiphone.com/news/201811/2eDgrbd4HqmyLW5L.html
8,最近，我国自主研发的世界首台分辨力最高紫外超分辨光刻装备通过验收，利用365nm光源单次曝光可以实现22nm线条。那么这套装备到底牛在哪儿呢？,国产的SP光刻机到底牛在哪儿？,4小时前,业界,https://www.leiphone.com/news/201811/8uGdqI4Z63FAipyX.html
9,沃纳·威格尔在AWS re：Invent大会第4天的重要发布,亚马逊CTO宣布无服务器Lambda重大更新 AWS越来越“取悦”开发者了 | re：Invent,5小时前,业界,https://www.leiphone.com/news/201811/3lk8z3LzOuGtpUTd.html
10,出于互联网巨头入场C端市场的压力，出门问问也开始B端的探索，研发AI语音芯片，进军互联网反欺诈、企业客服等AI企业服务领域。,出门问问CEO李志飞：明年，To B业务营收占比将达25%以上,5小时前,业界,https://www.leiphone.com/news/201811/BSijLaiY3aaNTbk5.html
11,雷军曾表示，小米创立的原因之一，在于安卓的开源。,小米说，要开源,8小时前,业界,https://www.leiphone.com/news/201811/ggbv75Rhun49XHNS.html
12,在AI和IoT领域Arm即将面临一场与新兴技术的硬战？,中国最早做RISC-V技术的公司仅用7个月设计了一款性价比远超同级别Arm架构的AI芯片,8小时前,业界,https://www.leiphone.com/news/201811/RayYXvijWIFMMFaT.html
13,“全球云”与“云全球”，华为是哪一派？,读懂公有云全球化另一种模式    华为云凭何自成一派？,10小时前,业界,https://www.leiphone.com/news/201811/JQrwJQkr6QTdfe3O.html
14,早报来啦！,科技部回应基因编辑婴儿事件；华为确认正自主研发手机操作系统替代Android；网传12月1日启动携号转网新流程丨雷锋早报,11小时前,业界,https://www.leiphone.com/news/201811/RYKsxplCBJXeTa7A.html
