,brief,classes_name,header,news_url,pubtime,savetime
0,为了确保自己遥遥领先的“绝对优势”，不惜打压13亿中国人追求美好生活的正当权利，这不是强权逻辑又是什么？又哪里有一点“历史正义”？,澎湃新闻,美国挑起贸易战的实质是什么？,https://www.thepaper.cn/newsDetail_forward_2334419,1小时前,2018-08-09 20:25:41
1,累计注册用户４００多万、收取押金超过８亿元，上线一年完成两轮融资。然而不过两年时间，风风火火的小鸣单车便宣布破产。,澎湃新闻,11万用户等退押金，首例共享单车破产案折射哪些行业困局？,https://www.thepaper.cn/newsDetail_forward_2334674,30分钟前,2018-08-09 20:25:42
2,也门萨达省卫生部负责人称，9日的袭击事件已经造成43人死亡61人受伤。红十字国际委员会在也门的负责人还在推特上称，大部分死伤者是10岁以下的儿童。,澎湃新闻,也门公交车遇袭事件已致43死61伤，多数为十岁以下儿童,https://www.thepaper.cn/newsDetail_forward_2334624,9分钟前,2018-08-09 20:25:42
3,似曾相识的牵连入罪、似曾相识的申诉抗争、似曾相识的峰回路转等，在冤案密集平反下，这起最新纠正的错案，或许已不像当初张氏叔侄案那样，让人以眼前一亮。,澎湃新闻,【社论】廖海军无罪，冤案平反还须久久为功,https://www.thepaper.cn/newsDetail_forward_2334062,2小时前,2018-08-09 20:25:42
4,海军“台州舰”舷号为533，隶属南海舰队，是我国自行设计建造的导弹护卫舰，20世纪80年代服役，原名“宁波舰”，2003年更名为“台州舰”。,澎湃新闻,海军南海舰队台州舰即将退役，曾在南沙海域怼美国军舰拉森号,https://www.thepaper.cn/newsDetail_forward_2333682,9分钟前,2018-08-09 20:25:43
5,消息人士称，特朗普不点名地表示：“几乎所有来到美国的学生都是间谍。”卡内基国际和平基金会高级研究员斯韦因评价说，特朗普的言论是“无知的胡话”。,澎湃新闻,特朗普称留学生都是间谍疑暗指中国，被批“无知的胡话”,https://www.thepaper.cn/newsDetail_forward_2334188,13分钟前,2018-08-09 20:25:43
6,近日，湖北武汉。一男子在朋友圈炫耀枪支照片，被民警查获。经查男子为网购仿真枪，后交由一名网友改造。民警按照该线索，捣毁了一个公安部督办网络贩枪团伙，抓获12人。,澎湃新闻,网购仿真枪再改造，男子朋友圈晒图被抓,https://www.thepaper.cn/newsDetail_forward_2333584,14分钟前,2018-08-09 20:25:43
7,郑靖已收到长沙开福公安分局的《移送起诉告知书》，称杨某某被合同诈骗一案，该局认为犯罪事实清楚，证据确实充分，现侦查终结，移送开福区检察院审查起诉。,澎湃新闻,主持人汪涵之妻杨乐乐疑被诈骗案进展：检察院正审查起诉,https://www.thepaper.cn/newsDetail_forward_2334551,16分钟前,2018-08-09 20:25:43
8,最高法近日出台关于为海南全面深化改革开放提供司法服务和保障的意见，充分发挥人民法院职能作用，推动海南自由贸易试验区和中国特色自由贸易港建设。,澎湃新闻,最高法出台意见为海南全面深化改革开放提供司法保障,https://www.thepaper.cn/newsDetail_forward_2333683,20分钟前,2018-08-09 20:25:44
9,8月7日下午，@成都地铁运营有限公司官方微博发布一则消息：“漆同学，你的暑假作业掉在太升南路站啦！请快来领取哦！希望没有耽误你的暑期学习计划。”,澎湃新闻,成都地铁站为遗失暑假作业找失主，网友：你是魔鬼吗？,https://www.thepaper.cn/newsDetail_forward_2334601,27分钟前,2018-08-09 20:25:44
10,8月2日，广西柳州。老人驾驶燃油三轮车被拦查后，因车已11年未年检被扣。老人竟辱骂、拳打、吐口水抹上执法城管脸。民警呵斥老人，“年纪大不代表可以为所欲为” 。,澎湃新闻,老人不满三轮车被扣，吐口水抹城管脸,https://www.thepaper.cn/newsDetail_forward_2333761,29分钟前,2018-08-09 20:25:44
11,43年来，在黄亚飞的考勤档案里找不到一次事假、病假记录，也找不到一次迟到、旷工的记录。居公小学主管教务主任张朱称他是“守时巨人”。,澎湃新闻,湖南山区教师双手只剩3根残指，坚守大山43年教出三千学生,https://www.thepaper.cn/newsDetail_forward_2334620,29分钟前,2018-08-09 20:25:44
12,去年产量下降，但是整体个头品质都要比往年的好，母蟹有三两多，公蟹则有四两多，平均每只都能比往年重20来克。今年的品质情况也将延续去年。,澎湃新闻,今年阳澄湖大闸蟹量升质优，价格预计较去年有所上浮,https://www.thepaper.cn/newsDetail_forward_2334502,32分钟前,2018-08-09 20:25:45
13,根据最高人民法院2018年1月出台的夫妻债务审理新规，区分钱款去向，上海一中院改判妻子对部分借款和利息承担共同偿还责任，剩余部分由丈夫独自偿还。,澎湃新闻,丈夫婚内举债谁来还？二审区分钱款去向，改判夫妻分别承担,https://www.thepaper.cn/newsDetail_forward_2333507,32分钟前,2018-08-09 20:25:45
14,针对河南省滑县政府多部门官员开办企业一事，滑县官方回应称：“滑县县委、县政府已成立由纪委监察委牵头、相关部门参加的联合调查组，对报道中反映的问题深入彻底调查。”,澎湃新闻,河南滑县回应“多部门经商办企业”：纪委监委介入调查,https://www.thepaper.cn/newsDetail_forward_2334463,34分钟前,2018-08-09 20:25:45
15,当前停车发展不平衡不充分状况突出，与发达国家标杆城市相比存在较大差距，难以适应现代化国际化创新型城市的目标要求。,澎湃新闻,深圳直面停车难：新增7万泊车位，医院停车差别化收费,https://www.thepaper.cn/newsDetail_forward_2334528,37分钟前,2018-08-09 20:25:45
