,brief,header,pubtime,savetime
10,据 oleantimesherald 消息，西班牙萨拉曼卡共同委员会在周三召开例会，预计将批准该市 2018 年的第 2 号地方法律，该法律规定「暂停萨拉曼卡市的商业加密货币开采活动」。公共事业委员会（BPU）总经理 Dennis Hensel 表示，无限期禁令的目标是阻止人们在城市供电地区建立加密货币采矿场。,萨拉曼卡委员会将批准加密货币采矿禁令,12:41,2018-08-09 20:27:29
11,加密资产投资机构 Morgan Creek 数字资产向美国第一个合规的证券型代币交易所 OpenFinance Network 进行了一笔未披露金额的投资。Morgan Creek 数字资产创始人兼合伙人 Anthony Pompliano 同时出任后者的顾问。,Morgan Creek 数字资产投资 OpenFinance Network,12:12,2018-08-09 20:27:29
12,"基于区块链的网络支付认证机构 Handshake 从 67 家机构及个人手中融资 1,020 万美元，估值为 1.36 亿美元。投资机构包括加密资产投资领域颇具盛名的 A16z Crypto 和 Polychain Capital。","Handshake 从 67 家机构及个人手中融资 1,020 万美元",12:08,2018-08-09 20:27:29
13,"加密货币投资机构 Scalar Capital 从包括 Marc Andreessen 在内的一组投资人手中融资 1,200 万美元，其他投资人包括 Chris Dixon 和 Coinbase 两位联合创始人 Brian Armstrong 及 Fred Ehrsam。Scalar 联合创始人 Linda Xie 曾供职于 AIG，后加盟 Coinbase。另一位联合创始人Jordan Clifford 也曾供职于 Coinbase。","Scalar Capital 融资 1,200 万美元",12:05,2018-08-09 20:27:29
14,"广告效果和娱乐节目观众参与度评估公司 Spark Neuro 宣布获得 Thiel Capital 领投的 1,350 万美元 A 轮融资。投资人中还包括好莱坞影星威尔·史密斯和前迪士尼CEO Michael Eisner。SPARK Neuro通过一款脑电图 EEG 耳机来评估大脑中的电子模式，从而评估广告、电影、预告片和其他创意内容效果，通过测量大脑和其他神经系统活动，以确切了解人们何时与内容产生共鸣，何时未产生共鸣。",Spark Neuro 宣布获 Thiel Capital 和威尔·史密斯等投资 1350 万美元,11:52,2018-08-09 20:27:30
15,区块链音乐共享平台 Audius 宣布，已在 A 轮融资中筹集 550 万美元，由 General Catalyst 和 Lightspeed 领投，Kleiner Perkins、 Pantera Capital、122West 和 Ascolta Ventures 等机构参与。据悉，该项目旨在利用区块链平台帮助艺术家管理他们共享的音乐，且将为艺术家提供更高程度的知识产权控制权。,区块链云音乐平台 Audius 融资 550 万美元,11:45,2018-08-09 20:27:30
16,CoinSchedule 统计数据显示，2018 年迄今区块链企业 ICO 融资额已经高达 180 亿美元，几乎相当于去年总金额的 5 倍，但大宗 ICO 越来越多只向合格投资者开放，而不是面向全体网民。融资 17 亿美元的电报 Telegram 项目通过私募完成，放弃了公开发币。今年迄今前 10 大 ICO 中，分别融资 5.75 亿美元和融资 1.33 亿美元的 Tatatu 和 Basis 两个项目也都是私募轮完成的。,ICO 新特点：门槛越来越高，成「富人游戏」,11:30,2018-08-09 20:27:30
17,"去中心化交易所初创企业 Radar Relay 近期从 Blockchain Capital 及其他投资人手中融资 1,000 万美元。该公司用 0x 协议打造去中心化交易所，使用户的代币无需经过传统交易所即可兑换成其它代币。以太坊创始人维塔利克·布特林近期接受 TechCrunch 采访时表示过对中心化交易所的厌恶，称希望「中心化交易所在地狱中彻底完蛋」。","去中心化交易所 Radar Relay 融资 1,000 万美元",11:19,2018-08-09 20:27:30
18,Zebpay 官方推特账号周三宣布下架唯链 VEN 交易，但未解释具体原因。Zebpay 是印度最受欢迎的移动加密货币交易平台之一。唯链近期启动其雷神公链主网，其代币 VEN 将被升级为 VET。据 CoinMarketCap 数据，唯链目前市值在加密货币市场排第 21 位。,Zebpay 宣布下架唯链 VEN 交易,10:55,2018-08-09 20:27:30
19,EOSForce.io 官方发布消息，主网已经稳定运行近 50 天，主网账户数已达 34 万，投票率达 80%，同时，EOSForce.io 于周三发布全新多链架构技术路线图：搭建多链架构，提供链上资源，支持更高的扩展性，允许多链跨链交易，支持迁移基于其他链的 DApp。 EOSForce.io 会在主链上搭建去中心化交易所，开通基于 bancor 算法的交易和基于撮合的交易。同时，主网将开通一条新的侧链，并且支持用户自定义合约。,EOSForce.io 发布全新多链架构技术路线图,10:48,2018-08-09 20:27:31
