,brief,classes_name,header,news_url,pubtime,savetime
0,当年习近平总书记在梁家河插队的时候，有将近一年的时间，在张卫庞大爷家搭伙。他在去上大学的时候，村里的人特别舍不得他，大家凑钱一起拍了一张珍贵的合影。,澎湃新闻,平“语”近人|一张浓缩40多年情谊的珍贵合影,https://www.thepaper.cn/newsDetail_forward_2515330,2小时前,2018-10-10 20:13:39
1,45条参观路线极具特色。想了解上海金融产业资源，可以前往金融外滩、浦东商贸金融集聚区等地。想参加上海科创中心之旅，那就到张江科创城、长阳创谷等地。,澎湃新闻,进博会前后上海有哪些投资活动？最优参观路线是什么？,https://www.thepaper.cn/newsDetail_forward_2515368,1小时前,2018-10-10 20:13:40
2,即将于10月18日更新的滴滴乘客端和司机端APP将试行“黑名单”功能，届时乘客和司机可在取消订单、投诉、评价页面选择将对方加入黑名单。,澎湃新闻,滴滴将试行黑名单：拉黑后，12个月内不为司机乘客双方匹配,https://www.thepaper.cn/newsDetail_forward_2515661,2小时前,2018-10-10 20:13:40
3,大学不该是封闭的禁苑，大学精神本身就意味着包容和开放，如果把每个来客都进行“有罪推定”，那与大学本身的定位不符。,澎湃新闻,【社论】要安全，但别把大学“关”起来,https://www.thepaper.cn/newsDetail_forward_2515691,1小时前,2018-10-10 20:13:40
4,近日福建省委办公厅、省政府办公厅印发《福建省省级机构改革实施方案》，确定共设置省级党政机构60个，其中党委机构19个、政府机构41个。,澎湃新闻,福建省级机构改革实施方案出台：设置省级党政机构60个,https://www.thepaper.cn/newsDetail_forward_2516344,34分钟前,2018-10-10 20:13:40
5,在万科董事会主席郁亮高喊以“活下去”为最终目标的情况下，万科发布前三季度销售业绩，前9月，万科累计实现销售金额4316亿元，排名第二。,澎湃新闻,万科前9月销售4316亿元，为完成回款目标启动降价促销,https://www.thepaper.cn/newsDetail_forward_2515666,36分钟前,2018-10-10 20:13:40
6,10月10日，江苏省委常委会召开会议。会议指出，党中央、国务院已正式批复同意江苏省机构改革方案，近期省委省政府将召开专题会议进行动员部署。,澎湃新闻,《江苏省机构改革方案》获批准，即将进入实质性操作阶段,https://www.thepaper.cn/newsDetail_forward_2516070,37分钟前,2018-10-10 20:13:40
7,对于南京的ALK阳性非小细胞肺癌患者来说，随着新药的上市，他们的抗癌路上又多了一线希望。新一代靶向药安圣莎(阿来替尼)在国内获批仅46天后就火速进入江苏市场。,澎湃新闻,江苏开出首张肺癌新药处方：靶向药安圣莎获批46天火速上市,https://www.thepaper.cn/newsDetail_forward_2515362,37分钟前,2018-10-10 20:13:40
8,10月10日，澎湃新闻（www.thepaper.cn）记者采访到熟悉复兴号设计的相关车辆专家，解读复兴号在限制人员超载方面的设计理念。,澎湃新闻,超载复兴号下逐客令背后：20%超载上限和自动报警触发值,https://www.thepaper.cn/newsDetail_forward_2515369,38分钟前,2018-10-10 20:13:40
9,“挖矿机”有财产属性，我国法律、行政法规并未禁止买卖比特币矿机，故原告主张买卖比特币矿机违法的理由不能成立，涉案合同依法有效。,澎湃新闻,杭州互联网法院宣判首例比特币“挖矿机”纠纷：网购合同有效,https://www.thepaper.cn/newsDetail_forward_2515457,40分钟前,2018-10-10 20:13:40
10,近日，首开与万科在厦门开发的某联排别墅大幅降价引发广泛关注，之前总价四五百万元的别墅降至不足三百万元。有消息称，开发商已与老业主协商，通过退款方式补偿购房差价。,澎湃新闻,万科厦门楼盘降价后续：老业主可以解除合同或补偿20万元,https://www.thepaper.cn/newsDetail_forward_2515828,40分钟前,2018-10-10 20:13:40
11,10月4日，湖北十堰。临近收费站时，发现前方有警察检查，酒驾男子停车后，与妻子交换座位以免被查，不料被女儿当场拆穿“是爸爸开的车”。,澎湃新闻,车主酒驾遇查与妻换座，被孩子当场拆穿,https://www.thepaper.cn/newsDetail_forward_2515640,43分钟前,2018-10-10 20:13:40
12,很多同学看到防诈骗之类的安防提示，可能眼睛一瞟，认为事情不会发生在自己身上，就完全不再理会。但请注意，这些案例都是真实发生的，可能就在你的身边。,澎湃新闻,漫画说案：俩大学生掉进骗子“丢快递剧本”，18000没了,https://www.thepaper.cn/newsDetail_forward_2516202,45分钟前,2018-10-10 20:13:41
13,工信部日前公示了第三批160个制造业单项冠军名单，其中甬企占13席，占比超过8%，入选企业数量继续保持全国同类城市前列。,澎湃新闻,工信部公示第三批160个制造业单项冠军名单，宁波占13席,https://www.thepaper.cn/newsDetail_forward_2516138,48分钟前,2018-10-10 20:13:41
14,10月9日，陕西汉中。一片芦苇荡最近走红网络，吸引游客拍照打卡，为拍出美丽照片，芦苇荡旁边的粉黛乱子草被踩踏，保安说游客素质太“高”了，对他们已无话可说。,澎湃新闻,网红芦苇荡遭踩踏，保安：素质太“高”,https://www.thepaper.cn/newsDetail_forward_2515595,49分钟前,2018-10-10 20:13:41
15,10月9日，贵州省发改委发布通知，就贵州省社会信用条例草案面向相关单位第三次征求意见。,澎湃新闻,贵州将推“十二戒条”惩戒严重失信，意见征求截止至明天,https://www.thepaper.cn/newsDetail_forward_2515946,52分钟前,2018-10-10 20:13:41
16,近日，盐城一小学食堂伙食的照片在朋友圈疯传，照片中菜的品种和份量偏少，显得清汤寡水，引起网友的一片质疑。,澎湃新闻,盐城一小学被曝伙食偏少，校方：盛的少培养节约，实际不限量,https://www.thepaper.cn/newsDetail_forward_2515816,53分钟前,2018-10-10 20:13:41
17,督查组指出，国航近期发生的不安全事件和一些安全隐患，充分暴露出在系统安全管理、“三基”建设、运控系统建设等方面存在问题和不足。,澎湃新闻,民航局督查组赴国航开展安全督查：近期的不安全事件暴露问题,https://www.thepaper.cn/newsDetail_forward_2516230,54分钟前,2018-10-10 20:13:41
