,header,pub_time,url
0,台铁普悠玛事故：日本制造商称列车“设计有疏失”,11-1 19:59,http://www.chinanews.com/gj/2018/11-01/8665958.shtml
1,驻日美军普天间基地搬迁地边野古填海造陆工程再开,11-1 19:11,http://www.chinanews.com/gj/2018/11-01/8665904.shtml
2,柬埔寨反政府武装组织又一成员在金边被捕,11-1 19:11,http://www.chinanews.com/gj/2018/11-01/8665905.shtml
3,联盟号火箭事故原因查明：助推器分离喷嘴盖未打开,11-1 19:07,http://www.chinanews.com/gj/2018/11-01/8665913.shtml
4,日本航空副机长酒精超标9倍 遭英国警方留置,11-1 18:47,http://www.chinanews.com/gj/2018/11-01/8665898.shtml
5,文在寅：金正恩或将很快访问首尔,11-1 17:33,http://www.chinanews.com/gj/2018/11-01/8665838.shtml
6,中美洲移民大军抵达墨西哥南部 将徒步北上赴美,11-1 17:32,http://www.chinanews.com/gj/2018/11-01/8665781.shtml
7,狗鼻子有多灵？研究称狗狗闻袜子可判断疟疾,11-1 17:31,http://www.chinanews.com/gj/2018/11-01/8665824.shtml
8,澳大学研究拨款改革 符合国家利益是重点,11-1 17:29,http://www.chinanews.com/gj/2018/11-01/8665831.shtml
9,默克尔称想做满总理任期 党内对手：不会为难她,11-1 17:22,http://www.chinanews.com/gj/2018/11-01/8665741.shtml
10,日本成田机场附近大巴遇车祸 车上中国游客或未受伤,11-1 17:13,http://www.chinanews.com/gj/2018/11-01/8665784.shtml
11,澳机构绘制“巨型”地图 包括逾1000万栋建筑物,11-1 16:57,http://www.chinanews.com/gj/2018/11-01/8665813.shtml
12,日本官员：冲绳县新美军基地填海造地工程已恢复,11-1 16:16,http://www.chinanews.com/gj/2018/11-01/8665757.shtml
13,日本版GPS“引路”卫星正式启用 有望用于无人驾驶,11-1 15:54,http://www.chinanews.com/gj/2018/11-01/8665717.shtml
14,印尼载189人客机坠毁 交通部长考虑调高廉价航空票价,11-1 15:35,http://www.chinanews.com/gj/2018/11-01/8665725.shtml
15,时间紧难度大 日本自民党放弃为东京奥运采用夏令时,11-1 15:22,http://www.chinanews.com/gj/2018/11-01/8665699.shtml
16,以行政令废出生公民权？特朗普改口：让国会解决,11-1 15:18,http://www.chinanews.com/gj/2018/11-01/8665708.shtml
17,柬埔寨发出降温警告 提醒国民注意防寒,11-1 15:05,http://www.chinanews.com/gj/2018/11-01/8665640.shtml
18,柬国会审议《柬俄引渡条约》,11-1 14:57,http://www.chinanews.com/gj/2018/11-01/8665676.shtml
19,美邮包炸弹嫌犯或面临48年刑期 对其调查仍在进行中,11-1 14:57,http://www.chinanews.com/gj/2018/11-01/8665667.shtml
20,日本美军冲绳基地搬迁工程重启 县知事强烈反对,11-1 14:47,http://www.chinanews.com/gj/2018/11-01/8665663.shtml
21,史上最“烧钱”！今年美国中期选举将花掉50亿美元,11-1 14:29,http://www.chinanews.com/gj/2018/11-01/8665633.shtml
22,劳工案判决影响日韩关系 韩总统访日计划耽搁,11-1 14:25,http://www.chinanews.com/gj/2018/11-01/8665611.shtml
23,韩国国防部：韩朝停止陆海空一切敌对行为,11-1 14:12,http://www.chinanews.com/gj/2018/11-01/8665631.shtml
24,塞班加紧灾后重建 热盼中国游客归来,11-1 14:07,http://www.chinanews.com/gj/2018/11-01/8665627.shtml
25,印尼失事客机第一个黑匣子被打捞出水,11-1 14:06,http://www.chinanews.com/gj/2018/11-01/8665623.shtml
26,非法移民大量涌入 加拿大拟每年驱逐1万人,11-1 14:00,http://www.chinanews.com/gj/2018/11-01/8665580.shtml
27,外媒：英国和欧盟或已达成脱欧后金融服务初步协议,11-1 13:50,http://www.chinanews.com/gj/2018/11-01/8665609.shtml
28,印尼要求澳大利亚政府就禁乘狮航公司航班作出解释,11-1 13:46,http://www.chinanews.com/gj/2018/11-01/8665604.shtml
29,通讯：做韩国民众通往中国的资讯桥梁,11-1 13:37,http://www.chinanews.com/gj/2018/11-01/8665593.shtml
30,印尼官方确认寻获失事客机黑匣子 黑匣子为啥难找？,11-1 13:35,http://www.chinanews.com/gj/2018/11-01/8665588.shtml
31,叙利亚东古塔地区大型乳品厂将在7个月后恢复生产,11-1 13:35,http://www.chinanews.com/gj/2018/11-01/8665586.shtml
32,首次判无罪！ 韩最高法院：因良知拒服兵役不能受罚,11-1 13:28,http://www.chinanews.com/gj/2018/11-01/8665572.shtml
33,外媒：印尼搜救人员称打捞出失事客机第一个黑匣子,11-1 12:55,http://www.chinanews.com/gj/2018/11-01/8665543.shtml
34,文在寅发表施政演说 强调半岛繁荣时机不容错失,11-1 12:13,http://www.chinanews.com/gj/2018/11-01/8665534.shtml
35,加拿大计划未来三年接收逾百万新移民,11-1 12:13,http://www.chinanews.com/gj/2018/11-01/8665511.shtml
36,向边境派兵是政治秀？美国防部长：我们不搞噱头,11-1 11:17,http://www.chinanews.com/gj/2018/11-01/8665505.shtml
37,民调称法国总统马克龙支持率下滑至26% 创历史新低,11-1 11:10,http://www.chinanews.com/gj/2018/11-01/8665495.shtml
38,阿姆斯特朗登月纪念品将拍卖 美国国旗受瞩目(图),11-1 10:59,http://www.chinanews.com/gj/2018/11-01/8665469.shtml
39,看书被“剧透”引发血案?俄一研究员在南极刺伤同事,11-1 10:53,http://www.chinanews.com/gj/2018/11-01/8665477.shtml
40,恶作剧？加拿大东部近20所学校因电话威胁停课,11-1 10:47,http://www.chinanews.com/gj/2018/11-01/8665466.shtml
41,特朗普欲以行政令废出生公民权 美众议院议长：违宪,11-1 10:41,http://www.chinanews.com/gj/2018/11-01/8665379.shtml
