,brief,header,pub_time,type,url
0,本分享就人工智能技术的发展历史和现状做一个简要的回顾和分析，就人工智能领域的主要研究内容、核心技术、特点、应用及局限等进行科普介绍。,大讲堂 | 人工智能技术新浪潮浅析,4小时前,AI+,https://www.leiphone.com/news/201810/unD6yISifLH8KcQ2.html
1,雷锋早报来了！,腾讯紧急回应投资收紧传闻；马蜂窝称数据造假争议不影响赴美IPO；雅虎将支付5千万赔偿金 | 雷锋早报,11小时前,AI+,https://www.leiphone.com/news/201810/f6Mhz83WgFTg82zh.html
2,欢迎加入！,雷锋网大招募！,09月13日 16:23,业界,https://www.leiphone.com/news/201809/amneGfjKmtz17EJD.html
3,P70 对 P60 的产品提升并不与它们在命名上的差异相匹配。,联发科宣布 Helio P70 芯片，比 P60 提升不大，11 月份上市,2小时前,业界,https://www.leiphone.com/news/201810/bxPmVtsmgyhAATp2.html
4,可能大家想得有点多了。,马化腾可能不需要知乎，但知乎需要马化腾,4小时前,业界,https://www.leiphone.com/news/201810/tm3JKcdwK3QB6atV.html
5,人才济济的CV赛道，从来不缺黑马，千视通便是其中一匹。,97.1%丨千视通行人再识别（Re-ID）精度破纪录,5小时前,业界,https://www.leiphone.com/news/201810/xa8NUOyYTc3S5MyS.html
6,三十而立，国内市场成就了华为，国外市场才能让华为真正成为一家全球公司。,华为成立德国实验室属实   但并非为5G牌照,6小时前,业界,https://www.leiphone.com/news/201810/c5x9BuM47ki7YdEU.html
7,未来几年，人工同传与AI同传将共存。,百度发布AI同传，详解人工同传与机器同传优劣势,7小时前,业界,https://www.leiphone.com/news/201810/jVmHyKsJ7YQe3zg6.html
8,10月23日，在第三届漕河泾TEDx上，荣耀手机总裁赵明做了题为《科技凶猛 万物生长》的主题演讲，结合自身经历及荣耀发展历程了分析荣耀创造行业奇迹背后的创新原力,荣耀总裁赵明：做AI手机，蹲下去才能跳得更远,8小时前,业界,https://www.leiphone.com/news/201810/JUwxS7Cx8GCwCtMm.html
