,brief,header,pub_time,type,url
0,欢迎加入！,雷锋网大招募！,09月13日 16:23,业界,https://www.leiphone.com/news/201809/amneGfjKmtz17EJD.html
1,目前已有超过20家全球企业宣布支持ONNX，包括AMD、ARM、华为、IBM、英特尔、高通等企业。,微软加码ONNX中国推广力度     欲将Azure打造成最佳人工智能云平台,4小时前,业界,https://www.leiphone.com/news/201811/NtPJGBDyXGw4J1TW.html
2,不知道还有多少人还在用“漂流瓶”，不过近来你应该捞不到瓶子了。,上线8年，腾讯为何现在暂停“漂流瓶”？,9小时前,业界,https://www.leiphone.com/news/201812/6yqVMh1WwzC6SIMa.html
3,苹果在印度的妥协了，你怎么看？,隐私之战，苹果在印度妥协了,9小时前,业界,https://www.leiphone.com/news/201812/nY6wZkzNy2oq2l51.html
