,brief,classes_name,header,news_url,pubtime,savetime
0,当地时间11月30日，习近平出席G20布宜诺斯艾利斯峰会。在峰会发表讲话时，习近平提到了两个十周年：一是国际金融危机发生十周年，二是G20峰会十周年。,澎湃新闻,时政新闻眼丨G20峰会，习近平提到这两个十周年启示了什么,https://www.thepaper.cn/newsDetail_forward_2695138,3小时前,2018-12-01 20:17:33
1,昨晚9时7分，河南省军区洛阳第三干休所离休干部郭兴走了。郭兴，原北疆军区司令员，赫赫抗战英雄，电影《平原游击队》中敌后武工队长李向阳的原型。,澎湃新闻,原北疆军区司令员、双枪李向阳原型人物、战斗英雄郭兴逝世,https://www.thepaper.cn/newsDetail_forward_2695213,3小时前,2018-12-01 20:17:33
2,11月30日，四川新闻网记者向达州市市政工程管理处了解相关情况，达州市市政工程管理处相关负责人表示，他们已经看到了网友所反应的情况。,澎湃新闻,四川达州一认证官微被指长期发无关内容，负责人：不知谁注册,https://www.thepaper.cn/newsDetail_forward_2695281,1小时前,2018-12-01 20:17:33
3,近日，驻济高校纷纷举行了秋季双选会。今年毕业生已经是“95后”，他们对将来的工作更加注重自我实现以及兴趣，由于生活条件相对优渥，“高薪”不是他们唯一的参考标准。,澎湃新闻,95后毕业生求职问懵HR：不问工资，关心有无健身房和茶歇,https://www.thepaper.cn/newsDetail_forward_2695245,1小时前,2018-12-01 20:17:33
4,今年是我国改革开放40周年，党中央决定表彰一批为改革开放作出杰出贡献的个人，共有100名拟表彰对象。,澎湃新闻,数据解读改革开放百人拟表彰名单：看看你的老乡到底有谁,https://www.thepaper.cn/newsDetail_forward_2695494,13分钟前,2018-12-01 20:17:33
5,澎湃新闻注意到，此前担任郑州市委常委、组织部部长的女性干部焦豫汝已出任郑州市委副书记并继续兼任组织部部长一职。,澎湃新闻,女干部焦豫汝已任郑州市委副书记，曾主政河南第一人口大县,https://www.thepaper.cn/newsDetail_forward_2695499,14分钟前,2018-12-01 20:17:34
6,徐宪平认为，推动长江经济带高质量发展，根本之策在于加快构建现代化产业体系，重中之重在于改造提升沿江化工产业。,澎湃新闻,国务院参事：长江经济带发展是硬道理，保护也是硬道理,https://www.thepaper.cn/newsDetail_forward_2695167,30分钟前,2018-12-01 20:17:34
7,老布什逝世后，美国各方都纷纷发文纪念这位美国前总统。施瓦辛格称，他身上体现了那个时代变得伟大的一切伟大。,澎湃新闻,美国各方纪念老布什：他的人生跨越了美国整个世纪,https://www.thepaper.cn/newsDetail_forward_2695060,43分钟前,2018-12-01 20:17:34
8,将白色棉签样的“小牙刷”塞进嘴里，在牙龈部位上下各刷五次，完成采样后15分钟内，即可初步筛查检测是否感染艾滋病病毒（HIV）。,澎湃新闻,上海12月开展艾滋病检测月活动：三种方式可实现HIV初筛,https://www.thepaper.cn/newsDetail_forward_2695397,44分钟前,2018-12-01 20:17:34
9,在矮寨大桥之下的德夯苗寨，是著名的“苗鼓之乡”。苗鼓，自古被视作苗族圣物。相传远古时代，妖兽危害苗寨，勇敢的苗族勇士杀死怪兽，剥皮制鼓，才做成苗鼓。,澎湃新闻,湘西矮寨大桥下，藏着这个“苗鼓之乡”,https://www.thepaper.cn/newsDetail_forward_2686146,45分钟前,2018-12-01 20:17:34
