,brief,header,pubtime,savetime
10,加密货币钱包公司 Casa 发文宣布，目前他们已经发起了 Casa 闪电网络节点项目，使用户能够在家或者办公室使用闪电网络。目前该公司已经向用户发布了 100 个可用 节点。据了解，Casa 从 2017 年第三季都就有已经开始开发闪电网络个人设备，但一直没有发布，Casa 表示，这是因为他们了解到如果没有更好的密钥管理软件，个人节点将有被攻击的风险。,Casa 发布 100 个闪电网络个人节点,11:31,2018-09-05 20:30:18
11,英国金融时报报道称，据多位律师和银行家透露，比特大陆希望在 IPO 之前的私募阶段筹集到最多 10 亿美元融资，比特大陆目前在给投资人的演示报告里对自身估值为 140 亿美元。该公司正考虑 IPO 事宜，其预期是在三年后市值达到 300-400 亿美元。比特大陆今年第一季度营收为 18.6 亿美元，其中 90% 来自矿机销售。,比特大陆期望在 IPO 前私募轮融资不超 10 亿美元,07:31,2018-09-05 20:30:19
12,加密货币交易技术公司 SFOX 发表报告称，华尔街机构的加入使得市场更加稳定。数据显示，在机构公司积极交易加密货币或大量参与比特币交易之前，比特币在各交易所之间的价格差异高达 4.5%，而现在价格差异不超过 0.1%。SFOX 部门主管 Danny Kim 表示，最终比特币可能会与人们期待的稳定货币类似，并被应用于点对点电子现金系统。,报告：华尔街机构加入使得加密货币市场更加稳定,07:28,2018-09-05 20:30:19
13,据 Thepaypers 报道，中国工商银行宣布计划开发基于区块链技术的服务。该金融机构的目标是专注于云计算、大数据、人工智能 AI 、区块链和物联网 IoT 的创新。,中国工商银行计划开发基于区块链技术的服务,07:27,2018-09-05 20:30:19
14,据第三方大数据评级机构 RatingToken 分析，熊市行情低迷，特别是 ETH 的反弹更是软弱无力，投资机会稀缺，造成 Fomo3D 和 PowH3D 的山寨层出不穷，不过大都昙花一现。PowH3D 又一山寨合约 DailyDivs 自 9 月 2 日上线以来交易量和交易金额稳步增长。研究人员深入研究合约代码，发现 DailyDivs 与之前的爆款游戏最大区别在于以下几点： 1、买和卖的手续费分红高达 25%，相比 PowH3D 的 10% 提高了很多； 2、使用三层推荐体系，推荐费用分配比例为 5:3:2； 3、DailyDivs 是个游戏平台并且公开合约代码，但是实际进行的 Earn Game 和 Lotto Game 游戏合约代码是没有公开，RatingToken 团队提示玩家注意资金风险。,又一 PowH3D 山寨合约迅速走红,07:20,2018-09-05 20:30:19
15,据 Coindesk 报道，载着 2500 名加密货币爱好者的 Coinsbank 区块链邮轮 9 月 7 日将从巴塞罗那出发，包括 John McAfee 和 Brock Pierce 等众多业内大咖将参与其中。 9 月 10 日下午，Bitcoin.com首席执行官 Roger Ver 将和比特币核心开发人员 Jimmy Song 将在辩论中正面交锋。Roger Ver 是比特币现金热情的倡导者，而 Jimmy Song 是一位坚定的比特币传道者。,Roger Ver 和 Jimmy Song 将进行辩论,07:16,2018-09-05 20:30:20
16,据 ekathimerini 报道，希腊最高法院本周二批准将前比特币运营商、比特币诈骗犯 Alexander Vinnik 引渡到俄罗斯。自从去年在希腊北部被捕以来，希腊司法系统已收到了来自俄罗斯，美国和法国的引渡请求。据彭博社报道，美国方面认为，Vinnik 是特别检察官穆勒查清「通俄门」中嫌疑人通过比特币收取贿赂的关键。,比特币诈骗犯 Alexander Vinnik 将被引渡到俄罗斯,07:12,2018-09-05 20:30:20
17,亚马逊成为了继苹果之后世界上第二家市值突破万亿美元的公司，而加密货币交易所币安的创始人赵长鹏随后在推特表示：「我有种感觉，第一个市值突破十万亿的公司将会是一家加密公司。」,赵长鹏：首个十万亿公司将是加密公司,07:07,2018-09-05 20:30:20
18,据 btcmanager 消息，以太坊团队 8 月 31 日在电话会议中决定将 Casper 的开发推迟 12 个月，以减少区块奖励并保持稳定。此外，以太坊团队接受了 EIP-1234 提案，这个 EIP 不是向前兼容的，同时还在难度计算中引入向后不兼容性，区块奖励将会调整到 2 个ETH，uncle 和 nephew 奖励也会相应做出调整。另外该 EIP 还将难度炸弹延迟 4200 万秒，大约 1.4 年时间，从而使以太坊在 2020 年夏天回到 30 秒的区块时间。,以太坊团队将 Casper 开发推迟 12 个月,07:03,2018-09-05 20:30:20
19,一向以无需注册帐户既可以实现货币兑换而著名的数字货币兑换平台 ShapeShift 正式宣布，推出一套会员体系，如果用户注册成为会员，可以享受包括提高交易限制、获得交易数据等功能。该平台表示，目前用户可以自由选择是否加入成为会员，但是未来会强制要求所有用户注册成为会员。ShapeShift 该举措引发巨大争议，批评人士称，ShapeShift 这一举措让其丧失了最核心的竞争力。,匿名数字货币兑换平台 ShapeShift 宣布推出会员体系，未来将强制用户注册,03:49,2018-09-05 20:30:20
