,brief,classes_name,header,news_url,pubtime
0,现时的计算机处理器种模拟以往多，原本主力生产手机平板等流动装置处理器的 高通，其 Snapdragon 系列处理器亦开始应用于 Windows 10 笔电。去年公布使用 Snapdragon 835 处理器的笔电，今年陆续上市，早前 Lenovo 亦表示使用 Snapdragon 850 处理器的笔电会在年底前发售。 日前在跑分网,人工智能,Snapdragon 8180处理器现身，为高阶Windows 10笔电而设,http://www.aihot.net/iot/11641.html,2018-09-05 20:25:47
1,在 iPhone、iPad 和 Apple Watch 之后，Apple 下一个重大项目是什么，外界一直众说纷纭，有传是无人驾驶技术，但这要实现似乎还需要一段时间。最近有指 Apple 的下一个大项目将会是 AR 智能眼镜，并且有传最快 2 年后就会面世。有这消息传出，原因是 Apple 近年收购了不少 AR（扩增实境）相关的公,人工智能,AR智能眼镜将成Apple下一个大型项目,http://www.aihot.net/iot/11640.html,2018-09-05 20:25:47
2,对科技公司来说，信息安全可说是最重要的一环。而在去年 7 月， Google Sunnyvale 总部的一名员工，成功找到方法入侵公司的物联网，并绕过 RFID 门锁，让他可以在不使用匙卡的情况下打开办公室的大门。 据外媒 Forbes 报导，发现漏洞的员工名叫 David Tomaschik ，他从 Google 网络中的加密信,人工智能,Google员工发现门锁漏洞，总部中门大开,http://www.aihot.net/other/security/11639.html,2018-09-05 20:25:47
3,在柏林 IFA 2018 中， Sony 公布了下一代旗舰手机 Xperia XZ3，新机延续 Xperia XZ2 的设计风格，加上采用 OLED 屏幕并使用 BRAVIA 电视技术，强化手机上呈现的色彩表现，同时更搭载最新的 Android 9.0 系统，成为展览的焦点之一。 不过，发布会上 Sony 仅展示新机性能，并没有公开零售价格。如,人工智能,Sony Xperia XZ3价格曝光，欧洲定价799欧元,http://www.aihot.net/iot/11638.html,2018-09-05 20:25:47
4,"根据《金融时报》报道，共享单车公司 ofo 最近因拖欠物流商、单车生产商的款项，而遭到起诉。 一间名为「上海凤凰」的 A 股上市公司，曾以 6.37 亿元造价向 ofo 提供 186 万辆单车，最近就发表公告，指正为 ofo 营运商拖欠的货款逾 6,815.11 万元人民币，向当地法院提告。 根据外媒《金融时",人工智能,报导指共享单车ofo欠单车厂7800万，被入禀法庭追讨,http://www.aihot.net/selfdriving/11637.html,2018-09-05 20:25:47
5,"跟另一中国品牌中兴一样，华为最近被逼离开美国市场，这对于华为来说自然是一大损失，不过他们在美国面对的难关并不止于此。日前美国德州的法院就一宗侵权案作出宣判，指华为侵犯美国企业 PanOptis 的 LTE 技术专利罪成，需要向对方支付 1,050 万美元赔偿。 事件发生在 2014 年，华为侵犯 Pa",人工智能,"被华为侵犯4G LTE专利，美国企业获赔1,050万美元",http://www.aihot.net/iot/11636.html,2018-09-05 20:25:47
6,预测地震并不容易，但要预测地震后的余震，最近则有一个新的系统推出。由 Google 和哈佛大学的研究人员合作开发的系统，透过深度学习算法，能够预测余震将会出现的位置，有望可以减少因为地震余震造成的伤亡和结构损坏。 哈佛大学的研究员 Phoebe DeVries 表示，预测余震是一项挑战，但却非常,人工智能,人工智能准确预测地震余震，哈佛、Google合作研发,http://www.aihot.net/hardware/11635.html,2018-09-05 20:25:47
7,FES Watch 是一款 Sony 开发，以 e-paper 电子纸造的手表，经过第一代和第二代 FES Watch U 取得不俗口碑后，FES 团队打算将他们的 e-paper 电子纸技术应用到其他地方，日前在 IFA 2018 的 Sony 摊位内，就展出了和运动品牌 New Balance 合作的联乘项目。 这款 Sony x New Balance 的联乘,人工智能,Sony X New Balance联乘，内置E-Paper屏幕运动鞋,http://www.aihot.net/other/smarthome/11634.html,2018-09-05 20:25:48
8,早前我们报导过，于日前举行的亚运电竞项目中，香港的代表首度夺金。今次电竞在亚运属于示范项目，未来能否正式纳入奥运会，现在还存在变量。国际奥委会主席 Thomas Bach 日前接受美联社访问时，发表了对把电竞列为奥运项目的一些看法。 尽管 4 年后举行的中国杭州亚运，电竞将会成为正式项,人工智能,奥委会主席：电竞入奥未确定，暴力元素有违价值观,http://www.aihot.net/application/11633.html,2018-09-05 20:25:48
9,美国的科技公司一向支持 LGBT 平权，Apple 在 6 月的 WWDC 上，就特别推出了彩虹主题表带以及特制表面，以支持平权运动。不过最近有人发现如果地区设定为俄罗斯，则不能选择这表面。 彩虹表面没有在俄罗斯用家的 Apple Watch 上出现，已经令当地用家困惑了一段时间，虽然最初有人以为只是一,人工智能,Apple Watch彩虹表面于俄罗斯被移除,http://www.aihot.net/iot/11632.html,2018-09-05 20:25:48
10,▲把物联网的优势具象化！ 随着科技技术推进各产业创新应用，消费付款方式变得更多元有趣，也让金融服务提供商有更多与科技结合的机会，共同架构未来商务圈。移动支付在全球蔚为潮流，与物联网、QR Code 等技术结合的付款方式也随应用场景多元，而开始进入大众市场的生活中，不只是手机可以拿,人工智能,把物联网的优势具象化，当生活小物都可当钱包　支付的想象会如何扩张？,http://www.aihot.net/other/finance/11631.html,2018-09-05 20:25:48
11,▲中国无人超商悄悄进军台湾！ 《苹果日报》昨日专题报导指出，去年在中国混得风生水起的无人商店缤果盒子，将要进军台湾了，目前摆放在华山文创园区，但今日（8/16）记者会，将会转移到大同大学。 这个 Bingo Store 000001 号店，是由台湾的倾国科技所引进，倾国科技是台湾大车队旗下的子公司，过去,人工智能,中国无人超商悄悄进军台湾，台湾「新」实体零售大战才刚要开打,http://www.aihot.net/other/finance/11630.html,2018-09-05 20:25:48
