,header,pub_time,url
0,阿富汗安全人员与塔利班发生交火致35人死亡,11-5 20:16,http://www.chinanews.com/gj/2018/11-05/8668794.shtml
1,土官员：沙特曾派人赴土“掩盖”卡舒吉被杀证据,11-5 19:51,http://www.chinanews.com/gj/2018/11-05/8668768.shtml
2,“后默克尔时代”来临 欧洲前景增添变数,11-5 19:45,http://www.chinanews.com/gj/2018/11-05/8668756.shtml
3,法国马赛2座建筑物倒塌 至少导致2人受轻伤,11-5 19:20,http://www.chinanews.com/gj/2018/11-05/8668743.shtml
4,韩美时隔6个月重启小规模军演,11-5 18:27,http://www.chinanews.com/gj/2018/11-05/8668727.shtml
5,蒙古国全力搜救两名失踪的中国游客,11-5 17:47,http://www.chinanews.com/gj/2018/11-05/8668679.shtml
6,调查：巴西人旅游时更喜欢海景房 重视自然采光,11-5 16:53,http://www.chinanews.com/gj/2018/11-05/8668658.shtml
7,澳维州将推医药级别大麻 部分医药专家持保留态度,11-5 16:45,http://www.chinanews.com/gj/2018/11-05/8668657.shtml
8,调查：澳夫妻不满对方消费 2/3澳人预算被意外打乱,11-5 16:43,http://www.chinanews.com/gj/2018/11-05/8668654.shtml
9,文在寅：视朝美对话筹备进展 协调金正恩访韩日程,11-5 16:30,http://www.chinanews.com/gj/2018/11-05/8668641.shtml
10,印尼狮航等待政府检查 计划2027年前采购50架波音737,11-5 16:24,http://www.chinanews.com/gj/2018/11-05/8668630.shtml
11,韩国首尔3500余人挑战“腌制泡菜”吉尼斯纪录,11-5 16:03,http://www.chinanews.com/gj/2018/11-05/8668609.shtml
12,皮肤癌成男性杀手？研究称8国死亡率激增逾50%,11-5 16:01,http://www.chinanews.com/gj/2018/11-05/8668560.shtml
13,默克尔宣布不再竞选党魁 基民党未来走向陷争议,11-5 15:57,http://www.chinanews.com/gj/2018/11-05/8668603.shtml
14,英国9米高充气滑梯倒塌 致8名儿童重伤,11-5 15:56,http://www.chinanews.com/gj/2018/11-05/8668583.shtml
15,韩美海军陆战队联演重启 系例行战术梯队演习,11-5 15:44,http://www.chinanews.com/gj/2018/11-05/8668592.shtml
16,美属北马里亚纳联邦总督：期待中国游客早日重返塞班岛,11-5 15:18,http://www.chinanews.com/gj/2018/11-05/8668555.shtml
17,外媒：2万多名持械移民威胁要硬闯欧洲,11-5 15:07,http://www.chinanews.com/gj/2018/11-05/8668540.shtml
18,新闻背景：2018年美国中期选举,11-5 14:48,http://www.chinanews.com/gj/2018/11-05/8668517.shtml
19,12人竞选德基民盟主席 默克尔老对手默茨领先民调,11-5 14:42,http://www.chinanews.com/gj/2018/11-05/8668472.shtml
20,印尼狮航黑匣子信号消失 搜寻行动延长三天,11-5 14:41,http://www.chinanews.com/gj/2018/11-05/8668510.shtml
21,南美洲规模最大的动漫节在秘鲁举行 到访者或达10万人次,11-5 14:40,http://www.chinanews.com/gj/2018/11-05/8668509.shtml
22,韩参鸡汤对华出口4年猛增20倍 或与空巢青年增多有关,11-5 14:40,http://www.chinanews.com/gj/2018/11-05/8668508.shtml
23,韩参鸡汤对华出口4年猛增20倍 或与空巢青年增多有关,11-5 14:39,http://www.chinanews.com/gj/2018/11-05/8668507.shtml
24,“干脆面君”系外来物种？日本多地展开浣熊驱逐大作战,11-5 14:38,http://www.chinanews.com/gj/2018/11-05/8668504.shtml
25,日本东京奥运城市志愿者较奥运志愿者报名情况冷淡,11-5 14:37,http://www.chinanews.com/gj/2018/11-05/8668503.shtml
26,日本防卫省拟将研发大型无人潜水器写入中期防,11-5 14:37,http://www.chinanews.com/gj/2018/11-05/8668501.shtml
27,脱欧无进展 英国60家商业巨头联名上书呼吁公投,11-5 14:24,http://www.chinanews.com/gj/2018/11-05/8668487.shtml
28,泰国称将逐步减少塑料洋垃圾进口 2021年全面禁止,11-5 14:13,http://www.chinanews.com/gj/2018/11-05/8668469.shtml
29,美中期选举投票率成左右选情关键 两党积极“催票”,11-5 14:01,http://www.chinanews.com/gj/2018/11-05/8668462.shtml
30,沙特遇害记者儿子首次受访发声：望归还父亲遗体,11-5 13:51,http://www.chinanews.com/gj/2018/11-05/8668454.shtml
31,美中期选举最新民调：民主党优势虽减 仍领先8%,11-5 13:51,http://www.chinanews.com/gj/2018/11-05/8668453.shtml
32,村上春树时隔37年在日召开记者会 向早大赠资料,11-5 13:45,http://www.chinanews.com/gj/2018/11-05/8668444.shtml
33,中美洲移民首批抵达墨西哥首都 欲继续北上赴美,11-5 13:43,http://www.chinanews.com/gj/2018/11-05/8668449.shtml
34,朝媒：落实“宣言” 朝韩民间团体在金刚山合办活动,11-5 13:40,http://www.chinanews.com/gj/2018/11-05/8668441.shtml
35,意大利西西里遭洪灾肆虐致12人死 总理赴灾区慰问,11-5 13:28,http://www.chinanews.com/gj/2018/11-05/8668417.shtml
36,韩朝65年首次联合考察汉江入海口,11-5 13:13,http://www.chinanews.com/gj/2018/11-05/8668404.shtml
37,蓬佩奥说将与金英哲讨论两国领导人再次会晤等问题,11-5 12:52,http://www.chinanews.com/gj/2018/11-05/8668412.shtml
38,意大利铁路与航空有望实现一体化经营,11-5 11:57,http://www.chinanews.com/gj/2018/11-05/8668390.shtml
39,英2019养老金将提高2.6% 最低养老保障周增168英镑,11-5 11:34,http://www.chinanews.com/gj/2018/11-05/8668370.shtml
40,金正恩与古巴领导人强调进一步发展友好关系,11-5 11:33,http://www.chinanews.com/gj/2018/11-05/8668365.shtml
41,斯里兰卡总统宣布11月14日议会复会,11-5 11:29,http://www.chinanews.com/gj/2018/11-05/8668357.shtml
