,brief,header,pub_time,url
0,日本服饰制造商迅销集团今日发布了2018财年财报，数据显示，优衣库在日本市场收益为8647亿日元，同比增长 6.7%；海外事业分部方面，财年全年度收益同比增长26.6%，为8963亿日元——这是首次优衣库海外市场收益总额超越日本。同时优衣库东南亚及大洋洲地区同店销售净额持续实现双位数增长。（界面）,优衣库海外市场收益首次超过日本,2018-10-11 19:51,https://www.jiemian.com/article/2530595.html
1,36氪讯，今日，优必选科技有限公司与泰国手机零售商巨头Jaymart、泰国机器人领域研究所等公司签署合作谅解备忘录。近千台优必选Cruzr（克鲁泽）机器人也将在泰国最大的连锁手机卖场Jaymart落地应用，打破传统零售模式，为消费者提供全新的消费体验。,优必选克鲁泽机器人将在泰国连锁手机卖场落地应用,2018-10-11 19:42,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/139854&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E4%BB%8A%E6%97%A5%EF%BC%8C%E4%BC%98%E5%BF%85%E9%80%89%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E4%B8%8E%E6%B3%B0%E5%9B%BD%E6%89%8B%E6%9C%BA%E9%9B%B6%E5%94%AE%E5%95%86%E5%B7%A8%E5%A4%B4Jaymart%E3%80%81%E6%B3%B0%E5%9B%BD%E6%9C%BA%E5%99%A8%E4%BA%BA%E9%A2%86%E5%9F%9F%E7%A0%94%E7%A9%B6%E6%89%80%E7%AD%89%E5%85%AC%E5%8F%B8%E7%AD%BE%E7%BD%B2%E5%90%88%E4%BD%9C%E8%B0%85%E8%A7%A3%E5%A4%87%E5%BF%98%E5%BD%95%E3%80%82%E8%BF%91%E5%8D%83%E5%8F%B0%E4%BC%98%E5%BF%85%E9%80%89Cruzr%EF%BC%88%E5%85%8B%E9%B2%81%E6%B3%BD%EF%BC%89%E6%9C%BA%E5%99%A8%E4%BA%BA%E4%B9%9F%E5%B0%86%E5%9C%A8%E6%B3%B0%E5%9B%BD%E6%9C%80%E5%A4%A7%E7%9A%84%E8%BF%9E%E9%94%81%E6%89%8B%E6%9C%BA%E5%8D%96%E5%9C%BAJaymart%E8%90%BD%E5%9C%B0%E5%BA%94%E7%94%A8%EF%BC%8C%E6%89%93%E7%A0%B4%E4%BC%A0%E7%BB%9F%E9%9B%B6%E5%94%AE%E6%A8%A1%E5%BC%8F%EF%BC%8C%E4%B8%BA%E6%B6%88%E8%B4%B9%E8%80%85%E6%8F%90%E4%BE%9B%E5%85%A8%E6%96%B0%E7%9A%84%E6%B6%88%E8%B4%B9%E4%BD%93%E9%AA%8C%E3%80%82
2,36氪讯，国家企业信用信息公示系统显示，乐视控股（北京）有限公司被被列入经营异常名录，北京市工商行政管理局朝阳分局作出该决定，原因为通过登记的住所或者经营场所无法联系。,乐视控股被列入经营异常名录,2018-10-11 19:17,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/139853&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E5%9B%BD%E5%AE%B6%E4%BC%81%E4%B8%9A%E4%BF%A1%E7%94%A8%E4%BF%A1%E6%81%AF%E5%85%AC%E7%A4%BA%E7%B3%BB%E7%BB%9F%E6%98%BE%E7%A4%BA%EF%BC%8C%E4%B9%90%E8%A7%86%E6%8E%A7%E8%82%A1%EF%BC%88%E5%8C%97%E4%BA%AC%EF%BC%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E8%A2%AB%E8%A2%AB%E5%88%97%E5%85%A5%E7%BB%8F%E8%90%A5%E5%BC%82%E5%B8%B8%E5%90%8D%E5%BD%95%EF%BC%8C%E5%8C%97%E4%BA%AC%E5%B8%82%E5%B7%A5%E5%95%86%E8%A1%8C%E6%94%BF%E7%AE%A1%E7%90%86%E5%B1%80%E6%9C%9D%E9%98%B3%E5%88%86%E5%B1%80%E4%BD%9C%E5%87%BA%E8%AF%A5%E5%86%B3%E5%AE%9A%EF%BC%8C%E5%8E%9F%E5%9B%A0%E4%B8%BA%E9%80%9A%E8%BF%87%E7%99%BB%E8%AE%B0%E7%9A%84%E4%BD%8F%E6%89%80%E6%88%96%E8%80%85%E7%BB%8F%E8%90%A5%E5%9C%BA%E6%89%80%E6%97%A0%E6%B3%95%E8%81%94%E7%B3%BB%E3%80%82
3,36氪讯，今日，京东新通路、可口可乐中国、太古饮料签订战略合作协议。据协议，可口可乐与太古饮料将全面升级现有的渠道经营模式，将可口可乐完善的线下分销体系与京东新通路的新业务模式充分融合，并提供相应的支持，打造成功、创新的数字化渠道经营模式。同时，三方将在大数据分享方面继续开展深度合作。,京东新通路与可口可乐中国、太古饮料达成战略合作，全面共享数据,2018-10-11 19:15,https://mp.weixin.qq.com/s/TUYCN5hVOx6InN7tm1Qa7w
4,36氪讯，腾讯控股今日公告称，今日耗资3870万港元，回购14.4万股股票。此为腾讯连续第23个交易日回购。,腾讯今日耗资3870万港元回购14.4万股股票,2018-10-11 19:10,http://www.hkexnews.hk/listedco/listconews/sehk/2018/1011/LTN201810111141_C.pdf
5,腾讯今年的股价加速下跌，令人晕头转向，追踪该股的分析师方寸大乱。他们给出的平均12个月的目标为445.02港元，比周四的收盘价高出67%，是2008年11月以来最大差距。（彭博）,彭博：腾讯目标价与股价之差创2008年以来最大,2018-10-11 19:08,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/139850&title=%E8%85%BE%E8%AE%AF%E4%BB%8A%E5%B9%B4%E7%9A%84%E8%82%A1%E4%BB%B7%E5%8A%A0%E9%80%9F%E4%B8%8B%E8%B7%8C%EF%BC%8C%E4%BB%A4%E4%BA%BA%E6%99%95%E5%A4%B4%E8%BD%AC%E5%90%91%EF%BC%8C%E8%BF%BD%E8%B8%AA%E8%AF%A5%E8%82%A1%E7%9A%84%E5%88%86%E6%9E%90%E5%B8%88%E6%96%B9%E5%AF%B8%E5%A4%A7%E4%B9%B1%E3%80%82%E4%BB%96%E4%BB%AC%E7%BB%99%E5%87%BA%E7%9A%84%E5%B9%B3%E5%9D%8712%E4%B8%AA%E6%9C%88%E7%9A%84%E7%9B%AE%E6%A0%87%E4%B8%BA445.02%E6%B8%AF%E5%85%83%EF%BC%8C%E6%AF%94%E5%91%A8%E5%9B%9B%E7%9A%84%E6%94%B6%E7%9B%98%E4%BB%B7%E9%AB%98%E5%87%BA67%25%EF%BC%8C%E6%98%AF2008%E5%B9%B411%E6%9C%88%E4%BB%A5%E6%9D%A5%E6%9C%80%E5%A4%A7%E5%B7%AE%E8%B7%9D%E3%80%82%EF%BC%88%E5%BD%AD%E5%8D%9A%EF%BC%89
6,36氪讯，近日，京东与著名意大利男装奢侈品牌CANALI宣布合作计划。CANALI入驻京东时尚，并同步发售2018秋冬新品系列。同时，为满足中国市场及消费者的需求，CANALI在京东平台独家推出“京尊卡”业务，为消费者呈现OTO高级定制服务体验。,意大利男装奢侈品牌CANALI入驻京东时尚,2018-10-11 19:03,https://mp.weixin.qq.com/s/gKvDDOLpTMKwfGj2DOystQ
7,今日，华为云正式发布EI城市智能体，帮助解决更多城市难题。华为云BU EI服务产品部总经理贾永利称，通过AI协同云、大数据、边缘计算、物联网等多种技术，实现从数据产生到数据分析、数据闭环的完整系统。目前，EI城市智能体在交通、应急、环保、水务等场景持续探索高效的资源调度与配置，解决更多城市难题。（新浪科技）,华为云推EI城市智能体，解决交通环保等难题,2018-10-11 19:00,https://tech.sina.com.cn/it/2018-10-11/doc-ihmhafiq9672565.shtml
8,今日，中国电信北京公司推出智慧校园综合管理平台。据介绍，“智慧校园综合管理平台”基于NB-IoT、云计算和大数据等技术，实现对校园人、物和环境的统一可视化管理及人性化服务平台，是将多种智能物联网设备组合搭配形成有针对性的校园全场景解决方案。目前，该平台已实现智慧门锁、智慧路灯等八个智能应用场景的接入。（新浪科技）,中国电信推智慧校园管理平台，实现统一可视化,2018-10-11 18:51,https://tech.sina.com.cn/t/2018-10-11/doc-ifxeuwws3247099.shtml
9,今年第三季度，3亿元以上融资事件达294起，较第二季度增长18起。医疗健康、金融、企业服务、电子商务、硬件领域所获融资额各占第三季度融资总额的 14%、14%、13%、12%、11%。人工智能项目在获投金额上呈整体上扬态势，2018第三季度获投总额达 481 亿元人民币，为去年同期的近 3 倍。（IT橘子）,今年第三季度中国3亿元以上融资事件达 294 起,2018-10-11 18:45,https://36kr.com/p/5156712.html
