,brief,classes_name,header,news_url,pubtime,savetime
0,习近平总书记在广东考察时，要求广东弘扬敢闯敢试、敢为人先的改革精神，立足自身优势，创造更多经验，把改革开放的旗帜举得更高更稳。,澎湃新闻,央视快评：把粤港澳大湾区建设抓紧抓实办好,https://www.thepaper.cn/newsDetail_forward_2572653,9小时前,2018-10-28 19:45:14
1,目前，长春长生问题疫苗案件后续处置相关工作正在抓紧进行。党组将深刻反思、汲取教训，坚决按照党中央、国务院的要求全面查找漏洞，及时整改落实。,澎湃新闻,市场监管总局通报整改：对相关疫苗问题处罚偏轻、失察失责,https://www.thepaper.cn/newsDetail_forward_2573362,2小时前,2018-10-28 19:45:14
2,机场位置位于距离中山站28公里的冰盖，跑道尺寸预计为1500米长80米宽，第33次南极考察队又在机场位置开展了测绘工作。,澎湃新闻,科技日报：中国将在南极冰盖建首个永久机场,https://www.thepaper.cn/newsDetail_forward_2573488,43分钟前,2018-10-28 19:45:14
3,经初步事故现场调查，系公交客车在行驶中突然越过中心实线，撞击对向正常行驶的小轿车后冲上路沿，撞断护栏，坠入江中。初步确认当时公交客车上共有驾乘人员10多人。,澎湃新闻,重庆公交坠江通报：公交车越过中心实线撞击对向正常行驶轿车,https://www.thepaper.cn/newsDetail_forward_2573419,1小时前,2018-10-28 19:45:14
4,位于8.2号馆的食品及农产品展区，是进口博览会当中最大的一个展区。而光明食品集团展区，又是这当中面积最大的，有2500平方米。,澎湃新闻,进博会布展工作紧锣密鼓，部分展位雏形初现,https://www.thepaper.cn/newsDetail_forward_2573340,37分钟前,2018-10-28 19:45:14
5,甘肃省委常委、省委宣传部部长陈青出席仪式，并与甘肃日报社党委书记、社长、甘肃日报报业集团董事长王光庆为“甘肃新媒体集团”揭牌。,澎湃新闻,“新甘肃”客户端上线：支持100家以上县级融媒体入驻,https://www.thepaper.cn/newsDetail_forward_2573270,44分钟前,2018-10-28 19:45:14
6,中央第十巡视组对中国核工业集团有限公司党组进行了巡视。7月20日，中央第十巡视组向中核集团党组反馈了巡视意见。现将巡视整改进展情况予以公布。,澎湃新闻,中核集团通报整改：越级破格提任的8人降职，纠正近亲繁殖,https://www.thepaper.cn/newsDetail_forward_2573409,48分钟前,2018-10-28 19:45:15
7,10月28日，封面新闻记者从22路公交车所在的公司获悉，目前，当地警方已进驻该公司，对车上人员及随车的监控数据进行调查。,澎湃新闻,重庆万州公交车坠江追踪：警方进驻22路公交车公司,https://www.thepaper.cn/newsDetail_forward_2573514,49分钟前,2018-10-28 19:45:15
8,从10月24日起，进口博览会上海城市形象宣传片陆续在全球著名地标的户外媒体大屏上登场亮相。夜幕降临，华灯初上，昨夜的浦江两岸流光溢彩。,澎湃新闻,视频｜进口博览会倒计时，全球地标展示“不一般”的盛会,https://www.thepaper.cn/newsDetail_forward_2573339,50分钟前,2018-10-28 19:45:15
9,坠毁直升机上共有5人，如今已经确认身份的除了两名机组人员外，还有莱斯特城老板、直升机拥有者维猜，以及他今年3月刚刚完婚的女儿。,澎湃新闻,坠毁直升机上共有5人，莱斯特城老板及女儿在列,https://www.thepaper.cn/newsDetail_forward_2573501,1小时前,2018-10-28 19:45:15
10,"10月28日，重庆万州警方通报""公交坠江事故""：系公交行驶中突然越过中心实线，撞击对向正常行驶的小桥车后冲上路沿，撞断护栏坠江。初步确定公交上有驾乘人员十多人。",澎湃新闻,万州事故十多人坠江：公交越线后撞轿车,https://www.thepaper.cn/newsDetail_forward_2573405,1小时前,2018-10-28 19:45:15
11,海关总署党组表示，将把巡视整改作为本届党组一贯到底的政治任务，不断完善强化整改的常态化、长效化机制。,澎湃新闻,海关总署：督促各单位清理“为领导干部免费升舱、租贵宾厅”,https://www.thepaper.cn/newsDetail_forward_2573429,1小时前,2018-10-28 19:45:15
12,7月22日，中央巡视组向住房城乡建设部党组反馈了巡视意见。根据《中国共产党党内监督条例》和《中国共产党巡视工作条例》有关规定，现将巡视整改进展情况予以公布。,澎湃新闻,住建部通报整改：指导各地加快解决新市民住有所居问题,https://www.thepaper.cn/newsDetail_forward_2573416,1小时前,2018-10-28 19:45:15
13,10月27日，2018数字经济上海论坛在上海社科院举行，并发布《2018全球数字经济竞争力发展报告》蓝皮书，解读中国数字经济在全球的水平、中国数字企业表现。,澎湃新闻,全球数字经济竞争力发展报告：中国排名第二，数字产业动能强,https://www.thepaper.cn/newsDetail_forward_2573308,1小时前,2018-10-28 19:45:15
14,去年2月，西安公交车上亿小伙指认小偷后被报复群殴。近日，4名嫌犯以抢劫罪、盗窃罪被判有期徒刑六年至八年又六个月不等，并处罚金。,澎湃新闻,西安公交车上一小伙指认小偷后被群殴，4名嫌犯获刑,https://www.thepaper.cn/newsDetail_forward_2573303,1小时前,2018-10-28 19:45:15
15,C罗VS梅西，这个曾经的最大“卖点”，如今已经成为历史。一旦无法在客场拿出好的表现，这或许也将成为皇马新帅洛佩特吉的告别演出。,澎湃新闻,没有梅罗还能吸引6.5亿人，这会是最无聊的国家德比吗,https://www.thepaper.cn/newsDetail_forward_2573406,1小时前,2018-10-28 19:45:15
16,历时14天、每天12小时安装作业，首届中国国际进口博览会最大、最重的“巨无霸”展品——金牛座龙门加工中心于10月28日晚基本完成组装。,澎湃新闻,进博会最大最重展品穿上外衣现真容，比原计划提前3天,https://www.thepaper.cn/newsDetail_forward_2573322,1小时前,2018-10-28 19:45:15
17,有这么一群喝茶爱好者，他们把喝茶当作饭后刮油的一种方式。喝茶能刮油？怎么喝茶才最健康？,澎湃新闻,喝茶能刮油？医生：茶叶不能直接降解胃肠道脂肪,https://www.thepaper.cn/newsDetail_forward_2573437,1小时前,2018-10-28 19:45:15
18,价值60万元的天然蚕丝工艺作品，做工复杂的剪纸艺术……这些工艺大师的非遗艺术品，即便不买，你也能在上海中心38楼免费参观。,澎湃新闻,打响上海文化品牌｜上海中心新添线上线下艺术品交易中心,https://www.thepaper.cn/newsDetail_forward_2573287,1小时前,2018-10-28 19:45:15
19,10月28日。金科股份公告，公司实际控制人黄红云和黄斯诗签署《一致行动协议》。至此，黄红云及其一致行动人持股比例达29.9925%，重新夺回了第一大股东的位置。,澎湃新闻,黄红云持股29.99%夺回金科第一大股东，或触发要约收购,https://www.thepaper.cn/newsDetail_forward_2573395,1小时前,2018-10-28 19:45:16
20,江苏这一大块昔日的“经济洼地”，却恰似一条“电商金腰带”横跨江苏北部地区，欲集体上演“弯道超车”。同时，该区域堪称突破行政区而自发形成的产业集群典范。,澎湃新闻,观察｜苏北连片经济洼地，为何崛起为跨行政区“电商金腰带”,https://www.thepaper.cn/newsDetail_forward_2573288,2小时前,2018-10-28 19:45:16
21,美国海军核动力航母“哈里·杜鲁门”号时隔近30年再度进入北极，但国际环境已非冷战结束时可比。在基地的海冰下，俄海军各型核潜艇仍是其最主要的麻烦制造者。,澎湃新闻,宏亮瞻局丨“杜鲁门”跃进北极，直面“最可怕的敌手”（上）,https://www.thepaper.cn/newsDetail_forward_2572810,2小时前,2018-10-28 19:45:16
