,brief,header,pub_time,type,url
0,在本次公开课中，讲者将深度分享自动驾驶明星公司Momenta如何“打造自动驾驶大脑”，并解读实现L4级别的自动驾驶需要怎样的技术与人才。,职播间 | 从人才角度看L4无人驾驶的实现（附Momenta招聘解读）,1小时前,AI+,https://www.leiphone.com/news/201810/02HVrKFeHFHeImVG.html
1,形势一片大好，但是仍需踏实努力。,长征医院刘士远：中国医学影像AI应用实践与思考丨CMAI 2018,1小时前,AI+,https://www.leiphone.com/news/201809/FliLWpoeRoO39sqq.html
2,欢迎加入！,雷锋网大招募！,09月13日 16:23,业界,https://www.leiphone.com/news/201809/amneGfjKmtz17EJD.html
3,作为首个为国际赛事提供机器翻译的同传系统，搜狗同传自2016年发布以来，迄今为止已支持了数百场高规格的国际大会，深受人们的好评。,AI同传首次登陆鸟巢，搜狗同传亮相国际马术大师赛,1小时前,业界,https://www.leiphone.com/news/201810/uIFXi70C4OiEr5Aa.html
4,P60 对联发科来说只是新道路上的一个开始。,联发科 Helio P70 或将于 10 月发布，剑指高通骁龙 710/670,6小时前,业界,https://www.leiphone.com/news/201810/XUTqQ8sIUSRjS0rq.html
5,左拉京东云，右推全新备份商业模式，群晖的野心为几何？,Synology 2019 发布会，聚焦AI、智能、安全，推出双主动控制器产品线与备份一体机方案,8小时前,业界,https://www.leiphone.com/news/201810/ABVxHMVzuTKr4zY6.html
6,机器学习泰斗Michael I. Jordan教授将参加“全球AI+智适应教育峰会”，并发表主题演讲。,机器学习界的“迈克尔·乔丹”,8小时前,业界,https://www.leiphone.com/news/201810/Rjvz9hooZLOq95dr.html
7,华为的数字平台有三大独特优势：全栈式、支持多行业、开放。,从智慧城市样板案例看：华为数字平台+X+生态的使能力,9小时前,业界,https://www.leiphone.com/news/201810/0FXbaR69JKONfBo3.html
