,brief,classes_name,header,news_url,pubtime,savetime
0,国家药监局派出45个检查组，对全国现有45家疫苗生产企业（不含长春长生生物科技有限责任公司）开展全面彻底风险排查。结果显示，目前未发现影响疫苗质量安全的问题。,澎湃新闻,国家药监局：全面排查疫苗生产企业，未发现影响质量安全问题,https://www.thepaper.cn/newsDetail_forward_2419821,25分钟前,2018-09-07 20:04:11
1,随着国内汽车市场消费升级趋势的加剧，行业的竞争环境愈发激烈。尤其是针对合资A级车市场，在各大厂家纷纷投放新品以期在这场激烈的占据中拔得头筹。,澎湃新闻,MQB宝来焕新而来，一汽-大众再树“标杆”力作,https://www.thepaper.cn/newsDetail_forward_2413290,1天前,2018-09-07 20:04:11
2,肯尼亚警方在5日开展的一次清查非法外籍务工人员的行动中，带走数名持有合法证件的中国记者和中资机构人员。6日，肯外交部常务副部长代表肯政府就此事向中方表示歉意。,澎湃新闻,肯尼亚就不当执法行为对中方道歉，重申坚持对华友好,https://www.thepaper.cn/newsDetail_forward_2419623,1小时前,2018-09-07 20:04:11
3,营养餐采购的主体是教体局，但食品安全监督又归市场质监部门管。这种交叉管理的格局，如果各部门之间不能建立职责分明又通力协作的运作模式，很容易产生监管盲区。,澎湃新闻,【社论】万千学生的营养餐，必须“万安”,https://www.thepaper.cn/newsDetail_forward_2419193,1小时前,2018-09-07 20:04:11
4,近日，国内部分地区因洪灾遭受损失，个别农产品和牲畜投保不足现象引发关注。投保不足原因何在？需要哪些扶持政策？记者近日在山东、湖南、湖北等地进行了调查。,澎湃新闻,新华社调查：寿光大棚损失惨重，农民为何之前不买保险？,https://www.thepaper.cn/newsDetail_forward_2419761,9分钟前,2018-09-07 20:04:11
5,9月7日下午，盐城碧桂园位于亭湖区的天玺项目工地突发大火，现场浓烟滚滚，在数公里外都能看到。火灾未造成人员伤亡。据悉，这并不是碧桂园在盐城项目的第一次火灾事故。,澎湃新闻,盐城碧桂园一工地起火：黑烟蔓延数公里，未有人员伤亡,https://www.thepaper.cn/newsDetail_forward_2419732,10分钟前,2018-09-07 20:04:11
6,1岁男童小托正在自家屋前的院子里玩耍，一条不知来历的恶犬突然冲入院中将小托扑倒在地张口便咬。尽管家人很快将恶犬赶跑，但小托的周身多处已被咬伤。,澎湃新闻,贵州都匀市1岁男童被恶犬咬伤有可能面瘫，警方已立案侦查,https://www.thepaper.cn/newsDetail_forward_2419706,13分钟前,2018-09-07 20:04:11
7,乔湘平回忆道，30年前她还是大学历史系学生时，就萌发了来上海看看一大会址、了解中国共产党建党史的念头，但30年来因为种种原因，都未能如愿。,澎湃新闻,“一大会址”日记｜思政教师瞻仰一大会址，完成学生时的愿望,https://www.thepaper.cn/newsDetail_forward_2418857,14分钟前,2018-09-07 20:04:11
8,据中央气象台网站消息，福建东部、广东东南部和海南岛东部等地部分地区有暴雨，福建东南部等地局地大暴雨。,澎湃新闻,未来三天大雨不断，江南华南等地将迎较强降水,https://www.thepaper.cn/newsDetail_forward_2419747,14分钟前,2018-09-07 20:04:11
9,9月7日，证监会按法定程序核准了天风证券和深圳迈瑞生物医疗电子股份有限公司等2家企业的首发申请，融资总额不超过69亿元。,澎湃新闻,证监会核发2家IPO批文：筹资额不超69亿，天风证券在列,https://www.thepaper.cn/newsDetail_forward_2417446,15分钟前,2018-09-07 20:04:11
10,中国证监会副主席方星海在致辞中表示，中国宏观经济基础宽厚、运行平稳，资本市场有充分的条件健康发展，对长期投资中国市场将获取良好回报充满信心。,澎湃新闻,方星海：中国宏观经济基础宽厚，资本市场有充分条件健康发展,https://www.thepaper.cn/newsDetail_forward_2419829,22分钟前,2018-09-07 20:04:12
11,英国航空公司母公司国际航空集团6日说，数以几十万计经由互联网订取英航机票的顾客财务数据近几周遭窃。英航已经调查并通知警方等相关方面。,澎湃新闻,英国航空公司数据泄露：约38万笔银行卡网上付款信息遭攻击,https://www.thepaper.cn/newsDetail_forward_2419665,26分钟前,2018-09-07 20:04:12
