,header,pub_time,url
0,维京资本联合Egretia、InVault共同发起设立业内首支区块链游戏产业协同管理基金,16:44,http://pe.pedaily.cn/201809/435639.shtml
1,快讯|“LBS+红包+信息”互动，红信完成近千万Pre-A轮投资,16:24,http://pe.pedaily.cn/201809/435638.shtml
2,快讯|谐波减速器企业来福谐波已完成6000万元B轮融资，上海金浦领投,15:40,http://news.pedaily.cn/201809/435636.shtml
3,程维发内部信承认巨亏：2018上半年亏损超40亿元，接下来all in安全,15:13,http://news.pedaily.cn/201809/435635.shtml
4,快讯|人工智能视觉技术公司千视通完成近亿元A轮融资,14:40,http://pe.pedaily.cn/201809/435634.shtml
5,快讯|在线游戏创作平台Roblox 宣布完成 F 轮 1.5 亿美元融资,13:44,http://news.pedaily.cn/201809/435633.shtml
6,快讯 | 少儿编程妙小程完成近千万美元A轮融资，创世伙伴领投,13:43,http://pe.pedaily.cn/201809/435632.shtml
7,快讯|平安好医生与华润三九医药达成战略合作，医药新零售渠道打通,13:21,http://pe.pedaily.cn/201809/435631.shtml
8,,10:14,http://pe.pedaily.cn/201809/435621.shtml
9,居理新房获数千万美元B＋轮融资，斯道资本领投源码资本、祥峰等老股东跟投,10:08,http://pe.pedaily.cn/201809/435620.shtml
10,衣二三获阿里新一轮战略融资，持续打通服装业上下游,9:40,http://pe.pedaily.cn/201809/435619.shtml
11,快讯|译马网获 A 轮数千万元融资 由百度领投,8:29,http://pe.pedaily.cn/201809/435612.shtml
12,“书链”完成数千万元A轮融资， 启创资本QC Capital领投、海鹏合道基金等跟投,7:48,http://pe.pedaily.cn/201809/435606.shtml
13,35%？别担心了！国务院决定完善政策，确保创投基金税负总体不增,19:09,http://news.pedaily.cn/201809/435599.shtml
14,快讯|国美控股集团与车势公司达成合作，探索汽车新零售,18:17,http://pe.pedaily.cn/201809/435594.shtml
15,快讯|机大师获千万级 pre-A 轮融资 致力于打造手机后市场服务闭环,15:44,http://pe.pedaily.cn/201809/435584.shtml
16,快讯|每日优鲜完成新一轮4.5亿美元融资，自有品牌商品占比将提升至50%,11:32,http://pe.pedaily.cn/201809/435569.shtml
17,快讯|诚益生物完成亿元人民币A轮融资 由国药资本领投,10:00,http://pe.pedaily.cn/201809/435560.shtml
18,回收出千亿市场！回收宝获阿里巴巴C1轮战略投资,9:43,http://pe.pedaily.cn/201809/435559.shtml
19,快讯|电商服务企业D1M完成亿元A轮融资,8:30,http://pe.pedaily.cn/201809/435550.shtml
