,header,pub_time,url
0,一中国女研修生在日本死亡 警方认为系杀人事件,10-27 19:09,http://www.chinanews.com/gj/2018/10-27/8661597.shtml
1,日本一中国女研修生头部流血送医死亡 警方称系他杀,10-27 19:00,http://www.chinanews.com/gj/2018/10-27/8661581.shtml
2,一名非法被禁中国公民在柬埔寨获救,10-27 18:03,http://www.chinanews.com/gj/2018/10-27/8661535.shtml
3,巴西大选谁能笑到最后,10-27 17:49,http://www.chinanews.com/gj/2018/10-27/8661522.shtml
4,阿富汗发生一起爆炸袭击事件 导致至少5人死亡,10-27 16:40,http://www.chinanews.com/gj/2018/10-27/8661472.shtml
5,沙特外长：记者卡舒吉遇害案嫌犯将在沙特被起诉,10-27 16:09,http://www.chinanews.com/gj/2018/10-27/8661456.shtml
6,英官员：《中导条约》对保障欧洲大西洋安全极其重要,10-27 15:56,http://www.chinanews.com/gj/2018/10-27/8661448.shtml
7,中国新疆文化交流团与阿塞拜疆媒体智库座谈,10-27 15:29,http://www.chinanews.com/gj/2018/10-27/8661417.shtml
8,巴西大选次轮投票在即 民调显示右翼候选人仍领先,10-27 15:09,http://www.chinanews.com/gj/2018/10-27/8661416.shtml
9,墨西哥将向符合条件的中美洲移民提供援助,10-27 15:05,http://www.chinanews.com/gj/2018/10-27/8661423.shtml
10,卡舒吉未婚妻拒绝特朗普访美邀请：只是为了舆论作秀,10-27 15:00,http://www.chinanews.com/gj/2018/10-27/8661414.shtml
11,斯里兰卡总理被总统解职 两人曾因港口租赁计划起冲突,10-27 14:56,http://www.chinanews.com/gj/2018/10-27/8661413.shtml
12,第14届中美电影节、中美电视节亮点纷呈,10-27 14:44,http://www.chinanews.com/gj/2018/10-27/8661400.shtml
13,阿富汗东部发生一起爆炸袭击事件 已造成至少5人死亡,10-27 14:21,http://www.chinanews.com/gj/2018/10-27/8661401.shtml
14,中国：组建叙利亚宪法委员会工作必须稳妥有序,10-27 14:14,http://www.chinanews.com/gj/2018/10-27/8661392.shtml
15,阿富汗东部发生一起爆炸袭击事件 已造成至少5人死亡,10-27 14:02,http://www.chinanews.com/gj/2018/10-27/8661389.shtml
16,4天抓捕炸弹包裹案嫌犯 FBI局长：像好莱坞大片,10-27 13:45,http://www.chinanews.com/gj/2018/10-27/8661377.shtml
17,俄外交官：俄罗斯正为战争做准备，以防美国攻击,10-27 13:43,http://www.chinanews.com/gj/2018/10-27/8661372.shtml
18,美媒：特斯拉涉嫌虚报产量 美司法机构展开调查,10-27 13:40,http://www.chinanews.com/gj/2018/10-27/8661371.shtml
19,希腊也现可疑包裹 但随后被证实为“恶作剧”,10-27 13:18,http://www.chinanews.com/gj/2018/10-27/8661363.shtml
20,古特雷斯希望伊拉克新政府加速国家重建,10-27 12:58,http://www.chinanews.com/gj/2018/10-27/8661354.shtml
21,卢卡申科呼吁勿使乌东战事久拖不决,10-27 12:35,http://www.chinanews.com/gj/2018/10-27/8661349.shtml
22,英国调整兵役政策 军队岗位全面向女性开放,10-27 11:33,http://www.chinanews.com/gj/2018/10-27/8661331.shtml
23,NASA拍摄秋季山谷夜景：灯光点点 雾气弥漫(图),10-27 11:25,http://www.chinanews.com/gj/2018/10-27/8661328.shtml
24,叙利亚代表：叙政府将在合适时机收复伊德利卜省,10-27 11:17,http://www.chinanews.com/gj/2018/10-27/8661323.shtml
25,美航一客机与燃料车碰撞 机上177人紧急疏散,10-27 10:52,http://www.chinanews.com/gj/2018/10-27/8661304.shtml
26,日本兵库县发生4车相撞事故 致母子3人死亡,10-27 10:39,http://www.chinanews.com/gj/2018/10-27/8661294.shtml
27,巴基斯坦军方批准判处14名恐怖分子死刑,10-27 10:21,http://www.chinanews.com/gj/2018/10-27/8661281.shtml
28,美国司法部：连环“炸弹邮件”嫌疑人被诉以五项罪名,10-27 10:16,http://www.chinanews.com/gj/2018/10-27/8661276.shtml
29,数据称意大利移民占比数量低于英法德 收入较低,10-27 10:15,http://www.chinanews.com/gj/2018/10-27/8661279.shtml
30,哈佛招生歧视案持续庭审,10-27 10:05,http://www.chinanews.com/gj/2018/10-27/8661274.shtml
31,非法移民继续北上 特朗普拟调兵“戍边”凸显强硬,10-27 09:55,http://www.chinanews.com/gj/2018/10-27/8661268.shtml
32,意大利与欧盟陷“预算之争”,10-27 09:49,http://www.chinanews.com/gj/2018/10-27/8661264.shtml
33,韩朝敲定各撤除11个前沿哨所 彻底停滞敌对行为,10-27 09:33,http://www.chinanews.com/gj/2018/10-27/8661256.shtml
34,土耳其司法部：要求沙特引渡记者遇害案18名嫌犯,10-27 09:09,http://www.chinanews.com/gj/2018/10-27/8661234.shtml
35,南加大校医性侵案举行审前会议 12月将再次开庭,10-27 08:58,http://www.chinanews.com/gj/2018/10-27/8661233.shtml
36,美“炸弹包裹”事件嫌疑人被捕 面临5项联邦罪名,10-27 08:48,http://www.chinanews.com/gj/2018/10-27/8661230.shtml
37,英国开始史上最大规模的考古挖掘,10-27 07:49,http://www.chinanews.com/gj/2018/10-27/8661222.shtml
38,美国执法机构逮捕邮寄有爆炸装置包裹嫌疑人,10-27 07:39,http://www.chinanews.com/gj/2018/10-27/8661221.shtml
39,疑似离境禁令解除 卡舒吉长子深夜飞抵美国,10-27 07:34,http://www.chinanews.com/gj/2018/10-27/8661220.shtml
40,美多地出现可疑爆炸物 执法人员采取“预防措施”,10-27 07:32,http://www.chinanews.com/gj/2018/10-27/8661219.shtml
41,美国炸弹包裹嫌犯或被判58年 曾称做事比911还狠,10-27 07:17,http://www.chinanews.com/gj/2018/10-27/8661216.shtml
